,avg_houshold_size,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,geoid,unemployed%,median_houshold_income,mean_houshold_income,total_housing_units,occupied_housing_units%,vacant_housing_units%,total_population,median_age,not_us_citizen%
2147,2.56,42.70544783010157,40.39704524469067,21.6528162511542,5.586334256694368,36105951800,18.2,33279,48080,3146,68.8,31.2,5860,39.2,8.10580204778157
2148,2.59,29.093640460691038,23.885828743114672,13.520280420630947,2.553830746119179,36037950100,4.6,61280,72755,2063,96.8,3.2,5177,44.7,0.8112806644774966
2149,2.75,28.46820809248555,22.013487475915227,9.826589595375722,3.1791907514450863,36037951400,6.9,71223,82409,2186,95.0,5.0,5715,41.6,0.5774278215223096
2150,2.47,31.796116504854368,28.23624595469256,9.466019417475726,2.346278317152104,36037950300,5.8,58589,70526,2732,90.5,9.5,6102,45.5,0.7702392658144871
2151,2.24,40.33755274261603,34.008438818565395,18.05907172995781,0.8438818565400843,36037950500,4.1,51875,60784,1284,92.3,7.7,2854,40.6,0.5606166783461808
2152,2.41,37.911571025399816,28.504233301975543,11.665098777046097,4.045155221072436,36037950800,4.6,51705,61759,1261,84.3,15.7,2750,43.8,0.7272727272727273
2153,2.17,45.94852240228789,38.989513822688274,15.919923736892278,0.0,36037950900,2.2,58510,74739,1164,90.1,9.9,2300,45.2,0.30434782608695654
2154,2.4,50.77972709551657,42.884990253411296,13.937621832358674,0.0,36037951000,3.0,35250,44821,1124,91.3,8.7,2484,34.7,0.0
2155,2.43,47.33405875952122,41.1316648531012,12.731229597388468,0.0,36037950700,7.5,40067,49620,1047,87.8,12.2,2236,29.8,1.6100178890876566
2156,1.8,53.78486055776893,49.800796812749006,14.342629482071715,0.0,36037940100,0.0,44338,48659,253,99.2,0.8,452,54.5,0.0
2157,2.21,39.10923276983095,35.630689206762035,13.654096228868662,1.3979193758127442,36037950400,2.4,67064,80179,3221,95.5,4.5,6872,50.7,0.32013969732246794
2158,2.2,48.139797068771145,40.92446448703495,25.704622322435174,1.6910935738444193,36037950600,7.3,50880,60151,1028,86.3,13.7,2095,45.9,1.6706443914081146
2159,2.36,31.37349397590361,25.25301204819277,10.93975903614458,2.8915662650602414,36037951100,1.8,71592,80491,2305,90.0,10.0,4902,44.4,0.06119951040391676
2160,2.64,27.14358193810249,21.613394216133944,11.111111111111109,0.2536783358701167,36037950200,5.5,63924,74358,2201,89.6,10.4,5257,41.6,2.35875974890622
2161,2.34,42.319749216300934,33.59456635318704,16.509926854754447,1.1494252873563218,36037951200,6.6,55578,63590,2089,91.6,8.4,4538,36.5,0.9475539885412075
2162,2.55,27.790697674418613,22.267441860465123,12.325581395348838,0.1744186046511628,36037951300,5.0,71935,81369,1792,96.0,4.0,4378,43.9,2.535404294198264
2163,3.35,30.742401594419533,25.41106128550075,7.8724464374688585,2.5909317389138016,36071000300,4.1,44554,61725,2449,82.0,18.0,6774,29.2,24.475937407735458
2164,2.83,28.278041074249607,22.9594523433386,8.846761453396525,4.739336492890995,36071011500,3.0,84632,104278,2195,86.5,13.5,6781,44.1,3.9817136115617164
2165,2.67,42.199017199017206,40.97051597051597,9.582309582309582,3.3783783783783785,36071001100,3.9,53882,73162,1768,92.1,7.9,4350,36.1,7.241379310344828
2166,3.42,29.356568364611253,22.654155495978557,6.8364611260053625,8.445040214477212,36071001200,1.0,43100,65036,946,78.9,21.1,2585,29.7,8.27852998065764
2167,2.39,42.61884904086739,37.698081734778974,24.353628023352794,2.168473728106756,36071001300,3.5,88480,98648,1299,92.3,7.7,2955,49.0,5.279187817258883
2168,2.56,41.81234391723154,31.680342490189084,14.056368176953265,0.0,36071001600,6.3,59250,70314,2980,94.1,5.9,7214,39.7,5.87746049348489
2169,2.66,31.360946745562128,29.101667563206025,7.154384077461,2.366863905325444,36071010200,8.5,81359,110068,2044,90.9,9.1,4960,45.5,5.745967741935484
2170,2.53,40.763737969574656,35.20645762185657,11.393977025768395,2.794163303321949,36071011300,4.6,65554,80590,3606,89.3,10.7,8205,36.9,4.204753199268739
2171,3.09,7.118927973199329,6.365159128978225,5.611390284757118,0.0,36059302102,5.0,209194,276556,1264,94.5,5.5,3702,41.8,0.7833603457590491
2172,2.69,22.81708094327597,21.15997450605481,12.173358827278523,0.0,36059303302,4.4,102689,120669,1591,98.6,1.4,4238,41.2,6.370929683813118
2173,2.77,24.302788844621514,22.424587364826408,9.732498577120092,1.479795105293113,36059303800,7.2,90701,119901,1889,93.0,7.0,4867,43.4,8.15697554961989
2174,3.74,12.781954887218044,9.685979655019905,5.086245024325518,2.786377708978328,36059405100,2.8,108719,135335,2414,93.7,6.3,8461,38.5,8.036875073868337
2175,3.24,14.789789789789788,10.885885885885887,7.132132132132133,0.0,36059405800,3.7,132500,141607,1353,98.4,1.6,4322,40.6,2.1749190189726977
2176,3.0,15.874177029992685,15.215801024140456,9.290416971470373,0.0,36059406600,4.8,140677,189740,1425,95.9,4.1,4101,41.7,1.2679834186783712
2177,3.69,29.380341880341877,24.145299145299145,10.790598290598293,2.083333333333333,36059406900,7.6,60833,74513,2129,87.9,12.1,6939,34.8,26.113272805879813
2178,3.5,26.04355716878403,23.457350272232304,10.526315789473683,3.4482758620689653,36059407000,1.1,59148,75883,2392,92.1,7.9,7995,31.6,21.388367729831145
2179,2.86,21.037181996086105,20.2054794520548,9.295499021526416,0.0,36059408000,4.7,120318,138204,2070,98.7,1.3,5855,42.5,9.342442356959864
2180,2.91,12.839791787160205,10.64198958935801,5.089647194910353,1.9086176980913825,36059409100,3.1,118750,118559,1729,100.0,0.0,5026,45.9,3.8201352964584165
2181,2.94,19.795657726692212,19.029374201787995,9.003831417624523,0.31928480204342274,36059410800,7.6,101173,122504,1686,92.9,7.1,4607,41.7,6.121120034729759
2182,3.53,22.722457627118644,18.0614406779661,12.023305084745765,0.0,36059411200,5.1,99873,126141,1986,95.1,4.9,6661,27.4,10.388830505930041
2183,2.78,28.09364548494983,17.558528428093645,5.852842809364549,0.0,36059517101,3.1,79934,96717,1912,93.8,6.2,4986,36.3,12.093862815884476
2184,3.53,11.976047904191615,10.928143712574851,6.986027944111776,0.0,36059411302,2.3,140349,173227,2059,97.3,2.7,7122,30.0,0.9547879809042404
2185,2.43,44.48844884488449,41.58415841584159,27.392739273927393,0.5280528052805279,36059411901,5.3,67220,93433,1628,93.1,6.9,3681,45.3,4.9714751426242865
2186,2.94,21.083890126206388,16.55530809205642,12.694877505567927,2.2271714922049,36059413803,5.0,120170,140783,1441,93.5,6.5,3970,43.8,8.513853904282117
2187,2.86,15.050651230101304,12.807525325615053,9.623733719247467,0.7959479015918958,36059415202,4.3,168846,209368,1450,95.3,4.7,3949,47.9,0.9622689288427451
2188,3.05,18.943226531759414,16.41371557054525,12.87240022484542,0.0,36059415600,3.4,129931,160117,1829,97.3,2.7,5448,42.0,0.6240822320117474
2189,2.75,16.469038208168644,11.462450592885375,6.851119894598155,3.2938076416337285,36059517102,3.6,103393,150899,795,95.5,4.5,2320,50.7,5.905172413793103
2190,3.13,12.459016393442626,8.60655737704918,4.754098360655737,0.5737704918032787,36059517701,2.7,222500,375123,2719,89.7,10.3,7644,48.8,3.610675039246468
2191,2.92,26.01626016260163,21.544715447154474,13.008130081300814,3.4552845528455287,36059518100,2.5,156429,196242,1007,97.7,2.3,2902,45.7,1.5161957270847692
2192,2.75,24.87684729064039,22.33169129720854,9.770114942528737,0.0,36119013800,5.2,143227,171302,1243,98.0,2.0,3350,42.3,2.0597014925373136
2193,2.7,28.953771289537716,25.547445255474447,9.975669099756693,1.2165450121654502,36119014604,9.1,87000,111278,1834,89.6,10.4,4446,43.8,2.1367521367521367
2194,3.18,8.242950108459869,8.242950108459869,1.9522776572668112,0.7592190889370932,36119014908,4.1,171591,184526,992,92.9,7.1,2962,46.2,1.5867656988521268
2195,3.03,17.623421354764634,15.729047072330653,14.006888633754306,0.0,36119006801,7.2,180250,232172,1885,92.4,7.6,5315,44.6,3.3490122295390403
2196,3.07,13.266283524904216,11.446360153256705,2.8735632183908044,1.293103448275862,36119006900,5.0,178676,284205,2109,99.0,1.0,6426,40.0,10.613134142545908
2197,2.62,29.40907008703619,25.92762253779203,14.01740723774622,0.0,36119007000,3.4,127156,245082,2358,92.6,7.4,5749,43.8,5.04435554009393
2198,2.78,28.29638273045508,24.62077012835473,13.76896149358226,1.4585764294049008,36119007401,5.1,91250,128841,1835,93.4,6.6,4785,39.5,15.130616509926856
2199,3.65,17.62295081967213,13.852459016393444,5.409836065573771,0.7377049180327869,36119007800,9.0,53380,85139,1278,95.5,4.5,4459,31.9,31.778425655976676
2200,2.78,22.910350801212644,21.61108705067129,14.638371589432655,0.0,36119008302,9.8,192604,253156,2504,92.2,7.8,6529,46.3,7.642824322254557
2201,2.78,25.958702064896755,19.76401179941003,11.799410029498524,0.0,36119008403,3.7,97188,131420,1356,100.0,0.0,3783,42.8,19.508326724821572
2202,2.76,22.008957133717214,17.978246960972488,7.677543186180421,1.2795905310300704,36119009600,5.3,166705,198905,1637,95.5,4.5,4346,44.4,1.3345605154164748
2203,2.54,19.94970662196144,17.518860016764464,12.070410729253984,0.0,36119010801,5.7,142396,175152,1259,94.8,5.2,3105,47.5,7.4074074074074066
2204,3.52,16.235504014272973,12.934879571810885,5.44157002676182,0.0,36103146613,2.7,115843,135803,1150,97.5,2.5,3959,35.7,1.338721899469563
2205,3.31,29.626556016597508,22.489626556016603,13.692946058091287,3.734439834024896,36103146703,2.5,85432,94995,1266,95.2,4.8,4030,41.9,7.096774193548387
2206,3.12,18.01242236024845,16.304347826086953,7.608695652173914,0.0,36103146704,4.3,107000,110353,644,100.0,0.0,2010,42.0,0.3980099502487562
2207,4.11,7.090464547677262,6.723716381418092,6.723716381418092,0.8557457212713936,36103122405,6.2,122750,141878,936,87.4,12.6,3420,35.6,6.9298245614035086
2208,2.72,25.108225108225106,22.18614718614719,11.688311688311687,2.0562770562770565,36103158506,2.6,106538,120646,947,97.6,2.4,2516,40.2,1.192368839427663
2209,2.97,22.92020373514431,20.88285229202037,7.979626485568762,0.0,36103158707,4.5,95417,107417,601,98.0,2.0,1796,37.7,3.285077951002227
2210,2.24,42.46100519930676,37.998266897746966,13.604852686308492,0.0,36103158711,4.5,72857,87001,2386,96.7,3.3,5189,46.8,2.0427828097899403
2211,3.33,28.979300499643113,23.411848679514637,9.2790863668808,0.21413276231263384,36103110902,5.4,85972,95614,1545,90.7,9.3,4731,34.5,11.456351722680195
2212,2.94,25.17275419545904,17.867719644619942,7.8973346495557735,0.9871668311944718,36103111703,3.0,109769,126019,1132,89.5,10.5,3041,45.3,1.7099638276882605
2213,2.59,29.901616303583975,26.985242445537597,13.141250878425861,0.0,36103112206,2.9,123750,163333,3333,85.4,14.6,7661,48.5,3.5635034590784493
2214,3.16,8.854667949951876,6.159769008662176,4.138594802694898,0.0,36103112212,4.2,210568,230787,1070,97.1,2.9,3461,45.9,6.3854377347587405
2215,3.34,30.89887640449438,30.196629213483142,8.98876404494382,4.775280898876404,36103122403,1.5,104000,103896,809,88.0,12.0,2381,37.6,4.367912641747165
2216,4.17,21.715328467153288,18.613138686131386,8.66788321167883,1.7335766423357664,36103122501,8.0,40625,62962,1319,83.1,16.9,4593,30.5,10.537774874809493
2217,2.79,42.680301399354136,40.204520990312155,18.46071044133477,2.1528525296017222,36103122801,4.9,62000,85602,2035,91.3,8.7,5229,40.8,6.349206349206349
2218,3.39,20.22140221402214,15.276752767527675,5.239852398523985,0.0,36103123002,6.4,94321,104206,1518,89.3,10.7,4677,36.9,7.184092366901861
2219,3.87,31.327889987107863,29.56596476149549,15.986248388483029,1.5900300816501935,36103123202,5.2,89047,97311,2554,91.1,8.9,9153,32.8,13.001201791762263
2220,3.58,33.567415730337075,27.434456928838948,10.44007490636704,0.9363295880149812,36103123301,5.3,68409,79589,2324,91.9,8.1,7690,35.2,19.54486345903771
2221,2.47,32.75732531930879,24.868519909842227,19.08339594290008,0.0,36103123600,3.5,119766,138467,1413,94.2,5.8,3285,52.3,0.700152207001522
2222,2.9,34.54545454545455,29.881422924901184,6.8774703557312264,1.5810276679841897,36103123802,11.1,80365,91777,1351,93.6,6.4,3664,42.0,6.550218340611353
2223,2.91,22.28714524207012,18.36393989983305,5.0083472454090145,0.8347245409015025,36103124102,6.3,90427,103395,1349,88.8,11.2,3496,40.4,4.548054919908466
2224,3.17,18.96869244935543,12.98342541436464,5.801104972375691,0.7366482504604052,36103124402,3.5,113804,140798,1311,82.8,17.2,3445,45.9,3.018867924528302
2225,2.54,39.04977375565611,36.74208144796381,24.705882352941174,0.9502262443438914,36103134702,3.2,89255,115771,2569,86.0,14.0,5622,44.2,0.6581287797936678
2226,2.76,24.17582417582417,22.107304460245643,13.122171945701359,0.5171299288946347,36103134902,1.4,150625,176808,1641,94.3,5.7,4614,48.3,1.4087559601213697
2227,2.94,17.736598279285246,14.361350099272006,6.5519523494374585,1.5221707478491064,36103135102,4.2,128063,162046,1566,96.5,3.5,4488,44.2,4.09982174688057
2228,2.91,17.177914110429448,12.883435582822086,6.595092024539879,0.0,36065023902,2.9,92727,95784,707,92.2,7.8,1896,40.0,3.1118143459915615
2229,2.95,17.91131855309218,15.285880980163359,7.759626604434072,1.2252042007001167,36103110102,2.8,201875,258856,1879,91.2,8.8,5164,45.8,2.9047250193648333
2230,2.53,38.427561837455826,32.773851590106005,12.985865724381625,0.0,36103110901,0.8,118939,155080,1221,92.7,7.3,2862,39.9,2.7603074772886096
2231,2.5,24.315068493150694,20.54794520547945,13.127853881278538,0.6849315068493149,36065023901,3.8,74091,81268,876,100.0,0.0,2198,45.9,0.6824385805277525
2232,2.71,24.227925184862986,15.919965202261855,4.871683340582862,0.6089604175728578,36065024700,4.8,66683,77934,2653,86.7,13.3,6221,42.7,0.27326796334994374
2233,2.37,36.978756884343035,31.549960660896932,23.760818253343825,1.3375295043273014,36065024800,3.4,63204,78998,1271,100.0,0.0,3031,48.3,0.29693170570768723
2234,2.53,36.378923766816136,28.923766816143498,11.042600896860986,0.9529147982062779,36065025600,6.1,57863,67100,1908,93.5,6.5,4525,39.4,1.8121546961325965
2235,2.76,38.583218707015135,32.737276478679505,7.359009628610727,4.745529573590097,36065020802,9.4,29299,45208,1863,78.0,22.0,4038,28.5,10.004952947003467
2236,2.49,36.03515625,33.10546875,16.11328125,1.07421875,36065021303,5.4,63269,80124,1137,90.1,9.9,2997,40.4,5.4387721054387725
2237,2.9,34.268292682926834,30.121951219512194,10.365853658536585,3.536585365853658,36065021500,13.5,30664,43436,1051,78.0,22.0,2389,30.8,13.017999162829636
2238,2.0,50.69662921348315,47.7752808988764,22.786516853932586,1.4831460674157304,36065023400,3.6,39409,52682,2394,92.9,7.1,4904,48.5,1.0195758564437194
2239,2.65,26.920507682030724,21.910487641950564,8.41683366733467,1.3360053440213762,36065024400,6.1,51776,59219,1804,83.0,17.0,3987,39.4,0.2508151492350138
2240,2.34,29.447852760736197,26.68711656441718,14.519427402862986,1.0224948875255624,36065023501,1.6,79621,89632,1010,96.8,3.2,2284,51.5,0.0
2241,2.55,24.429727740986014,21.118469462840324,15.084621044885946,2.060338484179544,36065024302,1.8,62574,76120,1498,90.7,9.3,3461,41.4,0.49118751805836464
2242,2.39,29.108910891089106,26.38613861386139,13.564356435643564,0.0,36065024500,4.0,47786,61221,2250,89.8,10.2,4872,45.3,0.08210180623973727
2243,2.65,15.851272015655574,10.567514677103718,7.240704500978472,0.0,36065025003,5.4,115474,154721,566,90.3,9.7,3202,20.7,2.40474703310431
2244,2.36,37.68115942028986,31.576635924462014,17.43522178304787,0.0,36065021601,8.1,43275,56324,2334,97.6,2.4,5383,42.7,3.6596693293702396
2245,2.61,42.982456140350884,30.372807017543856,4.824561403508771,3.5087719298245608,36065021102,19.4,28000,38202,1152,79.2,20.8,2591,33.6,6.21381705905056
2246,3.08,32.60553129548763,26.20087336244541,5.822416302765647,0.8733624454148471,36065021201,20.6,24625,32574,805,85.3,14.7,2115,34.7,28.321513002364068
2247,3.36,20.670995670995673,16.774891774891778,9.307359307359306,0.8658008658008658,36065021202,8.4,34592,47522,1137,81.3,18.7,3109,28.9,17.819234480540366
2248,2.21,49.90439770554494,43.30783938814531,22.848948374760994,0.0,36065021401,8.5,31667,43389,1302,80.3,19.7,2314,38.5,9.16162489196197
2249,2.36,51.89131592967501,42.56792754395312,7.6718167288225905,2.0777836973894512,36065022500,7.4,29009,38479,2368,79.3,20.7,4489,30.7,0.6905769659166852
2250,2.41,26.161680458306808,23.74283895607893,11.966900063653725,1.8459579885423296,36065022702,1.9,75230,90765,1700,92.4,7.6,3819,50.5,0.5498821681068342
2251,2.62,26.023084994753408,17.523609653725078,6.610703043022037,1.3641133263378804,36065022800,2.0,68558,84522,1175,81.1,18.9,2603,46.6,0.0
2252,2.72,39.821693907875186,31.054977711738488,6.092124814264487,1.9316493313521543,36065021900,7.0,34095,43759,885,76.0,24.0,1847,34.5,0.5955603681645912
2253,2.69,35.11777301927195,26.76659528907923,7.922912205567452,2.426837972876517,36065022000,3.9,36910,45947,1603,87.4,12.6,3785,33.2,0.44914134742404227
2254,1.25,91.15867845509537,81.20055839925546,24.383434155421128,0.0,36029006702,5.4,37070,47652,2540,84.6,15.4,2721,40.6,5.071664829106946
2255,3.07,39.90243902439025,34.53658536585365,12.390243902439025,0.0,36029002702,8.2,18554,28853,1410,72.7,27.3,3188,29.3,29.29736511919699
2256,1.94,43.43517753922379,42.03137902559868,11.147811725846408,1.2386457473162675,36029004402,23.8,11794,24871,1302,93.0,7.0,2386,28.1,0.0
2257,2.26,37.811271297509826,35.255570117955436,14.023591087811269,0.655307994757536,36029009004,1.1,86953,106189,1596,95.6,4.4,3451,43.5,3.332367429730513
2258,2.08,43.76083188908146,36.785095320623924,20.537261698440204,0.43327556325823213,36029010807,2.4,46304,53762,2488,92.8,7.2,4808,48.6,1.7054908485856903
2259,2.66,14.801444043321302,13.574007220216608,7.003610108303249,0.6498194945848376,36055011708,2.4,150398,181832,1442,96.0,4.0,3680,51.2,0.7608695652173914
2260,2.57,16.756228627259404,16.26770884220811,6.888128969223254,0.0,36055013503,1.5,94775,97205,2100,97.5,2.5,5261,46.2,0.09503896597605019
2261,2.44,27.285963890506697,23.966220151426906,11.007571345369833,0.0,36055013506,5.4,74020,92503,3564,96.4,3.6,8442,46.5,3.458895996209429
2262,2.48,30.596658711217184,19.331742243436754,4.677804295942722,0.0,36055013604,8.9,59246,77413,2172,96.5,3.5,5199,40.6,1.2117714945181766
2263,2.02,57.71484375,50.78125,12.79296875,2.5390625,36055013902,8.8,36911,45414,2242,91.3,8.7,4134,35.9,1.9351717464925013
2264,2.24,39.24438393464943,31.075561606535054,14.874063989108238,0.6126616746085772,36055014203,2.1,51250,65788,3062,96.0,4.0,6612,40.4,4.204476709013914
2265,2.01,52.975753122703885,44.15870683321088,24.981631153563555,0.0,36055014301,2.2,37962,45448,1496,91.0,9.0,2741,44.6,7.150674936154688
2266,2.42,31.024531024531022,25.541125541125545,14.478114478114481,2.260702260702261,36055014302,6.3,62553,67362,2098,99.1,0.9,5035,42.9,4.528301886792453
2267,2.62,27.96692607003891,22.08171206225681,7.733463035019455,1.3132295719844358,36055014504,5.1,88091,94892,2072,99.2,0.8,5394,44.6,0.96403411197627
2268,3.16,29.95720399429387,22.68188302425107,5.563480741797434,5.7061340941512135,36055003900,28.9,23658,42739,820,85.5,14.5,2217,25.4,4.149751917004962
2269,2.78,34.065934065934066,30.76923076923077,10.769230769230768,1.5384615384615383,36055005100,11.7,22043,35158,583,78.0,22.0,1263,32.1,4.433887569279493
2270,2.95,30.655391120507396,26.849894291754755,8.879492600422834,1.2684989429175475,36055002700,25.8,22596,29047,630,75.1,24.9,1402,26.3,1.0699001426533523
2271,2.67,38.78942881500426,35.54987212276215,8.269394714407502,3.7510656436487637,36055002400,18.1,25975,35614,1414,83.0,17.0,3211,30.3,3.924011211460604
2272,1.64,74.73572938689217,60.676532769556026,7.928118393234673,0.0,36055003300,1.8,30417,46868,1110,85.2,14.8,1550,38.5,4.193548387096775
2273,2.09,49.905482041587895,36.67296786389415,8.31758034026465,0.0,36055003500,4.3,74917,93249,553,95.7,4.3,1707,58.2,1.3473930872876392
2274,3.07,30.58637083993661,24.247226624405705,7.131537242472267,6.0221870047543575,36055004900,22.1,24432,35281,759,83.1,16.9,1935,27.9,12.764857881136951
2275,2.28,60.919540229885065,25.35919540229885,3.951149425287357,0.0,36055003700,5.1,62734,79071,1585,87.8,12.2,3343,29.7,3.8887227041579417
2276,3.03,25.72178477690289,19.42257217847769,4.724409448818896,4.724409448818896,36055004100,1.1,25655,42928,520,73.3,26.7,1153,27.2,2.2549869904596704
2277,1.8,71.77814029363785,67.29200652528549,38.17292006525285,4.078303425774878,36055004602,24.7,14931,24392,1403,87.4,12.6,2212,37.8,0.31645569620253167
2278,2.89,42.11618257261411,35.06224066390041,6.224066390041495,0.0,36055004000,16.4,31354,38475,564,85.5,14.5,1394,34.8,10.54519368723099
2279,2.25,41.870503597122294,33.7410071942446,11.223021582733812,1.9424460431654675,36055007600,7.3,60484,79517,1489,93.4,6.6,3131,38.5,1.7885659533695304
2280,1.72,63.777421080791854,60.56714820759764,20.49224184055645,2.7822364901016585,36055008500,2.8,27102,44163,2019,92.6,7.4,3453,50.9,1.5059368664929047
2281,1.88,57.77875716174526,49.405024239753196,15.072719259585721,1.23402379903041,36055008600,2.4,35929,72071,2379,95.4,4.6,4266,44.4,1.2892639474917957
2282,1.49,87.04061895551256,64.99032882011605,6.866537717601548,0.0,36055009302,6.6,29234,39594,1179,87.7,12.3,1597,29.6,7.827175954915466
2283,2.09,40.231788079470206,38.12086092715232,21.52317880794702,0.0,36055011705,2.3,62447,83052,2498,96.7,3.3,5066,47.3,2.5661271219897355
2284,2.76,15.220207253886011,13.665803108808289,9.196891191709843,0.0,36055012304,2.7,118393,141629,1598,96.6,3.4,4267,45.3,2.976329974220764
2285,2.22,46.03230337078652,37.14887640449438,11.200842696629216,0.0,36055013002,3.5,69800,88070,3016,94.4,5.6,6379,40.2,10.017244082144536
2286,2.47,27.041742286751365,19.903206291591047,10.647307924984878,0.6049606775559588,36055014501,3.1,78428,92797,1704,97.0,3.0,4098,49.2,1.488530990727184
2287,3.11,18.99350649350649,17.37012987012987,7.629870129870128,7.142857142857142,36055001300,24.1,23936,49482,674,91.4,8.6,2103,21.9,4.041844983357109
2288,2.65,42.23300970873786,36.13807982740022,6.634304207119741,1.4023732470334414,36055002000,12.9,42204,50107,2139,86.7,13.3,4944,32.8,5.72411003236246
2289,1.71,81.61375661375662,60.44973544973546,1.8077601410934745,0.0,36055002900,3.1,48688,68209,2526,89.8,10.2,4099,28.6,5.050012198097097
2290,1.81,71.74887892376681,51.031390134529154,5.381165919282512,0.6278026905829596,36055003000,6.0,40750,45689,1246,89.5,10.5,2042,32.6,2.056807051909892
2291,1.78,78.24713778128701,55.54678247137781,8.369522305566521,0.0,36055003100,6.2,63131,80136,2747,92.2,7.8,4580,31.8,3.777292576419214
2292,2.6,30.558968058968066,26.105651105651106,17.26044226044226,0.7371007371007371,36029014702,7.0,90398,120753,3490,93.3,6.7,8740,46.5,1.3386727688787186
2293,2.02,46.07843137254902,40.08073817762399,24.509803921568626,0.0,36029012902,3.2,57273,70510,1835,94.5,5.5,3545,50.7,0.7052186177715092
2294,2.29,42.20460551151377,35.14533786334466,10.49452623631559,2.1895054737636843,36029014300,2.5,53838,68949,2748,96.4,3.6,6077,38.9,0.9544182985025506
2295,2.08,49.86175115207373,33.27188940092166,5.8986175115207375,2.3041474654377883,36029014502,7.8,41875,56268,1286,84.4,15.6,2271,37.1,0.7926023778071334
2296,2.3,38.261464750171115,33.812457221081445,13.415468856947296,1.4373716632443532,36029015003,4.7,56042,73646,1574,92.8,7.2,3364,44.8,0.0
2297,2.33,30.13318534961154,25.527192008879023,11.20976692563818,0.0,36029015800,2.4,57154,68689,1989,90.6,9.4,4198,49.8,0.23820867079561697
2298,2.09,44.94902687673772,41.01019462465245,15.013901760889715,0.8341056533827619,36029008600,3.0,63447,73425,2341,92.2,7.8,4501,45.9,0.8886914019106864
2299,2.26,41.31994261119082,31.181252989000484,10.52128168340507,2.8216164514586324,36029008700,2.4,73004,76662,2279,91.8,8.2,4737,41.8,2.575469706565337
2300,2.21,44.07643312101911,37.0063694267516,11.464968152866245,0.445859872611465,36029008800,4.6,56681,66719,1694,92.7,7.3,3474,38.7,3.137593552101324
2301,2.47,35.12857836001941,27.99611838913149,11.741872877244056,4.852013585638041,36029009107,4.7,59058,68710,2255,91.4,8.6,5132,34.3,6.196414653156665
2302,2.36,40.27993779160187,27.527216174183515,15.78538102643857,0.0,36029009109,5.2,55833,72086,1354,95.0,5.0,3056,49.3,12.238219895287958
2303,2.6,25.806451612903228,21.923536439665476,10.21505376344086,2.031063321385902,36029009114,2.2,84087,100254,1816,92.2,7.8,4362,42.9,4.974782209995414
2304,1.92,51.541425818882466,45.61657032755298,14.93256262042389,1.2042389210019269,36029009200,2.5,47500,58323,2338,88.8,11.2,4002,40.9,12.593703148425787
2305,2.26,41.80790960451977,35.49049820236261,23.215202876219827,0.8217770929635336,36029009402,1.5,91422,102812,2000,97.4,2.7,4415,44.3,1.9252548131370328
2306,2.15,48.74141876430206,33.295194508009146,19.450800915331808,0.5148741418764302,36029010103,4.7,56379,65135,1808,96.7,3.3,3777,41.7,3.441885093989939
2307,2.36,41.720629047178534,37.280296022201675,12.0259019426457,11.933395004625346,36029010500,3.1,51728,77742,1143,94.6,5.4,2559,35.3,0.8597108245408362
2308,2.23,37.47747747747747,33.6036036036036,10.360360360360358,0.0,36029010901,4.6,49015,62581,1146,96.9,3.1,2491,43.2,0.9634684865515858
2309,2.31,39.197431781701454,33.99678972712681,23.081861958266447,0.8988764044943821,36029011200,3.9,69038,79213,3278,95.0,5.0,7188,45.9,0.25041736227045075
2310,1.99,45.95348837209302,39.860465116279066,14.930232558139535,0.0,36029011300,3.2,55549,61042,2405,89.4,10.6,4383,50.7,1.642710472279261
2311,2.35,32.3443579766537,28.35603112840467,15.856031128404668,1.3618677042801557,36029012003,3.3,77000,89795,2113,97.3,2.7,4842,45.9,0.5163155720776538
2312,2.1,49.18144611186903,41.47339699863574,15.347885402455661,2.592087312414734,36029013001,4.6,52500,65082,1536,95.4,4.6,3084,41.2,3.955901426718547
2313,2.36,38.0718336483932,36.06805293005671,13.043478260869565,3.1379962192816637,36029013400,2.8,80130,94875,2757,95.9,4.1,6263,39.5,1.421044228005748
2314,1.86,67.69150599270453,59.14538822303282,7.2954663887441376,0.0,36045062100,4.5,31486,39717,2495,76.9,23.1,3642,32.9,2.3887973640856672
2315,2.79,24.96740547588005,17.209908735332462,7.6923076923076925,2.0860495436766624,36045062400,3.2,69917,81675,1758,87.3,12.7,4910,38.9,2.505091649694501
2316,2.56,26.73453996983409,21.26696832579185,10.972850678733034,2.3001508295625945,36045060200,6.5,70000,76844,5633,47.1,52.9,7622,41.5,1.6924691681973236
2317,2.66,33.43823760818253,26.59323367427223,5.979543666404406,1.1801730920535012,36045061200,8.3,33420,47420,1516,83.8,16.2,3377,25.8,0.3849570624814925
2318,2.55,40.383141762452105,25.363984674329505,9.118773946360154,1.3026819923371646,36045061300,2.4,41469,53830,1464,89.1,10.9,3327,29.7,0.18034265103697023
2319,2.24,38.80308880308881,36.16473616473617,18.85456885456885,0.0,36045061900,5.6,53409,74348,1772,87.7,12.3,3814,43.0,1.2060828526481384
2320,2.44,32.608695652173914,26.12092391304348,11.345108695652176,1.0869565217391304,36065025300,2.6,76098,102747,3206,91.8,8.2,7200,45.3,1.6527777777777777
