,total_housholds,family_housholds,nonfamily_housholds,householder_living_alone,householder_over65_living_alone,grandparents_responsible_for_grandchildren,avg_houshold_size,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,"not_us_citizen(abs, people)",geoid
2012,1520,1182,338,286,69,27,2.98,22.236842105263158,18.815789473684212,4.5394736842105265,1.776315789473684,110,36103145803
2013,2013,1297,716,554,207,0,2.86,35.56880278191753,27.521112767014404,10.283159463487332,0.0,110,36103145805
2014,1205,978,227,184,90,110,3.62,18.83817427385892,15.269709543568466,7.468879668049793,9.12863070539419,694,36103146103
2015,1850,1195,655,518,142,33,2.43,35.4054054054054,28.000000000000004,7.675675675675675,1.783783783783784,185,36103146615
2016,1666,1334,332,216,112,0,3.16,19.92797118847539,12.965186074429772,6.722689075630252,0.0,28,36103146901
2017,1201,899,302,256,190,0,2.99,25.145711906744378,21.31557035803497,15.82014987510408,0.0,63,36103147402
2018,1161,872,289,215,79,6,2.77,24.892334194659778,18.51851851851852,6.804478897502153,0.516795865633075,41,36103147701
2019,1348,935,413,325,137,9,2.78,30.637982195845698,24.10979228486647,10.163204747774481,0.6676557863501483,86,36103147802
2020,1812,1504,308,276,160,0,3.01,16.99779249448124,15.2317880794702,8.830022075055188,0.0,103,36103147804
2021,1629,1132,497,420,294,0,2.83,30.50951503990178,25.78268876611418,18.047882136279927,0.0,180,36103158102
2022,601,496,105,99,57,4,2.93,17.470881863560734,16.472545757071547,9.484193011647255,0.6655574043261231,22,36103158205
2023,1523,956,567,438,225,7,2.45,37.22915298752462,28.759028233749177,14.773473407747867,0.4596191726854892,434,36103158206
2024,2517,1921,596,546,311,0,3.42,23.678982916170042,21.69249106078665,12.355979340484705,0.0,769,36103158308
2025,1744,1161,583,535,386,8,2.48,33.428899082568805,30.676605504587158,22.13302752293578,0.45871559633027525,215,36103158310
2026,1605,1034,571,480,231,43,2.83,35.57632398753894,29.906542056074763,14.392523364485982,2.679127725856698,98,36103158315
2027,2370,1507,863,642,173,46,2.78,36.413502109704645,27.088607594936708,7.29957805907173,1.9409282700421944,19,36103158320
2028,1631,1336,295,234,76,11,3.06,18.087063151440834,14.347026364193747,4.659717964438995,0.6744328632740649,102,36103158405
2029,1410,1091,319,237,49,42,3.09,22.624113475177303,16.80851063829787,3.4751773049645394,2.9787234042553195,289,36103124101
2030,1234,1096,138,138,69,0,2.95,11.183144246353322,11.183144246353322,5.591572123176661,0.0,127,36103110101
2031,708,576,132,117,60,0,2.73,18.64406779661017,16.52542372881356,8.47457627118644,0.0,42,36103110801
2032,1038,737,301,292,129,0,2.57,28.998073217726393,28.13102119460501,12.427745664739884,0.0,58,36103111602
2033,2042,1761,281,261,204,0,3.08,13.76101860920666,12.78158667972576,9.990205680705191,0.0,173,36103111801
2034,1852,1444,408,314,164,22,2.87,22.03023758099352,16.954643628509718,8.855291576673865,1.187904967602592,133,36103111900
2035,1782,1342,440,382,262,24,2.58,24.691358024691358,21.43658810325477,14.702581369248035,1.3468013468013467,62,36055010500
2036,2082,1682,400,276,196,14,2.68,19.21229586935639,13.256484149855908,9.414024975984631,0.6724303554274735,58,36055011503
2037,2286,1733,553,433,251,0,2.52,24.190726159230096,18.941382327209098,10.979877515310585,0.0,52,36055011505
2038,624,225,399,342,145,0,1.71,63.942307692307686,54.807692307692314,23.23717948717949,0.0,10,36055011603
2039,1636,844,792,579,238,50,2.39,48.41075794621027,35.39119804400978,14.547677261613693,3.056234718826406,42,36055012100
2040,1533,1001,532,479,334,7,2.18,34.70319634703196,31.245923026744943,21.787345075016308,0.45662100456621,129,36055012202
2041,1633,1208,425,398,238,101,3.61,26.025719534598895,24.372320881812616,14.574402939375384,6.184935701163503,1791,36005007200
2042,926,656,270,270,51,12,3.01,29.15766738660907,29.15766738660907,5.50755939524838,1.2958963282937366,609,36005012101
2043,511,413,98,72,19,6,2.95,19.17808219178082,14.090019569471623,3.7181996086105675,1.1741682974559686,113,36005012102
2044,1499,901,598,565,158,17,2.66,39.89326217478319,37.691794529686454,10.540360240160107,1.134089392928619,341,36005012300
2045,2352,1483,869,839,375,102,2.53,36.947278911564624,35.67176870748299,15.943877551020408,4.336734693877551,692,36005013300
2046,642,209,433,392,49,36,2.18,67.44548286604362,61.059190031152646,7.632398753894081,5.607476635514018,269,36005014300
2047,2289,1304,985,902,428,92,2.4,43.03189165574487,39.405854084753166,18.69812145041503,4.019222367846221,504,36005014400
2048,449,366,83,76,24,23,3.03,18.485523385300667,16.926503340757236,5.3452115812917596,5.122494432071269,237,36005021301
2049,2380,1569,811,714,155,44,3.25,34.075630252100844,30.0,6.512605042016808,1.8487394957983194,1090,36005014500
2050,773,605,168,137,73,0,3.04,21.733505821474775,17.72315653298836,9.44372574385511,0.0,128,36005016600
2051,733,543,190,153,34,25,3.17,25.92087312414734,20.8731241473397,4.638472032742155,3.4106412005457027,224,36005019400
2052,1970,1386,584,453,94,73,2.98,29.644670050761423,22.99492385786802,4.771573604060913,3.705583756345178,1488,36005022901
2053,2483,1755,728,609,297,53,2.89,29.31937172774869,24.526782118405155,11.961337092227145,2.134514699959726,204,36005013200
2054,1296,922,374,308,141,5,3.13,28.858024691358025,23.765432098765434,10.87962962962963,0.38580246913580246,843,36005020100
2055,1155,701,454,415,233,14,2.77,39.307359307359306,35.93073593073593,20.173160173160174,1.2121212121212122,584,36005008900
2056,1682,1198,484,429,143,0,2.85,28.77526753864447,25.505350772889418,8.50178359096314,0.0,417,36005009800
2057,1348,1113,235,176,39,22,3.11,17.433234421364986,13.056379821958458,2.893175074183976,1.6320474777448073,964,36005012500
2058,1623,993,630,607,163,102,2.78,38.817005545286506,37.399876771410966,10.04313000616143,6.284658040665435,1188,36005014900
2059,2250,1540,710,616,319,29,3.18,31.555555555555554,27.37777777777778,14.177777777777777,1.288888888888889,2706,36005019700
2060,676,408,268,225,56,22,2.92,39.64497041420118,33.28402366863905,8.284023668639055,3.2544378698224854,593,36005022000
2061,577,407,170,137,62,10,2.8,29.462738301559792,23.743500866551127,10.74523396880416,1.733102253032929,354,36005022702
2062,455,311,144,112,44,23,3.08,31.648351648351646,24.615384615384617,9.670329670329672,5.054945054945055,408,36005023100
2063,1118,734,384,293,97,45,2.85,34.34704830053667,26.207513416815743,8.676207513416816,4.025044722719142,816,36005023501
2064,1982,1524,458,416,250,0,2.86,23.107971745711403,20.98890010090817,12.613521695257315,0.0,729,36005001600
2065,43,43,0,0,0,0,4,0.0,0.0,0.0,0.0,89,36005002400
2066,597,413,184,169,25,8,2.85,30.82077051926298,28.30820770519263,4.1876046901172534,1.340033500837521,314,36005003100
2067,411,325,86,86,33,39,3.49,20.92457420924574,20.92457420924574,8.02919708029197,9.48905109489051,132,36005003800
2068,2056,1268,788,695,225,51,2.66,38.32684824902724,33.80350194552529,10.943579766536965,2.480544747081712,704,36005004100
2069,1920,1174,746,658,268,13,2.88,38.854166666666664,34.270833333333336,13.958333333333334,0.6770833333333334,1279,36005011900
2070,1250,896,354,290,165,72,3.28,28.32,23.200000000000003,13.200000000000001,5.76,1035,36005011502
2071,2182,1262,920,816,241,74,2.64,42.16315307057745,37.39688359303391,11.044912923923006,3.3913840513290556,1132,36005014100
2072,1732,1240,492,483,112,72,2.88,28.406466512702078,27.886836027713624,6.466512702078522,4.157043879907621,1214,36005015100
2073,1586,1028,558,513,181,49,3.07,35.182849936948294,32.34552332912989,11.41235813366961,3.08953341740227,798,36005015300
2074,1111,704,407,338,99,116,2.6,36.633663366336634,30.423042304230425,8.91089108910891,10.441044104410441,709,36005015500
2075,606,377,229,184,110,13,3.08,37.78877887788779,30.363036303630363,18.151815181518153,2.145214521452145,316,36005023600
2076,2004,1335,669,623,146,44,2.81,33.38323353293413,31.087824351297407,7.285429141716566,2.19560878243513,975,36005024300
2077,1641,1136,505,496,261,117,2.69,30.7739183424741,30.225472273004268,15.904936014625228,7.129798903107861,310,36005004400
2078,1407,1070,337,201,82,73,3.31,23.95167022032694,14.285714285714285,5.828002842928217,5.188343994314144,1630,36005004800
2079,1017,607,410,360,134,14,2.49,40.31465093411996,35.39823008849557,13.176007866273354,1.376597836774828,424,36005005902
2080,2058,1392,666,551,177,194,3.16,32.36151603498542,26.773566569484935,8.60058309037901,9.426627793974733,1687,36005008300
2081,743,619,124,124,60,15,3.74,16.689098250336475,16.689098250336475,8.07537012113055,2.0188425302826376,201,36005008400
2082,0,0,0,0,0,0,-666666666,,,,,0,36005016300
2083,493,265,228,195,90,6,2.57,46.24746450304259,39.553752535496955,18.255578093306287,1.2170385395537524,267,36005016900
2084,2110,1285,825,777,372,32,2.66,39.09952606635071,36.824644549763036,17.6303317535545,1.5165876777251186,1054,36005017300
2085,725,524,201,188,74,0,2.87,27.72413793103448,25.93103448275862,10.206896551724139,0.0,250,36005024600
2086,0,0,0,0,0,0,-666666666,,,,,0,36005024900
2087,980,686,294,220,100,12,2.63,30.0,22.448979591836736,10.204081632653061,1.2244897959183674,428,36005025000
2088,915,598,317,218,86,32,2.96,34.6448087431694,23.825136612021858,9.398907103825136,3.4972677595628414,371,36005025200
2089,691,462,229,135,26,17,2.85,33.140376266280754,19.536903039073806,3.762662807525326,2.460202604920405,485,36005025700
2090,1734,1149,585,538,302,8,2.81,33.73702422145329,31.02652825836217,17.416378316032297,0.461361014994233,859,36005027700
2091,1599,818,781,578,218,37,2.21,48.843026891807376,36.14759224515322,13.633520950594122,2.313946216385241,603,36005028500
2092,458,256,202,197,32,0,2.44,44.10480349344978,43.01310043668122,6.986899563318777,0.0,71,36005028600
2093,2874,1945,929,746,199,213,2.94,32.32428670842032,25.956854558107167,6.924147529575504,7.411273486430063,2075,36005019900
2094,1877,1035,842,697,173,81,2.44,44.85881726158764,37.133724027703785,9.216835375599361,4.315396909962707,1196,36005028900
2095,605,417,188,188,79,0,2.63,31.074380165289256,31.074380165289256,13.057851239669422,0.0,132,36005031200
2096,2898,1883,1015,893,172,134,2.74,35.02415458937198,30.814354727398207,5.9351276742581085,4.623878536922015,1320,36005018900
2097,824,502,322,271,170,6,2.71,39.07766990291262,32.88834951456311,20.631067961165048,0.7281553398058253,393,36005020200
2098,827,447,380,380,134,42,2.81,45.94921402660218,45.94921402660218,16.203143893591292,5.078597339782346,536,36005020601
2099,1856,1299,557,548,231,53,2.73,30.010775862068968,29.52586206896552,12.446120689655173,2.855603448275862,1053,36005021100
2100,2147,1442,705,678,228,0,2.31,32.8365160689334,31.57894736842105,10.619469026548673,0.0,333,36005021200
2101,1655,999,656,515,52,0,2.63,39.637462235649544,31.1178247734139,3.141993957703928,0.0,662,36005021601
2102,622,388,234,205,48,39,2.6,37.62057877813505,32.958199356913184,7.717041800643088,6.270096463022508,224,36005025600
2103,587,415,172,164,40,7,2.96,29.3015332197615,27.938671209540033,6.814310051107325,1.192504258943782,732,36005022703
2104,331,243,88,71,19,22,3.24,26.586102719033235,21.45015105740181,5.740181268882175,6.646525679758309,247,36005023702
2105,1284,996,288,240,52,28,3.3,22.429906542056074,18.69158878504673,4.049844236760125,2.1806853582554515,1033,36005024000
2106,2382,1387,995,972,581,0,2.33,41.771620486985725,40.80604534005038,24.391267842149457,0.0,1144,36005026300
2107,2148,1547,601,497,75,58,3.51,27.979515828677844,23.13780260707635,3.4916201117318435,2.700186219739292,1997,36005026500
2108,1711,934,777,757,354,35,2.33,45.41203974284044,44.24313267095266,20.689655172413794,2.0455873758036236,196,36005028100
2109,1094,686,408,397,108,29,2.39,37.29433272394881,36.28884826325412,9.87202925045704,2.6508226691042047,251,36005028300
2110,646,472,174,152,80,20,3.13,26.93498452012384,23.52941176470588,12.38390092879257,3.0959752321981426,241,36005031400
2111,1429,1024,405,395,177,36,2.78,28.34149755073478,27.641707487753674,12.386284114765571,2.5192442267319803,702,36005032800
2112,1544,790,754,712,253,0,2.49,48.83419689119171,46.1139896373057,16.3860103626943,0.0,545,36005037400
2113,923,659,264,221,53,26,3.18,28.602383531960996,23.943661971830984,5.742145178764897,2.8169014084507045,340,36005038200
2114,2682,2127,555,445,193,0,3.25,20.693512304250557,16.592095451155853,7.196122296793438,0.0,1611,36005038600
2115,1963,1419,544,390,134,31,2.86,27.712684666327053,19.867549668874172,6.826286296484972,1.5792154865002548,329,36005000400
2116,1328,958,370,298,133,43,3.42,27.86144578313253,22.439759036144576,10.015060240963855,3.2379518072289155,711,36005000200
2117,1293,920,373,349,142,59,2.99,28.8476411446249,26.991492652745553,10.982211910286157,4.563031709203403,395,36005003500
2118,484,355,129,129,64,8,3.07,26.65289256198347,26.65289256198347,13.223140495867769,1.6528925619834711,192,36005004001
2119,2111,1307,804,776,220,59,2.87,38.08621506395073,36.75982946470867,10.421601136901943,2.7948839412600663,911,36005004300
2120,834,474,360,340,119,0,2.51,43.16546762589928,40.7673860911271,14.268585131894485,0.0,467,36005005200
2121,1956,1652,304,282,180,24,2.83,15.541922290388548,14.417177914110429,9.202453987730062,1.2269938650306749,86,36055011205
2122,2454,1960,494,415,217,37,2.73,20.130399348003262,16.91116544417278,8.842705786471068,1.5077424612876935,68,36055011504
2123,1204,599,605,541,270,0,1.93,50.24916943521595,44.93355481727575,22.425249169435215,0.0,34,36055011604
2124,1867,1264,603,473,252,0,2.47,32.297803963577934,25.334761649705413,13.497589716122121,0.0,55,36055011706
2125,2498,1560,938,742,248,0,2.14,37.55004003202562,29.703763010408323,9.927942353883108,0.0,121,36055011800
2126,2544,1734,810,697,447,20,2.44,31.839622641509436,27.397798742138363,17.57075471698113,0.7861635220125787,86,36055011901
2127,1198,557,641,489,198,40,2.17,53.50584307178631,40.81803005008347,16.52754590984975,3.33889816360601,25,36055012000
2128,2306,1663,643,497,248,0,2.54,27.883781439722462,21.552471812662617,10.75455333911535,0.0,325,36055012301
2129,1408,1005,403,366,160,21,2.61,28.62215909090909,25.994318181818183,11.363636363636363,1.4914772727272727,210,36055012700
2130,2558,1141,1417,833,278,49,2.16,55.3948397185301,32.564503518373726,10.867865519937451,1.9155590304925725,1464,36055013001
2131,2133,1483,650,545,218,14,2.6,30.473511486169713,25.550867323019222,10.220346929207688,0.6563525550867323,195,36055013203
2132,3290,2219,1071,785,385,13,2.55,32.5531914893617,23.860182370820667,11.702127659574469,0.3951367781155016,164,36055013204
2133,2124,1337,787,588,406,0,2.45,37.05273069679849,27.683615819209038,19.11487758945386,0.0,191,36055014505
2134,1843,1495,348,241,109,27,2.9,18.882257189365166,13.076505697232774,5.914270211611504,1.465002712967987,48,36055014903
2135,1751,1228,523,445,157,89,2.7,29.8686464877213,25.41404911479155,8.966304968589379,5.08280982295831,16,36055015101
2136,2038,1041,997,763,186,59,2.08,48.920510304219825,37.43866535819431,9.126594700686947,2.8949950932286557,85,36055013401
2137,1002,621,381,328,105,38,2.6,38.02395209580838,32.734530938123754,10.479041916167663,3.792415169660679,256,36055001900
2138,1885,1124,761,469,184,8,2.55,40.37135278514589,24.880636604774537,9.761273209549072,0.42440318302387264,58,36029000800
2139,919,418,501,373,95,24,2.43,54.515778019586506,40.58759521218716,10.337323177366702,2.6115342763873777,148,36055004702
2140,1405,965,440,343,79,32,2.69,31.316725978647685,24.41281138790036,5.622775800711743,2.2775800711743774,234,36055005400
2141,620,427,193,163,58,43,2.97,31.129032258064516,26.29032258064516,9.35483870967742,6.935483870967742,28,36055006600
2142,1532,918,614,443,212,0,2.34,40.07832898172324,28.916449086161876,13.838120104438643,0.0,721,36103190705
2143,640,414,226,172,78,2,2.3,35.3125,26.875,12.1875,0.3125,28,36105952200
2144,632,337,295,236,129,0,1.99,46.677215189873415,37.34177215189873,20.411392405063292,0.0,22,36105952300
2145,2431,1850,581,494,191,20,3.02,23.899629781982725,20.32085561497326,7.856849033319621,0.8227067050596462,275,36105951200
2146,1530,1071,459,368,164,22,2.5,30.0,24.052287581699346,10.718954248366012,1.4379084967320261,98,36105951700
2147,1314,995,319,293,141,9,2.6,24.277016742770165,22.298325722983257,10.730593607305936,0.684931506849315,65,36105950100
2148,2166,1241,925,875,469,121,2.56,42.70544783010157,40.39704524469067,21.6528162511542,5.586334256694368,475,36105951800
2149,1997,1416,581,477,270,51,2.59,29.093640460691038,23.885828743114672,13.520280420630945,2.553830746119179,42,36037950100
2150,2076,1485,591,457,204,66,2.75,28.468208092485547,22.013487475915223,9.826589595375722,3.1791907514450863,33,36037951400
2151,2472,1686,786,698,234,58,2.47,31.79611650485437,28.236245954692556,9.466019417475728,2.3462783171521036,47,36037950300
2152,1185,707,478,403,214,10,2.24,40.33755274261603,34.0084388185654,18.059071729957807,0.8438818565400843,16,36037950500
2153,1063,660,403,303,124,43,2.41,37.91157102539981,28.50423330197554,11.665098777046095,4.045155221072436,20,36037950800
2154,1049,567,482,409,167,0,2.17,45.94852240228789,38.989513822688274,15.919923736892278,0.0,7,36037950900
2155,1026,505,521,440,143,0,2.4,50.77972709551657,42.8849902534113,13.937621832358674,0.0,0,36037951000
2156,919,484,435,378,117,0,2.43,47.33405875952122,41.1316648531012,12.731229597388467,0.0,36,36037950700
2157,251,116,135,125,36,0,1.8,53.78486055776892,49.800796812749006,14.342629482071715,0.0,0,36037940100
2158,3076,1873,1203,1096,420,43,2.21,39.109232769830946,35.63068920676203,13.654096228868662,1.397919375812744,22,36037950400
2159,887,460,427,363,228,15,2.2,48.13979706877114,40.92446448703495,25.70462232243517,1.6910935738444193,35,36037950600
2160,2075,1424,651,524,227,60,2.36,31.373493975903617,25.25301204819277,10.939759036144578,2.891566265060241,3,36037951100
2161,1971,1436,535,426,219,5,2.64,27.143581938102486,21.61339421613394,11.11111111111111,0.2536783358701167,124,36037950200
2162,1914,1104,810,643,316,22,2.34,42.31974921630094,33.59456635318704,16.509926854754443,1.1494252873563218,43,36037951200
2163,1720,1242,478,383,212,3,2.55,27.790697674418606,22.267441860465116,12.325581395348838,0.1744186046511628,111,36037951300
2164,2007,1390,617,510,158,52,3.35,30.742401594419533,25.411061285500747,7.872446437468859,2.590931738913802,1658,36071000300
2165,1899,1362,537,436,168,90,2.83,28.278041074249604,22.959452343338597,8.846761453396525,4.739336492890995,270,36071011500
2166,1628,941,687,667,156,55,2.67,42.1990171990172,40.97051597051597,9.582309582309582,3.3783783783783785,315,36071001100
2167,746,527,219,169,51,63,3.42,29.356568364611256,22.654155495978554,6.8364611260053625,8.445040214477212,214,36071001200
2168,1199,688,511,452,292,26,2.39,42.61884904086739,37.69808173477898,24.353628023352794,2.168473728106756,156,36071001300
2169,2803,1631,1172,888,394,0,2.56,41.81234391723154,31.680342490189084,14.056368176953265,0.0,424,36071001600
2170,1859,1276,583,541,133,44,2.66,31.360946745562128,29.101667563206025,7.154384077461,2.366863905325444,285,36071010200
2171,3221,1908,1313,1134,367,90,2.53,40.76373796957466,35.20645762185657,11.393977025768395,2.7941633033219495,345,36071011300
2172,1194,1109,85,76,67,0,3.09,7.118927973199329,6.365159128978225,5.611390284757118,0.0,29,36059302102
2173,1569,1211,358,332,191,0,2.69,22.817080943275972,21.159974506054812,12.173358827278522,0.0,270,36059303302
2174,1757,1330,427,394,171,26,2.77,24.302788844621514,22.424587364826408,9.732498577120092,1.479795105293113,397,36059303800
2175,2261,1972,289,219,115,63,3.74,12.781954887218044,9.685979655019903,5.086245024325519,2.786377708978328,680,36059405100
2176,1332,1135,197,145,95,0,3.24,14.78978978978979,10.885885885885886,7.132132132132132,0.0,94,36059405800
2177,1367,1150,217,208,127,0,3,15.874177029992683,15.215801024140454,9.290416971470373,0.0,52,36059406600
2178,1872,1322,550,452,202,39,3.69,29.38034188034188,24.145299145299145,10.790598290598291,2.083333333333333,1812,36059406900
2179,2204,1630,574,517,232,76,3.5,26.04355716878403,23.457350272232304,10.526315789473683,3.4482758620689653,1710,36059407000
2180,2044,1614,430,413,190,0,2.86,21.037181996086105,20.205479452054796,9.295499021526417,0.0,547,36059408000
2181,1729,1507,222,184,88,33,2.91,12.839791787160207,10.64198958935801,5.089647194910353,1.9086176980913823,192,36059409100
2182,1566,1256,310,298,141,5,2.94,19.79565772669221,19.029374201787995,9.003831417624522,0.31928480204342274,282,36059410800
2183,1888,1459,429,341,227,0,3.53,22.722457627118644,18.0614406779661,12.023305084745763,0.0,692,36059411200
2184,1794,1290,504,315,105,0,2.78,28.093645484949832,17.558528428093645,5.852842809364549,0.0,603,36059517101
2185,2004,1764,240,219,140,0,3.53,11.976047904191617,10.928143712574851,6.986027944111776,0.0,68,36059411302
2186,1515,841,674,630,415,8,2.43,44.48844884488449,41.584158415841586,27.39273927392739,0.528052805280528,183,36059411901
2187,1347,1063,284,223,171,30,2.94,21.083890126206384,16.55530809205642,12.694877505567929,2.2271714922048997,338,36059413803
2188,1382,1174,208,177,133,11,2.86,15.050651230101304,12.807525325615051,9.623733719247468,0.7959479015918958,38,36059415202
2189,1779,1442,337,292,229,0,3.05,18.943226531759414,16.41371557054525,12.872400224845418,0.0,34,36059415600
2190,759,634,125,87,52,25,2.75,16.469038208168644,11.462450592885375,6.851119894598155,3.293807641633729,137,36059517102
2191,2440,2136,304,210,116,14,3.13,12.459016393442624,8.60655737704918,4.754098360655737,0.5737704918032787,276,36059517701
2192,984,728,256,212,128,34,2.92,26.01626016260163,21.544715447154474,13.008130081300814,3.4552845528455287,44,36059518100
2193,1218,915,303,272,119,0,2.75,24.876847290640395,22.33169129720854,9.770114942528735,0.0,69,36119013800
2194,1644,1168,476,420,164,20,2.7,28.953771289537713,25.547445255474454,9.975669099756692,1.2165450121654502,95,36119014604
2195,922,846,76,76,18,7,3.18,8.24295010845987,8.24295010845987,1.9522776572668112,0.7592190889370932,47,36119014908
2196,1742,1435,307,274,244,0,3.03,17.623421354764638,15.729047072330655,14.006888633754306,0.0,178,36119006801
2197,2088,1811,277,239,60,27,3.07,13.266283524904216,11.446360153256704,2.8735632183908044,1.293103448275862,682,36119006900
2198,2183,1541,642,566,306,0,2.62,29.409070087036188,25.92762253779203,14.017407237746221,0.0,290,36119007000
2199,1714,1229,485,422,236,25,2.78,28.29638273045508,24.620770128354728,13.768961493582262,1.4585764294049008,724,36119007401
2200,1220,1005,215,169,66,9,3.65,17.62295081967213,13.852459016393443,5.409836065573771,0.7377049180327869,1417,36119007800
2201,2309,1780,529,499,338,0,2.78,22.910350801212644,21.611087050671287,14.638371589432655,0.0,499,36119008302
2202,1356,1004,352,268,160,0,2.78,25.958702064896755,19.76401179941003,11.799410029498524,0.0,738,36119008403
2203,1563,1219,344,281,120,20,2.76,22.00895713371721,17.978246960972488,7.677543186180421,1.2795905310300704,58,36119009600
2204,1193,955,238,209,144,0,2.54,19.94970662196144,17.51886001676446,12.070410729253982,0.0,230,36119010801
2205,1121,939,182,145,61,0,3.52,16.23550401427297,12.934879571810884,5.44157002676182,0.0,53,36103146613
2206,1205,848,357,271,165,45,3.31,29.62655601659751,22.4896265560166,13.692946058091287,3.7344398340248963,286,36103146703
2207,644,528,116,105,49,0,3.12,18.012422360248447,16.304347826086957,7.608695652173914,0.0,8,36103146704
2208,818,760,58,55,55,7,4.11,7.090464547677261,6.723716381418093,6.723716381418093,0.8557457212713936,237,36103122405
2209,924,692,232,205,108,19,2.72,25.108225108225106,22.18614718614719,11.688311688311687,2.0562770562770565,30,36103158506
2210,589,454,135,123,47,0,2.97,22.920203735144312,20.882852292020374,7.979626485568761,0.0,59,36103158707
2211,2308,1328,980,877,314,0,2.24,42.46100519930676,37.998266897746966,13.604852686308492,0.0,106,36103158711
2212,1401,995,406,328,130,3,3.33,28.979300499643113,23.411848679514634,9.279086366880799,0.21413276231263384,542,36103110902
2213,1013,758,255,181,80,10,2.94,25.172754195459035,17.867719644619942,7.897334649555774,0.9871668311944718,52,36103111703
2214,2846,1995,851,768,374,0,2.59,29.901616303583978,26.985242445537594,13.141250878425861,0.0,273,36103112206
2215,1039,947,92,64,43,0,3.16,8.854667949951876,6.159769008662176,4.138594802694899,0.0,221,36103112212
2216,712,492,220,215,64,34,3.34,30.89887640449438,30.196629213483146,8.98876404494382,4.775280898876404,104,36103122403
2217,1096,858,238,204,95,19,4.17,21.715328467153284,18.613138686131386,8.667883211678832,1.7335766423357664,484,36103122501
2218,1858,1065,793,747,343,40,2.79,42.68030139935414,40.20452099031216,18.46071044133477,2.1528525296017222,332,36103122801
2219,1355,1081,274,207,71,0,3.39,20.22140221402214,15.276752767527677,5.239852398523985,0.0,336,36103123002
2220,2327,1598,729,688,372,37,3.87,31.327889987107866,29.56596476149549,15.986248388483027,1.5900300816501935,1190,36103123202
2221,2136,1419,717,586,223,20,3.58,33.56741573033708,27.43445692883895,10.440074906367041,0.9363295880149813,1503,36103123301
2222,1331,895,436,331,254,0,2.47,32.75732531930879,24.868519909842224,19.083395942900076,0.0,23,36103123600
2223,1265,828,437,378,87,20,2.9,34.54545454545455,29.881422924901184,6.877470355731226,1.5810276679841897,240,36103123802
2224,1198,931,267,220,60,10,2.91,22.287145242070117,18.363939899833053,5.008347245409015,0.8347245409015025,159,36103124102
2225,1086,880,206,141,63,8,3.17,18.96869244935543,12.98342541436464,5.801104972375691,0.7366482504604052,104,36103124402
2226,2210,1347,863,812,546,21,2.54,39.04977375565611,36.742081447963805,24.705882352941178,0.9502262443438914,37,36103134702
2227,1547,1173,374,342,203,8,2.76,24.175824175824175,22.107304460245636,13.122171945701359,0.5171299288946347,65,36103134902
2228,1511,1243,268,217,99,23,2.94,17.736598279285243,14.361350099272006,6.551952349437459,1.5221707478491064,184,36103135102
2229,652,540,112,84,43,0,2.91,17.177914110429448,12.883435582822086,6.595092024539877,0.0,59,36065023902
2230,1714,1407,307,262,133,21,2.95,17.91131855309218,15.28588098016336,7.7596266044340725,1.2252042007001167,150,36103110102
2231,1132,697,435,371,147,0,2.53,38.42756183745583,32.773851590106005,12.985865724381625,0.0,79,36103110901
2232,876,663,213,180,115,6,2.5,24.315068493150687,20.54794520547945,13.12785388127854,0.684931506849315,15,36065023901
2233,2299,1742,557,366,112,14,2.71,24.227925184862983,15.919965202261855,4.871683340582862,0.6089604175728578,17,36065024700
2234,1271,801,470,401,302,17,2.37,36.97875688434304,31.549960660896932,23.760818253343825,1.3375295043273014,9,36065024800
2235,1784,1135,649,516,197,17,2.53,36.37892376681614,28.923766816143498,11.042600896860986,0.952914798206278,82,36065025600
2236,1454,893,561,476,107,69,2.76,38.583218707015135,32.737276478679505,7.359009628610728,4.745529573590096,404,36065020802
2237,1024,655,369,339,165,11,2.49,36.03515625,33.10546875,16.11328125,1.07421875,163,36065021303
2238,820,539,281,247,85,29,2.9,34.268292682926834,30.121951219512194,10.365853658536585,3.536585365853658,311,36065021500
2239,2225,1097,1128,1063,507,33,2,50.69662921348315,47.7752808988764,22.786516853932586,1.4831460674157304,50,36065023400
2240,1497,1094,403,328,126,20,2.65,26.920507682030724,21.910487641950567,8.41683366733467,1.3360053440213762,10,36065024400
2241,978,690,288,261,142,10,2.34,29.447852760736197,26.68711656441718,14.519427402862986,1.0224948875255624,0,36065023501
2242,1359,1027,332,287,205,28,2.55,24.429727740986017,21.118469462840324,15.084621044885946,2.060338484179544,17,36065024302
2243,2020,1432,588,533,274,0,2.39,29.108910891089106,26.386138613861387,13.564356435643566,0.0,4,36065024500
2244,511,430,81,54,37,0,2.65,15.851272015655576,10.567514677103718,7.240704500978473,0.0,77,36065025003
2245,2277,1419,858,719,397,0,2.36,37.68115942028986,31.57663592446201,17.43522178304787,0.0,197,36065021601
2246,912,520,392,277,44,32,2.61,42.98245614035088,30.372807017543856,4.824561403508771,3.508771929824561,161,36065021102
2247,687,463,224,180,40,6,3.08,32.60553129548763,26.200873362445414,5.822416302765648,0.8733624454148471,599,36065021201
2248,924,733,191,155,86,8,3.36,20.67099567099567,16.774891774891778,9.307359307359308,0.8658008658008658,554,36065021202
