,total_housholds,family_housholds,nonfamily_housholds,householder_living_alone,householder_over65_living_alone,grandparents_responsible_for_grandchildren,avg_houshold_size,nonfamily_housholds%,lonely_housholder%,lonely_housholder_over65%,housholders_grandparents_responsible_for_grandchildren%,"not_us_citizen(abs, people)",geoid
933,1692,1403,289,191,77,157,4.38,17.080378250591018,11.288416075650117,4.550827423167849,9.278959810874705,3224,36047009800
934,1457,1010,447,308,107,0,3.06,30.679478380233355,21.13932738503775,7.343857240905971,0.0,1229,36047010100
935,732,535,197,165,70,18,3.18,26.912568306010932,22.540983606557376,9.562841530054644,2.459016393442623,751,36047012801
936,1849,912,937,538,82,25,2.29,50.676041103299085,29.09680908599243,4.434829637641969,1.352082206598161,176,36047013100
937,1507,828,679,456,40,46,2.48,45.056403450564034,30.25879230258792,2.6542800265428004,3.0524220305242205,422,36047013500
938,767,461,306,262,76,12,2.52,39.895697522816164,34.15906127770534,9.908735332464145,1.564537157757497,161,36047014000
939,1381,658,723,430,36,12,2.35,52.35336712527155,31.13685734974656,2.606806661839247,0.8689355539464156,398,36047014100
940,0,0,0,0,0,0,-666666666,,,,,0,36047017700
941,1912,649,1263,884,98,0,1.89,66.05648535564853,46.23430962343097,5.125523012552302,0.0,340,36047018100
942,690,527,163,160,48,18,3.13,23.6231884057971,23.18840579710145,6.956521739130435,2.608695652173913,330,36047018600
943,2221,852,1369,1189,477,59,1.95,61.638901395767675,53.5344439441693,21.476812246735705,2.656461053579469,577,36047019300
944,2702,1666,1036,1004,683,0,2.05,38.34196891191709,37.15766099185788,25.27757216876388,0.0,274,36047035400
945,1378,883,495,448,310,12,2.54,35.92162554426706,32.51088534107402,22.49637155297533,0.8708272859216255,462,36047087401
946,1848,1206,642,585,177,104,2.79,34.74025974025974,31.655844155844154,9.577922077922079,5.627705627705628,1109,36047088400
947,1572,679,893,833,103,38,2.12,56.80661577608143,52.989821882951645,6.552162849872774,2.4173027989821882,829,36047089600
948,1263,586,677,632,146,52,2.43,53.60253365003958,50.03958828186856,11.559778305621537,4.117181314330958,650,36047090800
949,968,604,364,305,111,0,2.36,37.60330578512397,31.508264462809915,11.466942148760332,0.0,196,36047093400
950,1435,1157,278,268,141,10,3.12,19.372822299651567,18.67595818815331,9.825783972125436,0.6968641114982579,546,36047095400
951,411,330,81,66,29,5,3.63,19.708029197080293,16.05839416058394,7.0559610705596105,1.2165450121654502,71,36047096800
952,730,554,176,133,18,27,3.42,24.10958904109589,18.21917808219178,2.4657534246575343,3.6986301369863015,310,36047097000
953,677,500,177,136,34,11,2.79,26.14475627769572,20.088626292466767,5.022156573116692,1.6248153618906942,181,36047099400
954,961,713,248,234,50,58,2.87,25.806451612903224,24.349635796045785,5.202913631633715,6.035379812695109,288,36047100400
955,0,0,0,0,0,0,-666666666,,,,,0,36047118000
956,1525,968,557,531,153,41,2.82,36.52459016393443,34.81967213114754,10.032786885245901,2.6885245901639343,236,36047121000
957,1717,819,898,671,178,8,2.06,52.300524170064065,39.07979033197437,10.36691904484566,0.46592894583576006,299,36047019700
958,1660,755,905,569,89,0,2.25,54.51807228915663,34.27710843373494,5.36144578313253,0.0,215,36047020100
959,2452,1155,1297,967,178,55,2.2,52.895595432300155,39.43719412724307,7.259380097879283,2.2430668841761827,687,36047021500
960,1149,857,292,224,119,0,3.1,25.413402959094867,19.49521322889469,10.356832027850304,0.0,871,36047027200
961,2031,1193,838,579,157,0,2.66,41.260462826193994,28.508124076809455,7.730182176267848,0.0,819,36047035500
962,445,254,191,181,18,16,2.42,42.921348314606746,40.67415730337079,4.044943820224719,3.5955056179775284,130,36047036502
963,1341,612,729,522,101,60,2.66,54.36241610738255,38.92617449664429,7.531692766592095,4.47427293064877,627,36047039300
964,490,234,256,240,177,0,1.91,52.244897959183675,48.97959183673469,36.12244897959184,0.0,31,36005030100
965,10,10,0,0,0,0,3.6,0.0,0.0,0.0,0.0,3,36005027600
966,4222,2265,1957,1915,817,17,2.27,46.352439602084324,45.35765040265277,19.351018474656563,0.4026527711984841,1065,36005030200
967,558,399,159,137,58,7,3.66,28.49462365591398,24.551971326164875,10.39426523297491,1.2544802867383513,328,36005034200
968,790,601,189,168,68,0,2.92,23.924050632911392,21.265822784810126,8.60759493670886,0.0,422,36005037000
969,727,488,239,239,62,24,2.82,32.874828060522695,32.874828060522695,8.528198074277855,3.3012379642365883,303,36005037200
970,1729,1293,436,308,123,66,3.1,25.216888374783114,17.813765182186234,7.1139386928860615,3.8172353961827645,1586,36005039902
971,2002,1610,392,311,52,67,3.46,19.58041958041958,15.534465534465536,2.5974025974025974,3.3466533466533464,841,36005042600
972,1995,1363,632,615,305,37,2.76,31.67919799498747,30.82706766917293,15.288220551378446,1.8546365914786966,329,36005045800
973,994,604,390,362,72,26,2.83,39.2354124748491,36.41851106639839,7.2434607645875255,2.61569416498994,111,36005046000
974,2537,1721,816,677,135,0,2.94,32.16397319668901,26.68506109578242,5.321245565628695,0.0,2172,36005023900
975,1849,1425,424,322,54,70,3.35,22.931314223904813,17.414818820984316,2.9204975662520285,3.785830178474851,1573,36005024100
976,1373,796,577,515,237,0,2.46,42.02476329206118,37.509104151493084,17.26147123088128,0.0,271,36005026601
977,20,13,7,3,0,0,5.05,35.0,15.0,0.0,0.0,84,36005028400
978,1198,766,432,340,140,14,2.78,36.060100166944906,28.380634390651082,11.686143572621036,1.1686143572621035,660,36005028700
979,1111,855,256,199,110,0,2.94,23.042304230423042,17.911791179117913,9.900990099009901,0.0,432,36005028800
980,1102,577,525,464,117,34,2.31,47.64065335753176,42.10526315789473,10.617059891107077,3.0852994555353903,256,36005035100
981,657,471,186,165,66,21,3.07,28.31050228310502,25.11415525114155,10.045662100456621,3.1963470319634704,437,36005036700
982,820,719,101,52,12,44,4.3,12.317073170731707,6.341463414634147,1.4634146341463417,5.365853658536586,723,36081010800
983,699,548,151,102,29,65,3.78,21.602288984263232,14.592274678111588,4.148783977110158,9.298998569384835,581,36081011800
984,1270,993,277,252,98,54,3.46,21.811023622047244,19.84251968503937,7.716535433070866,4.251968503937007,906,36081001200
985,495,441,54,43,9,22,4.06,10.909090909090908,8.686868686868687,1.8181818181818181,4.444444444444445,426,36081002000
986,3236,1956,1280,1247,476,56,2.29,39.55500618046972,38.53522867737948,14.709517923362176,1.73053152039555,641,36081002500
987,0,0,0,0,0,0,-666666666,,,,,0,36081003700
988,344,272,72,53,27,0,3.64,20.930232558139537,15.406976744186046,7.848837209302325,0.0,105,36081061602
989,0,0,0,0,0,0,-666666666,,,,,0,36081062400
990,964,765,199,118,38,11,3.45,20.643153526970952,12.240663900414937,3.941908713692946,1.1410788381742738,881,36081000200
991,851,683,168,129,51,39,3.68,19.741480611045827,15.158636897767334,5.992949471210341,4.582843713278495,732,36081001800
992,1622,729,893,651,133,0,2.48,55.055487053020954,40.135635018495684,8.199753390875463,0.0,477,36047029500
993,2199,1221,978,827,259,0,2.25,44.474761255115965,37.60800363801728,11.778080945884494,0.0,495,36047030700
994,2586,1920,666,554,173,151,3.24,25.754060324825982,21.423047177107502,6.689868522815158,5.839133797370456,1488,36005038600
995,1935,1497,438,359,120,29,3.06,22.635658914728683,18.55297157622739,6.2015503875969,1.4987080103359174,453,36005000400
996,1321,1013,308,229,75,40,3.82,23.31566994700984,17.335352006056016,5.677517032551098,3.028009084027252,895,36005000200
997,1328,893,435,400,167,56,2.86,32.756024096385545,30.120481927710845,12.575301204819278,4.216867469879518,360,36005003500
998,494,355,139,127,68,10,2.89,28.13765182186235,25.708502024291498,13.765182186234817,2.0242914979757085,142,36005004001
999,2047,1262,785,736,184,78,3.01,38.348803126526626,35.95505617977528,8.98876404494382,3.810454323400098,1110,36005004300
1000,825,482,343,313,103,26,2.61,41.57575757575758,37.93939393939394,12.484848484848484,3.151515151515152,428,36005005200
1001,1287,842,445,387,144,29,2.57,34.57653457653458,30.069930069930066,11.188811188811188,2.253302253302253,324,36005006400
1002,2112,1527,585,425,123,19,3.32,27.698863636363637,20.123106060606062,5.823863636363636,0.8996212121212122,1403,36005007800
1003,1937,1317,620,597,142,32,2.99,32.00826019617966,30.82085699535364,7.330924109447599,1.6520392359318534,1372,36005008500
1004,1638,1088,550,467,148,19,3.16,33.57753357753357,28.51037851037851,9.035409035409035,1.15995115995116,995,36005013100
1005,415,254,161,122,50,5,2.45,38.795180722891565,29.397590361445786,12.048192771084338,1.2048192771084338,41,36005016400
1006,1471,997,474,380,164,61,2.57,32.22297756628144,25.832766825288918,11.148878314072059,4.146838885112169,234,36005018400
1007,2120,1323,797,717,244,53,2.76,37.594339622641506,33.820754716981135,11.50943396226415,2.5,1401,36005019300
1008,2049,1305,744,616,260,92,3.09,36.310395314787705,30.063445583211323,12.68911664226452,4.489995119570523,1642,36005021302
1009,2307,1168,1139,967,357,32,2.43,49.3714781100997,41.91590810576506,15.474642392717817,1.387082791504118,1003,36005021602
1010,388,245,143,127,17,4,2.88,36.855670103092784,32.7319587628866,4.381443298969072,1.0309278350515463,404,36005021900
1011,1547,947,600,559,100,4,2.5,38.78474466709761,36.134453781512605,6.464124111182936,0.25856496444731736,1042,36005023301
1012,1666,922,744,635,293,38,2.82,44.657863145258105,38.11524609843938,17.58703481392557,2.2809123649459786,1636,36005023502
1013,2204,1408,796,736,224,12,3.04,36.116152450090745,33.39382940108893,10.163339382940109,0.5444646098003629,1735,36005025100
1014,2254,1538,716,625,321,12,2.86,31.765749778172136,27.7284826974268,14.241348713398402,0.5323868677905945,2274,36005025500
1015,1857,1354,503,451,222,0,2.97,27.08669897684437,24.286483575659666,11.954765751211632,0.0,479,36005026400
1016,2651,1711,940,898,285,152,2.57,35.45831761599397,33.874009807619764,10.75066012825349,5.733685401735195,554,36005033600
1017,563,367,196,181,34,0,2.47,34.81349911190053,32.149200710479576,6.039076376554174,0.0,111,36005034300
1018,3074,2161,913,897,452,202,3.13,29.7007156798959,29.180221210149643,14.703968770331816,6.5712426805465185,793,36005002000
1019,143,63,80,68,0,0,2.04,55.94405594405595,47.55244755244755,0.0,0.0,24,36005003700
1020,2699,1899,800,739,272,21,3.05,29.64060763245647,27.380511300481658,10.077806595035197,0.7780659503519822,906,36005006900
1021,1540,977,563,518,120,32,2.44,36.55844155844156,33.63636363636363,7.792207792207792,2.0779220779220777,339,36005016000
1022,569,420,149,128,77,6,3.12,26.18629173989455,22.495606326889277,13.53251318101933,1.054481546572935,151,36005016200
1023,354,252,102,101,11,11,2.81,28.8135593220339,28.53107344632768,3.1073446327683616,3.1073446327683616,228,36005016500
1024,2626,1620,1006,868,504,42,2.71,38.309215536938304,33.054074638233054,19.192688499619194,1.5993907083015995,1559,36005017500
1025,1383,1068,315,302,111,10,3.43,22.7765726681128,21.83658712942878,8.026030368763557,0.7230657989877078,985,36005021501
1026,2123,1522,601,560,141,89,3,28.308996702779087,26.3777673104098,6.641544983513896,4.1921808761187,1476,36005021502
1027,934,623,311,272,76,10,3.18,33.29764453961456,29.1220556745182,8.137044967880087,1.070663811563169,401,36005023000
1028,1956,1335,621,510,86,99,3.12,31.74846625766871,26.07361963190184,4.396728016359918,5.061349693251533,1729,36005025300
1029,898,314,584,413,60,0,2.11,65.03340757238307,45.99109131403118,6.6815144766147,0.0,32,36067002700
1030,871,612,259,221,53,36,2.69,29.73593570608496,25.37313432835821,6.084959816303099,4.133180252583238,80,36067003601
1031,1065,811,254,226,59,16,2.65,23.849765258215964,21.220657276995304,5.539906103286385,1.5023474178403755,60,36067011021
1032,836,583,253,228,93,69,2.85,30.263157894736842,27.27272727272727,11.124401913875598,8.253588516746412,8,36067005400
1033,1576,1196,380,371,172,107,2.57,24.111675126903553,23.54060913705584,10.913705583756345,6.789340101522842,40,36067006000
1034,930,576,354,278,133,7,2.49,38.064516129032256,29.89247311827957,14.301075268817204,0.7526881720430108,19,36067010600
1035,2178,1573,605,427,180,38,2.69,27.77777777777778,19.60514233241506,8.264462809917356,1.7447199265381086,63,36067011101
1036,1682,825,857,620,76,13,2.09,50.951248513674194,36.86087990487515,4.5184304399524375,0.7728894173602854,70,36067011102
1037,1495,1074,421,304,154,7,2.66,28.160535117056856,20.334448160535118,10.301003344481606,0.46822742474916385,36,36067011232
1038,2295,1839,456,382,172,0,2.62,19.869281045751634,16.64488017429194,7.494553376906318,0.0,32,36067011500
1039,1301,575,726,529,206,25,2.4,55.80322828593389,40.66102997694082,15.833973866256725,1.921598770176787,209,36067000200
1040,1882,1120,762,624,326,35,2.18,40.48884165781084,33.156216790648244,17.32199787460149,1.8597236981934113,163,36067004600
1041,1008,486,522,474,171,7,1.89,51.78571428571429,47.023809523809526,16.964285714285715,0.6944444444444444,72,36005026100
1042,2626,1702,924,744,250,32,2.63,35.186595582635185,28.33206397562833,9.52018278750952,1.2185833968012185,896,36005027900
1043,2605,1259,1346,1103,472,0,2.18,51.66986564299424,42.34165067178503,18.119001919385795,0.0,649,36005030000
1044,0,0,0,0,0,0,-666666666,,,,,5,36005031900
1045,1806,1130,676,600,168,64,2.76,37.43078626799557,33.222591362126245,9.30232558139535,3.5437430786267994,1052,36005034000
1046,603,443,160,143,64,0,3.65,26.533996683250415,23.71475953565506,10.613598673300165,0.0,440,36005034400
1047,628,465,163,139,55,18,3.11,25.955414012738853,22.13375796178344,8.75796178343949,2.8662420382165608,366,36005035000
1048,2108,1393,715,677,444,68,2.74,33.91840607210626,32.1157495256167,21.062618595825427,3.225806451612903,819,36005036100
1049,1359,992,367,313,105,62,2.98,27.005150846210448,23.031640912435613,7.72626931567329,4.5621780721118474,385,36005036501
1050,1982,1190,792,782,357,24,2.39,39.95963673057518,39.455095862764885,18.012108980827445,1.2108980827447022,416,36005002300
1051,1986,1237,749,614,178,61,3.24,37.71399798590131,30.916414904330313,8.962739174219536,3.0715005035246725,2041,36005003900
1052,1800,1268,532,410,162,50,3.59,29.555555555555557,22.77777777777778,9.0,2.7777777777777777,2069,36005005400
1053,2431,1832,599,545,286,106,2.99,24.640065816536406,22.418757712875358,11.76470588235294,4.3603455368161255,1290,36005006200
1054,1023,663,360,280,94,0,3.36,35.19061583577713,27.370478983382206,9.188660801564028,0.0,781,36005006800
1055,982,628,354,310,91,37,2.69,36.04887983706721,31.568228105906314,9.266802443991853,3.7678207739307537,201,36005007100
1056,1470,944,526,478,232,19,2.75,35.78231292517007,32.517006802721085,15.782312925170066,1.292517006802721,445,36005008600
1057,2001,1364,637,575,113,34,2.98,31.83408295852074,28.735632183908045,5.647176411794104,1.6991504247876061,1360,36005008700
1058,46,37,9,9,0,0,2.46,19.565217391304348,19.565217391304348,0.0,0.0,0,36005011000
1059,1445,949,496,476,212,57,2.96,34.325259515570934,32.94117647058823,14.671280276816608,3.944636678200692,639,36005012901
1060,496,384,112,99,55,0,3.06,22.58064516129032,19.959677419354836,11.088709677419354,0.0,82,36005013000
1061,811,485,326,302,155,0,2.76,40.197287299630084,37.23797780517879,19.112207151664613,0.0,427,36005036901
1062,883,537,346,290,228,15,2.95,39.1845979614949,32.84258210645527,25.821064552661383,1.698754246885617,482,36005005600
1063,1467,1027,440,375,86,83,2.88,29.9931833674165,25.562372188139058,5.862304021813224,5.657805044308112,614,36005002702
1064,1216,834,382,345,116,98,3.04,31.414473684210524,28.37171052631579,9.539473684210527,8.05921052631579,490,36005003300
1065,1649,1161,488,417,175,44,3.35,29.59369314736204,25.288053365676166,10.612492419648271,2.668283808368708,1478,36005007200
1066,909,671,238,223,42,4,3.13,26.182618261826185,24.532453245324533,4.62046204620462,0.44004400440044,697,36005012101
1067,511,412,99,78,31,8,3.05,19.373776908023483,15.264187866927593,6.066536203522505,1.5655577299412915,135,36005012102
1068,1464,948,516,481,169,21,2.66,35.24590163934426,32.8551912568306,11.543715846994536,1.4344262295081966,364,36005012300
1069,2231,1561,670,651,280,104,2.66,30.031376064545046,29.179740026893768,12.550425818018827,4.661586732406993,602,36005013300
1070,555,186,369,344,73,0,2.15,66.48648648648648,61.98198198198198,13.153153153153152,0.0,301,36005014300
1071,2156,1187,969,874,365,42,2.51,44.9443413729128,40.53803339517626,16.929499072356215,1.948051948051948,506,36005014400
1072,2289,1541,748,663,140,35,3.34,32.67802533857579,28.964613368283093,6.116207951070336,1.529051987767584,884,36005014500
1073,757,584,173,151,96,0,3.05,22.85336856010568,19.947159841479525,12.681638044914134,0.0,130,36005016600
1074,733,543,190,160,38,29,3.12,25.92087312414734,21.828103683492497,5.184174624829468,3.956343792633015,231,36005019400
1075,446,315,131,106,31,19,2.6,29.372197309417043,23.766816143497756,6.950672645739911,4.260089686098654,195,36005021301
1076,1832,1314,518,399,66,87,3.23,28.27510917030568,21.77947598253275,3.602620087336245,4.748908296943231,1411,36005022901
1077,2474,1726,748,668,291,103,2.91,30.234438156831047,27.000808407437347,11.762328213419563,4.163298302344382,239,36005013200
1078,1348,1056,292,235,94,59,3.5,21.66172106824926,17.433234421364986,6.973293768545995,4.376854599406528,1076,36005020100
1079,942,551,391,297,73,82,2.67,41.50743099787686,31.528662420382165,7.749469214437367,8.70488322717622,571,36005039000
1080,3267,2295,972,908,430,60,2.83,29.75206611570248,27.793082338536884,13.161922252831342,1.8365472910927456,1651,36005039300
1081,1468,1021,447,339,102,35,3.02,30.449591280653955,23.092643051771116,6.948228882833788,2.3841961852861036,1054,36005040302
1082,1068,804,264,233,122,43,3.26,24.719101123595504,21.816479400749063,11.423220973782772,4.02621722846442,380,36005040400
1083,1229,864,365,365,71,0,2.68,29.69894222945484,29.69894222945484,5.777054515866558,0.0,1161,36005040701
1084,2323,1385,938,670,99,47,2.69,40.37882049074473,28.842014636246233,4.261730520878175,2.0232458028411537,1529,36005041500
1085,704,565,139,98,22,54,3.18,19.744318181818183,13.920454545454545,3.125,7.670454545454546,376,36005043600
1086,640,442,198,154,62,51,3.07,30.9375,24.0625,9.6875,7.968749999999999,274,36005044800
1087,1853,1012,841,683,370,39,2.29,45.385860766324875,36.859147328656235,19.967620075553157,2.1046950890447924,108,36005051600
1088,574,349,225,188,55,0,2.94,39.198606271777,32.752613240418114,9.581881533101045,0.0,333,36005039200
1089,1775,1063,712,465,78,57,3.33,40.112676056338024,26.197183098591548,4.394366197183099,3.211267605633803,1354,36005038900
1090,2411,1350,1061,813,166,0,2.94,44.006636250518454,33.72044794691,6.885109912899212,0.0,2512,36005039100
1091,1631,1196,435,383,59,0,2.99,26.670754138565293,23.482526057633354,3.6174126302881664,0.0,950,36005039400
1092,1046,825,221,193,0,59,3.29,21.12810707456979,18.451242829827915,0.0,5.640535372848948,578,36005039800
1093,1601,1183,418,357,111,17,2.94,26.10868207370394,22.29856339787633,6.9331667707682705,1.061836352279825,701,36005041400
1094,1307,896,411,341,72,63,3.21,31.446059678653405,26.0902830910482,5.508798775822494,4.8201989288446825,865,36005041800
1095,1103,789,314,294,157,39,3.03,28.467815049864008,26.654578422484132,14.233907524932004,3.535811423390753,485,36005042200
1096,989,847,142,108,54,36,3.69,14.35793731041456,10.920121334681497,5.460060667340748,3.640040444893832,524,36005043000
1097,3526,2404,1122,893,388,68,2.78,31.820760068065795,25.32614861032331,11.003970504821327,1.9285309132161088,2969,36005043100
1098,760,371,389,303,140,0,2.04,51.18421052631579,39.86842105263158,18.421052631578945,0.0,119,36005044901
1099,12768,6988,5780,5686,3328,0,2.17,45.269423558897245,44.533208020050125,26.065162907268167,0.0,1477,36005046201
1100,2624,2041,583,583,77,151,3.4,22.21798780487805,22.21798780487805,2.934451219512195,5.754573170731708,1079,36005046202
1101,2351,1593,758,643,178,131,3.29,32.241599319438535,27.350063802637177,7.5712462781794985,5.572096980008507,3269,36005022500
1102,2387,1555,832,724,173,40,2.52,34.85546711353163,30.33095936321743,7.24759111855886,1.6757436112274822,931,36005022800
1103,826,662,164,120,30,5,3.37,19.854721549636803,14.527845036319611,3.631961259079903,0.6053268765133172,730,36005023200
1104,718,418,300,266,105,40,2.61,41.78272980501393,37.04735376044568,14.623955431754876,5.571030640668524,277,36005004600
1105,361,276,85,85,33,0,3.68,23.545706371191137,23.545706371191137,9.141274238227147,0.0,359,36005006000
1106,1334,979,355,309,102,59,3.63,26.611694152923537,23.163418290854572,7.646176911544228,4.422788605697151,1137,36005007000
1107,1359,928,431,393,153,13,3.01,31.714495952906546,28.918322295805737,11.258278145695364,0.9565857247976454,921,36005007300
1108,1339,737,602,497,237,17,2.59,44.95892457057506,37.11725168035848,17.699775952203137,1.2696041822255415,150,36005007400
1109,2276,1480,796,660,247,67,2.63,34.973637961335676,28.998242530755714,10.852372583479788,2.9437609841827768,391,36005007500
1110,626,486,140,134,76,6,3.24,22.364217252396166,21.405750798722046,12.140575079872203,0.9584664536741214,365,36005007700
1111,1816,1527,289,233,90,95,4.06,15.914096916299558,12.830396475770925,4.955947136563877,5.2312775330396475,1328,36087011504
1112,1255,984,271,204,25,23,3.27,21.593625498007967,16.254980079681275,1.9920318725099602,1.8326693227091633,1376,36087010703
1113,1590,1244,346,285,123,8,3.12,21.761006289308177,17.92452830188679,7.735849056603773,0.5031446540880503,130,36087010901
1114,1116,796,320,244,91,12,2.82,28.673835125448026,21.863799283154123,8.154121863799284,1.0752688172043012,228,36087011700
1115,786,584,202,137,55,0,2.89,25.699745547073793,17.43002544529262,6.997455470737914,0.0,79,36087010503
1116,2075,1465,610,492,252,5,3.24,29.397590361445786,23.710843373493976,12.144578313253012,0.24096385542168677,1215,36087010602
1117,1419,948,471,378,109,0,2.72,33.192389006342495,26.6384778012685,7.681465821000705,0.0,462,36087010902
1118,1978,1857,121,101,58,59,3.79,6.117290192113246,5.106167846309403,2.932254802831143,2.982810920121335,201,36087011501
1119,307,239,68,48,14,8,3.32,22.149837133550488,15.63517915309446,4.5602605863192185,2.6058631921824107,146,36087011800
1120,1671,1611,60,60,9,59,5.54,3.5906642728904847,3.5906642728904847,0.5385996409335727,3.53081986834231,413,36087012102
1121,1049,642,407,372,296,9,2.33,38.79885605338417,35.462345090562444,28.217349857006674,0.8579599618684461,65,36087013003
1122,1529,1113,416,344,190,0,2.91,27.20732504905167,22.49836494440811,12.426422498364945,0.0,252,36087010200
1123,2486,1386,1100,875,421,0,2.56,44.24778761061947,35.197103781174576,16.934835076427998,0.0,494,36087011102
1124,2266,1772,494,450,333,34,2.82,21.80052956751986,19.858781994704326,14.6954986760812,1.500441306266549,129,36087011200
1125,1725,1314,411,375,219,0,2.86,23.82608695652174,21.73913043478261,12.695652173913045,0.0,403,36087011603
1126,1363,1092,271,218,86,0,2.9,19.882611885546588,15.994130594277328,6.309611151870873,0.0,191,36087010804
1127,2227,1441,786,666,394,26,2.55,35.294117647058826,29.90570273911091,17.691962281095645,1.1674898967220475,170,36087011303
1128,1379,1172,207,182,114,0,3.13,15.010877447425672,13.19796954314721,8.266860043509789,0.0,109,36087011401
1129,1195,1115,80,63,63,14,5.08,6.694560669456067,5.2719665271966525,5.2719665271966525,1.1715481171548117,379,36087012101
1130,1326,1134,192,157,90,17,3.9,14.479638009049776,11.840120663650074,6.787330316742081,1.282051282051282,336,36087012501
1131,1326,677,649,382,186,0,2.35,48.94419306184012,28.808446455505276,14.027149321266968,0.0,34,36051030400
1132,1606,1071,535,451,171,8,2.45,33.31257783312578,28.08219178082192,10.647571606475715,0.49813200498132004,65,36051030600
1133,1893,1262,631,524,200,29,2.38,33.33333333333333,27.680929741151612,10.565240359218173,1.531959852086635,9,36051031300
1134,926,538,388,316,157,16,2.3,41.90064794816415,34.12526997840173,16.954643628509718,1.7278617710583155,15,36075020301
1135,2192,1539,653,450,170,58,2.67,29.790145985401463,20.529197080291972,7.755474452554745,2.645985401459854,21,36075020500
1136,1980,1579,401,337,179,0,2.87,20.252525252525253,17.02020202020202,9.04040404040404,0.0,87,36075021000
1137,1377,554,823,564,166,0,2.04,59.76761074800291,40.95860566448802,12.05519244734931,0.0,1,36075021601
1138,1739,1025,714,600,323,39,2.17,41.0580793559517,34.50258769407706,18.57389304197815,2.2426682001150087,59,36075021604
1139,1507,803,704,512,181,27,2.27,46.715328467153284,33.97478433974784,12.01061712010617,1.7916390179163904,22,36075021605
1140,2012,1374,638,504,139,99,2.44,31.709741550695824,25.04970178926441,6.908548707753479,4.920477137176938,43,36075020600
1141,1226,939,287,197,79,53,2.85,23.4094616639478,16.06851549755302,6.443719412724307,4.32300163132137,44,36075020302
1142,2258,1641,617,456,215,48,2.61,27.32506643046944,20.194862710363154,9.521700620017715,2.1257750221434897,0,36075020902
1143,1683,1191,492,362,136,91,2.78,29.233511586452764,21.509209744503863,8.080808080808081,5.40701128936423,21,36075021300
1144,2873,1855,1018,755,267,65,2.32,35.43334493560738,26.279150713539856,9.29342151061608,2.262443438914027,63,36075021502
1145,2460,1849,611,389,108,50,2.69,24.837398373983742,15.813008130081302,4.390243902439024,2.0325203252032518,15,36075021200
1146,1472,793,679,630,365,11,2.38,46.127717391304344,42.79891304347826,24.796195652173914,0.7472826086956522,208,36071012100
1147,1294,1075,219,158,94,0,3.03,16.924265842349303,12.210200927357032,7.2642967542503865,0.0,98,36059408400
1148,1443,1109,334,278,146,92,3.29,23.146223146223146,19.265419265419265,10.117810117810118,6.375606375606376,239,36059408600
1149,1811,1479,332,281,202,32,3.21,18.332413031474324,15.516289342904473,11.154058531198233,1.7669795692987302,314,36059408900
1150,1642,1401,241,216,156,23,3.14,14.677222898903775,13.15468940316687,9.500609013398295,1.4007308160779537,53,36059409600
1151,1313,988,325,271,177,12,3.04,24.752475247524753,20.63975628332064,13.480578827113481,0.913937547600914,343,36059410000
1152,1978,1634,344,229,122,86,3.51,17.391304347826086,11.577350859453993,6.167846309403438,4.3478260869565215,928,36059410300
1153,1273,975,298,281,247,10,3.12,23.409269442262374,22.073841319717204,19.402985074626866,0.7855459544383346,177,36059411301
1154,906,742,164,150,98,8,3.01,18.101545253863137,16.55629139072848,10.816777041942604,0.8830022075055187,38,36059411500
1155,895,713,182,161,111,0,2.92,20.335195530726256,17.988826815642458,12.402234636871508,0.0,77,36059415101
1156,1518,1313,205,177,119,0,2.93,13.504611330698287,11.6600790513834,7.8392621870882735,0.0,104,36059415402
1157,1879,1598,281,193,113,63,3.23,14.954763171899947,10.27142096860032,6.01383714741884,3.352847259180415,62,36059415700
1158,2216,1706,510,399,202,0,2.89,23.014440433212997,18.005415162454874,9.115523465703971,0.0,47,36059416100
1159,2633,1279,1354,1073,352,21,2.11,51.424230915305735,40.751993923281425,13.368780858336498,0.7975693125712116,405,36059416600
1160,1450,1114,336,334,102,21,2.73,23.17241379310345,23.03448275862069,7.03448275862069,1.4482758620689655,26,36059517500
1161,1716,1317,399,382,159,0,2.88,23.251748251748253,22.26107226107226,9.265734265734265,0.0,359,36059517600
1162,1202,794,408,344,134,0,2.62,33.94342762063228,28.618968386023298,11.148086522462561,0.0,289,36059517802
1163,1079,791,288,264,107,0,2.49,26.69138090824838,24.467099165894346,9.916589434661724,0.0,69,36059517902
1164,1195,1034,161,143,84,0,3.38,13.472803347280335,11.96652719665272,7.029288702928871,0.0,542,36059303201
1165,1177,824,353,271,62,69,3.65,29.991503823279526,23.02463891248938,5.267629566694987,5.862361937128292,949,36059304100
1166,975,849,126,106,69,0,3.48,12.923076923076923,10.871794871794872,7.076923076923077,0.0,383,36059404300
1167,1520,1254,266,216,79,48,3.66,17.5,14.210526315789473,5.197368421052632,3.1578947368421053,904,36059405000
1168,1134,977,157,137,92,19,3.42,13.844797178130511,12.081128747795415,8.112874779541446,1.6754850088183422,244,36059405301
1169,1585,1339,246,226,134,4,3.37,15.520504731861198,14.258675078864352,8.454258675078865,0.2523659305993691,288,36059405500
1170,2159,1826,333,302,222,0,3.15,15.423807318202872,13.987957387679481,10.282538212135247,0.0,144,36059406501
1171,1354,1141,213,155,76,46,4.03,15.731166912850814,11.447562776957163,5.612998522895126,3.3973412112259975,1239,36059407101
