,incident_year,incident_month,geoid,gas_leaks,gas_leaks_per_person,total_population
33474,2016,3,36047049400,1,0.00017024174327545113,5874.0
33475,2016,3,36047049600,1,0.00023866348448687351,4190.0
33476,2016,3,36047049700,1,0.00035236081747709656,2838.0
33477,2016,3,36047050300,2,0.0008305647840531562,2408.0
33478,2016,3,36047050801,1,0.0002358490566037736,4240.0
33479,2016,3,36047050803,1,0.000427715996578272,2338.0
33480,2016,3,36047050900,1,0.0002228163992869875,4488.0
33481,2016,3,36047051002,2,0.0004131377814501136,4841.0
33482,2016,3,36047051100,2,0.0005141388174807198,3890.0
33483,2016,3,36047051300,3,0.0006307821698906644,4756.0
33484,2016,3,36047051500,1,0.0006150061500615006,1626.0
33485,2016,3,36047051601,1,0.0001807337791433219,5533.0
33486,2016,3,36047051800,2,0.0006193868070610096,3229.0
33487,2016,3,36047051900,5,0.001043405676126878,4792.0
33488,2016,3,36047052500,1,0.00029481132075471697,3392.0
33489,2016,3,36047052600,2,0.00044583147570218456,4486.0
33490,2016,3,36047053300,1,0.00014660606949127694,6821.0
33491,2016,3,36047053400,1,0.00023741690408357076,4212.0
33492,2016,3,36047053500,3,0.0007380073800738007,4065.0
33493,2016,3,36047053900,1,0.0003875968992248062,2580.0
33494,2016,3,36047054200,1,0.00022016732716864817,4542.0
33495,2016,3,36047054300,1,0.002849002849002849,351.0
33496,2016,3,36047054500,2,0.0002477700693756194,8072.0
33497,2016,3,36047054700,2,0.0003866976024748647,5172.0
33498,2016,3,36047054900,1,0.0002772387025228722,3607.0
33499,2016,3,36047055100,3,0.0005119453924914676,5860.0
33500,2016,3,36047055200,2,0.0006455777921239509,3098.0
33501,2016,3,36047055400,2,0.0004898359049718344,4083.0
33502,2016,3,36047055500,1,0.0001799208348326736,5558.0
33503,2016,3,36047055700,1,0.0003912363067292645,2556.0
33504,2016,3,36047056000,1,0.0002719608376393799,3677.0
33505,2016,3,36047056100,4,0.0012658227848101266,3160.0
33506,2016,3,36047056300,1,0.00020938023450586265,4776.0
33507,2016,3,36047056500,5,0.0015762925598991173,3172.0
33508,2016,3,36047056900,1,0.000664451827242525,1505.0
33509,2016,3,36047057000,2,0.0005767012687427913,3468.0
33510,2016,3,36047057500,2,0.0005260389268805891,3802.0
33511,2016,3,36047058800,1,0.0002703433360367667,3699.0
33512,2016,3,36047059000,1,0.0005291005291005291,1890.0
33513,2016,3,36047059100,1,0.00025793139025019347,3877.0
33514,2016,3,36047059402,2,0.00038424591738712776,5205.0
33515,2016,3,36047060800,1,0.0003168567807351077,3156.0
33516,2016,3,36047062800,2,0.00040535062829347385,4934.0
33517,2016,3,36047063800,1,0.0006082725060827251,1644.0
33518,2016,3,36047065400,1,0.0005668934240362812,1764.0
33519,2016,3,36047065600,1,0.0005455537370430987,1833.0
33520,2016,3,36047065800,2,0.0010314595152140279,1939.0
33521,2016,3,36047069601,3,0.0007575757575757576,3960.0
33522,2016,3,36047069602,2,0.00031655587211142766,6318.0
33523,2016,3,36047072000,1,0.00045829514207149406,2182.0
33524,2016,3,36047072200,1,0.00034153005464480874,2928.0
33525,2016,3,36047072600,1,0.0004631773969430292,2159.0
33526,2016,3,36047073600,1,0.0002748763056624519,3638.0
33527,2016,3,36047074000,1,0.00024084778420038535,4152.0
33528,2016,3,36047075200,1,0.0010799136069114472,926.0
33529,2016,3,36047076400,2,0.0005230125523012552,3824.0
33530,2016,3,36047077400,1,0.0002983293556085919,3352.0
33531,2016,3,36047078200,3,0.0005859375,5120.0
33532,2016,3,36047078600,1,0.00020024028834601522,4994.0
33533,2016,3,36047079200,1,0.00025220680958385876,3965.0
33534,2016,3,36047079601,3,0.0006490696668109044,4622.0
33535,2016,3,36047079802,2,0.00034417484081913615,5811.0
33536,2016,3,36047080000,3,0.0008130081300813008,3690.0
33537,2016,3,36047080400,1,0.0003151591553734636,3173.0
33538,2016,3,36047080600,3,0.0007272727272727272,4125.0
33539,2016,3,36047080800,1,0.000757002271006813,1321.0
33540,2016,3,36047081000,1,0.00044742729306487697,2235.0
33541,2016,3,36047081600,1,0.00038066235249333843,2627.0
33542,2016,3,36047082000,3,0.000612369871402327,4899.0
33543,2016,3,36047082200,2,0.00026741542987030354,7479.0
33544,2016,3,36047082800,1,0.0002418379685610641,4135.0
33545,2016,3,36047083400,1,0.0006561679790026247,1524.0
33546,2016,3,36047083600,1,0.000474158368895211,2109.0
33547,2016,3,36047083800,1,0.00042753313381787086,2339.0
33548,2016,3,36047084800,1,0.0006706908115358819,1491.0
33549,2016,3,36047086200,1,0.0003448275862068965,2900.0
33550,2016,3,36047086800,1,0.0002927400468384075,3416.0
33551,2016,3,36047087000,1,0.00030441400304414006,3285.0
33552,2016,3,36047087401,2,0.0006077180188392585,3291.0
33553,2016,3,36047088200,1,0.00014814814814814815,6750.0
33554,2016,3,36047088600,2,0.000447127207690588,4473.0
33555,2016,3,36047089000,5,0.0007849293563579278,6370.0
33556,2016,3,36047089200,6,0.001597444089456869,3756.0
33557,2016,3,36047089400,2,0.0005271481286241434,3794.0
33558,2016,3,36047089600,1,0.0002881014116969173,3471.0
33559,2016,3,36047090000,3,0.0005678591709256105,5283.0
33560,2016,3,36047090200,1,0.0002994908655286014,3339.0
33561,2016,3,36047090600,1,0.00024894199651481205,4017.0
33562,2016,3,36047090800,3,0.00047969299648225136,6254.0
33563,2016,3,36047091000,4,0.0007690828686791001,5201.0
33564,2016,3,36047091200,9,0.001300578034682081,6920.0
33565,2016,3,36047091600,2,0.00047596382674916705,4202.0
33566,2016,3,36047091800,3,0.0010873504893077202,2759.0
33567,2016,3,36047092000,1,0.0003096934035305048,3229.0
33568,2016,3,36047092400,1,0.00030175015087507544,3314.0
33569,2016,3,36047094401,1,0.0002566735112936345,3896.0
33570,2016,3,36047094600,1,0.0005518763796909492,1812.0
33571,2016,3,36047095000,1,0.0003075030750307503,3252.0
33572,2016,3,36047097400,3,0.0010111223458038423,2967.0
33573,2016,3,36047098200,2,0.0004715868898844612,4241.0
33574,2016,3,36047099400,2,0.001088139281828074,1838.0
33575,2016,3,36047099800,1,0.0002975304968759298,3361.0
33576,2016,3,36047101200,1,0.0004422821760283061,2261.0
33577,2016,3,36047101800,1,0.0005659309564233164,1767.0
33578,2016,3,36047102400,1,0.00045392646391284613,2203.0
33579,2016,3,36047102600,1,0.0004084967320261438,2448.0
33580,2016,3,36047103400,3,0.0007656967840735069,3918.0
33581,2016,3,36047105801,2,0.00033823778116015557,5913.0
33582,2016,3,36047105804,4,0.0006177606177606178,6475.0
33583,2016,3,36047107800,2,0.0004677268475210477,4276.0
33584,2016,3,36047110400,6,0.0012229922543823889,4906.0
33585,2016,3,36047110600,8,0.0018674136321195146,4284.0
33586,2016,3,36047111000,2,0.000588235294117647,3400.0
33587,2016,3,36047111600,1,0.00026068821689259646,3836.0
33588,2016,3,36047111800,3,0.0009699321047526673,3093.0
33589,2016,3,36047112400,2,0.0006329113924050633,3160.0
33590,2016,3,36047112600,2,0.0005554012774229381,3601.0
33591,2016,3,36047112800,2,0.0005422993492407809,3688.0
33592,2016,3,36047113000,1,0.0002384358607534573,4194.0
33593,2016,3,36047113400,1,0.00031426775612822125,3182.0
33594,2016,3,36047114201,1,0.0005376344086021505,1860.0
33595,2016,3,36047114400,1,0.0004664179104477612,2144.0
33596,2016,3,36047115000,1,0.000357653791130186,2796.0
33597,2016,3,36047115200,1,0.00033932813030200206,2947.0
33598,2016,3,36047115600,4,0.00098159509202454,4075.0
33599,2016,3,36047116400,1,0.00033189512114171923,3013.0
33600,2016,3,36047117400,1,0.00022466861379465288,4451.0
33601,2016,3,36047117800,1,0.0005773672055427252,1732.0
33602,2016,3,36047119000,2,0.0007895775759968417,2533.0
33603,2016,3,36047119200,1,0.0003059039461609055,3269.0
33604,2016,3,36047119400,2,0.000505050505050505,3960.0
33605,2016,3,36047119600,1,0.00019219680953296174,5203.0
33606,2016,3,36047119800,1,0.00030637254901960784,3264.0
33607,2016,3,36047120200,1,0.0004955401387512388,2018.0
33608,2016,3,36047121000,1,0.00024055809477988935,4157.0
33609,2016,3,36047121400,3,0.0006510416666666666,4608.0
33610,2016,3,36047122000,1,0.0001694053870913095,5903.0
33611,2016,3,36047123700,2,0.000302571860816944,6610.0
33612,2016,3,36047152200,1,0.0002860411899313501,3496.0
33619,2016,3,36061000202,2,0.000249500998003992,8016.0
33620,2016,3,36061000600,9,0.0008360427310729215,10765.0
33621,2016,3,36061000700,4,0.0004440497335701599,9008.0
33622,2016,3,36061000800,4,0.00043015377997634156,9299.0
33623,2016,3,36061001001,2,0.0013468013468013469,1485.0
33624,2016,3,36061001002,1,0.00016923337282112033,5909.0
33625,2016,3,36061001200,2,0.0005367686527106817,3726.0
33626,2016,3,36061001300,1,0.00022040996253030638,4537.0
33627,2016,3,36061001402,5,0.0017229496898690559,2902.0
33628,2016,3,36061001501,1,0.00014755791648221928,6777.0
33629,2016,3,36061001502,3,0.00038724667613269654,7747.0
33630,2016,3,36061001800,4,0.0005005631335252158,7991.0
33632,2016,3,36061002100,1,0.00015413070283600493,6488.0
33633,2016,3,36061002201,7,0.0010693553315001528,6546.0
33634,2016,3,36061002202,2,0.0010325245224574084,1937.0
33636,2016,3,36061002400,4,0.0007803355442840422,5126.0
33637,2016,3,36061002601,3,0.000724812756704518,4139.0
33638,2016,3,36061002602,1,0.00023315458148752622,4289.0
33639,2016,3,36061002700,2,0.0014285714285714286,1400.0
33640,2016,3,36061002800,3,0.0004076086956521739,7360.0
33641,2016,3,36061003001,3,0.0007199424046076314,4167.0
33642,2016,3,36061003100,3,0.0010932944606413995,2744.0
33643,2016,3,36061003200,4,0.000505050505050505,7920.0
33644,2016,3,36061003300,1,0.00019880715705765408,5030.0
33645,2016,3,36061003400,5,0.0008036001285760206,6222.0
33646,2016,3,36061003601,1,0.00029403116730373417,3401.0
33647,2016,3,36061003602,1,0.000346860908775581,2883.0
33648,2016,3,36061003700,1,0.0003755163349605708,2663.0
33649,2016,3,36061003800,7,0.0008304662474789417,8429.0
33650,2016,3,36061003900,5,0.0008877840909090909,5632.0
33651,2016,3,36061004000,5,0.0005302789267154523,9429.0
33652,2016,3,36061004100,5,0.0005998080614203454,8336.0
33653,2016,3,36061004200,2,0.000378000378000378,5291.0
33654,2016,3,36061004300,1,0.0002317497103128621,4315.0
33655,2016,3,36061004400,1,6.234802668495543e-05,16039.0
33656,2016,3,36061004700,3,0.0013175230566534915,2277.0
33657,2016,3,36061004900,2,0.00043840420868040335,4562.0
33659,2016,3,36061005200,1,0.00025960539979231567,3852.0
33660,2016,3,36061005400,1,0.00021616947686986597,4626.0
33661,2016,3,36061005501,1,0.00021253985122210415,4705.0
33662,2016,3,36061005502,1,0.00045167118337850043,2214.0
33663,2016,3,36061005600,1,0.00033523298692591353,2983.0
33664,2016,3,36061005800,3,0.0008549444286121402,3509.0
33665,2016,3,36061005900,1,0.00018040772145047808,5543.0
33666,2016,3,36061006300,6,0.0009545020680878142,6286.0
33667,2016,3,36061006400,5,0.0006305965443309371,7929.0
33668,2016,3,36061006500,2,0.00030959752321981426,6460.0
33669,2016,3,36061006600,8,0.0006928806513078123,11546.0
33670,2016,3,36061006700,5,0.0009485866059571238,5271.0
33671,2016,3,36061006800,2,0.00026191723415400735,7636.0
33672,2016,3,36061007100,3,0.0004968532626697582,6038.0
33673,2016,3,36061007200,2,0.00028563267637817766,7002.0
33674,2016,3,36061007300,3,0.000513347022587269,5844.0
33675,2016,3,36061007400,2,0.0005161290322580645,3875.0
33676,2016,3,36061007700,5,0.0008514986376021798,5872.0
33677,2016,3,36061007800,1,0.00012507817385866166,7995.0
33678,2016,3,36061007900,4,0.000934361130576968,4281.0
33679,2016,3,36061008000,2,0.0003876720294630742,5159.0
33680,2016,3,36061008100,1,0.00012239902080783354,8170.0
33681,2016,3,36061008300,2,0.000500751126690035,3994.0
33682,2016,3,36061008700,2,0.00028538812785388126,7008.0
33683,2016,3,36061008900,2,0.00037257824143070045,5368.0
33684,2016,3,36061009100,2,0.00031240237425804435,6402.0
33685,2016,3,36061009200,1,0.0005878894767783657,1701.0
33686,2016,3,36061009300,2,0.00019976028765481422,10012.0
33687,2016,3,36061009400,1,0.022727272727272728,44.0
33688,2016,3,36061009500,1,0.00030012004801920766,3332.0
33689,2016,3,36061009900,3,0.0005649717514124294,5310.0
33690,2016,3,36061010200,1,0.005555555555555556,180.0
33691,2016,3,36061010300,2,0.0011129660545353367,1797.0
33692,2016,3,36061010400,2,0.002188183807439825,914.0
33693,2016,3,36061010602,1,0.00022431583669807088,4458.0
33694,2016,3,36061010800,1,0.00011071744906997343,9032.0
33695,2016,3,36061011000,2,0.00026670222696359517,7499.0
33696,2016,3,36061011100,3,0.0005959475566150178,5034.0
33697,2016,3,36061011203,3,0.0024875621890547263,1206.0
33698,2016,3,36061011600,1,0.00030111412225233364,3321.0
33699,2016,3,36061011800,1,0.00011098779134295228,9010.0
33700,2016,3,36061011900,1,0.001004016064257028,996.0
33701,2016,3,36061012100,3,0.00037893141341417203,7917.0
33702,2016,3,36061012400,1,9.70873786407767e-05,10300.0
33703,2016,3,36061012500,1,0.00039984006397441024,2501.0
33704,2016,3,36061012600,2,0.00015800284405119292,12658.0
33705,2016,3,36061012700,6,0.000898069151324652,6681.0
33706,2016,3,36061012900,2,0.00034825004353125546,5743.0
33707,2016,3,36061013100,1,0.00035398230088495576,2825.0
33708,2016,3,36061013200,1,9.906875371507826e-05,10094.0
33709,2016,3,36061013300,9,0.0018480492813141684,4870.0
33710,2016,3,36061013400,2,0.00015408320493066256,12980.0
33711,2016,3,36061013500,2,0.00028571428571428574,7000.0
33712,2016,3,36061013600,3,0.00019692792437967703,15234.0
33713,2016,3,36061013700,1,0.00015552099533437013,6430.0
33714,2016,3,36061014000,2,0.00024464831804281347,8175.0
33716,2016,3,36061014500,1,0.00018298261665141812,5465.0
33717,2016,3,36061014601,1,0.00023228803716608595,4305.0
33718,2016,3,36061014602,1,0.0001293493726555426,7731.0
33719,2016,3,36061014700,1,0.0002955082742316785,3384.0
33720,2016,3,36061014802,3,0.0004357931435212086,6884.0
33721,2016,3,36061014900,1,0.00017047391749062393,5866.0
33722,2016,3,36061015100,3,0.00039052330122363966,7682.0
33723,2016,3,36061015200,1,0.00013315579227696404,7510.0
33724,2016,3,36061015400,6,0.00038704683266675265,15502.0
33725,2016,3,36061015601,1,0.00018008283810552856,5553.0
33726,2016,3,36061015700,2,0.0002209456473707468,9052.0
33727,2016,3,36061015802,1,0.00020703933747412008,4830.0
33728,2016,3,36061016002,1,0.0002778549597110308,3599.0
33729,2016,3,36061016100,1,0.00015860428231562253,6305.0
33730,2016,3,36061016200,1,0.00010605578534309046,9429.0
33731,2016,3,36061016300,1,0.00014048890137679124,7118.0
33732,2016,3,36061016500,3,0.0004669260700389105,6425.0
33733,2016,3,36061016600,6,0.0007941760423560556,7555.0
33734,2016,3,36061016700,2,0.00031138097462245055,6423.0
33735,2016,3,36061016800,9,0.0019226660969878231,4681.0
33736,2016,3,36061016900,2,0.00023515579071134627,8505.0
33737,2016,3,36061017000,4,0.0005349739200213989,7477.0
33738,2016,3,36061017100,1,0.00011049723756906077,9050.0
33739,2016,3,36061017200,2,0.00035435861091424523,5644.0
33740,2016,3,36061017300,1,0.0001177717583323519,8491.0
33741,2016,3,36061017401,3,0.0006654835847382431,4508.0
33742,2016,3,36061017402,1,0.00042735042735042735,2340.0
33743,2016,3,36061017500,4,0.000389749585891065,10263.0
33744,2016,3,36061017800,5,0.0013412017167381974,3728.0
33745,2016,3,36061017900,3,0.0003150929524209642,9521.0
33747,2016,3,36061018000,5,0.0006019744762822056,8306.0
33748,2016,3,36061018100,1,0.00010946907498631637,9135.0
33752,2016,3,36061018400,3,0.00041174855888004394,7286.0
33753,2016,3,36061018500,1,0.00019015021867275147,5259.0
33754,2016,3,36061018600,8,0.0010290712631849757,7774.0
33755,2016,3,36061018700,3,0.0003728560775540641,8046.0
33756,2016,3,36061018900,12,0.0009274287039183863,12939.0
33757,2016,3,36061019300,10,0.0010683760683760685,9360.0
33758,2016,3,36061019400,2,0.0002972209838014564,6729.0
33759,2016,3,36061019500,5,0.0006812917291184085,7339.0
33760,2016,3,36061019600,2,0.00046609182008855747,4291.0
33762,2016,3,36061019701,3,0.004005340453938585,749.0
33763,2016,3,36061019702,2,0.0008976660682226212,2228.0
33764,2016,3,36061019800,2,0.000708215297450425,2824.0
33765,2016,3,36061019900,2,0.00022190169754798624,9013.0
33766,2016,3,36061020000,1,0.0002875215641173088,3478.0
33768,2016,3,36061020102,1,0.00022841480127912289,4378.0
33770,2016,3,36061020600,3,0.0009548058561425843,3142.0
33771,2016,3,36061020701,1,0.0002959455460195324,3379.0
33772,2016,3,36061020800,6,0.00108010801080108,5555.0
33774,2016,3,36061020901,4,0.001095290251916758,3652.0
33775,2016,3,36061021000,2,0.0002778163633838033,7199.0
33776,2016,3,36061021100,7,0.0007016840417000802,9976.0
33777,2016,3,36061021200,6,0.00131521262604121,4562.0
33779,2016,3,36061021303,1,0.0001725625539257981,5795.0
33780,2016,3,36061021400,3,0.000900360144057623,3332.0
33781,2016,3,36061021500,6,0.0014534883720930232,4128.0
33783,2016,3,36061021600,4,0.00048256725781155747,8289.0
33784,2016,3,36061021703,4,0.5,8.0
33785,2016,3,36061021800,2,0.00028129395218002813,7110.0
33786,2016,3,36061021900,2,0.0003117692907248636,6415.0
33787,2016,3,36061022000,1,0.00016730801405387318,5977.0
33789,2016,3,36061022102,3,0.0012239902080783353,2451.0
33791,2016,3,36061022301,2,0.0002493143854400399,8022.0
33792,2016,3,36061022400,2,0.0002626050420168067,7616.0
33793,2016,3,36061022500,2,0.00018812905653278148,10631.0
33794,2016,3,36061022700,2,0.000354735721887194,5638.0
33797,2016,3,36061022800,2,0.00032336297493936947,6185.0
33799,2016,3,36061023000,4,0.00042544139544777704,9402.0
33800,2016,3,36061023100,1,0.00015142337976983646,6604.0
33801,2016,3,36061023200,8,0.0009103322712790169,8788.0
33802,2016,3,36061023300,2,0.0002813335208890139,7109.0
33804,2016,3,36061023501,1,0.00016307893020221786,6132.0
33805,2016,3,36061023502,7,0.0036250647332988087,1931.0
33806,2016,3,36061023600,6,0.0008609556607834697,6969.0
33807,2016,3,36061023700,3,0.00037702651753173305,7957.0
33808,2016,3,36061023900,1,0.0003852080123266564,2596.0
33809,2016,3,36061024100,5,0.00061667488899852,8108.0
33810,2016,3,36061024200,1,0.0002387774594078319,4188.0
33812,2016,3,36061024301,1,0.00022197558268590456,4505.0
33813,2016,3,36061024500,1,6.393044367727913e-05,15642.0
33814,2016,3,36061024700,1,0.0001313197636244255,7615.0
33815,2016,3,36061024900,1,0.0007668711656441718,1304.0
33816,2016,3,36061025100,3,0.001059322033898305,2832.0
33817,2016,3,36061025300,1,7.192692224699705e-05,13903.0
33818,2016,3,36061025500,5,0.0008683570684265369,5758.0
33819,2016,3,36061025900,2,0.00047996160307175426,4167.0
33820,2016,3,36061026100,5,0.0003705899792469612,13492.0
33821,2016,3,36061026300,3,0.00033211557622052476,9033.0
33824,2016,3,36061026900,3,0.0003180998833633761,9431.0
33825,2016,3,36061027100,1,0.00010262725779967159,9744.0
33826,2016,3,36061027300,5,0.0007248477819657872,6898.0
33827,2016,3,36061027700,1,0.0001367053998632946,7315.0
33828,2016,3,36061027900,6,0.00048336421493595425,12413.0
33829,2016,3,36061028100,1,0.00031338138514572234,3191.0
33830,2016,3,36061028300,6,0.0007840062720501764,7653.0
33831,2016,3,36061028500,1,0.00014184397163120567,7050.0
33833,2016,3,36061029100,2,0.00016409583196586806,12188.0
33834,2016,3,36061029300,2,0.00021417862497322766,9338.0
33837,2016,3,36061029500,3,0.00035545023696682463,8440.0
33838,2016,3,36061030300,1,0.0002050020500205002,4878.0
33839,2016,3,36061030900,5,0.0005279273571956499,9471.0
33840,2016,3,36061031704,1,0.00014196479273140261,7044.0
33841,2016,3,36081000100,1,0.00014801657785671994,6756.0
33842,2016,3,36081000700,2,0.00033738191632928474,5928.0
33843,2016,3,36081002400,1,0.00044464206313917296,2249.0
33844,2016,3,36081002500,3,0.0004550970873786408,6592.0
33845,2016,3,36081002800,1,0.0002955082742316785,3384.0
33846,2016,3,36081003900,1,0.0006031363088057901,1658.0
33847,2016,3,36081004300,1,0.00037593984962406017,2660.0
33848,2016,3,36081004500,1,0.00030395136778115504,3290.0
33849,2016,3,36081004700,2,0.0005115089514066496,3910.0
33850,2016,3,36081005900,1,0.0002317497103128621,4315.0
33851,2016,3,36081006100,3,0.0005211047420531526,5757.0
33852,2016,3,36081006201,2,0.0003224766204450177,6202.0
33853,2016,3,36081006502,1,0.0002403268445085316,4161.0
33854,2016,3,36081007100,3,0.0007867820613690008,3813.0
33855,2016,3,36081007700,1,0.0006265664160401002,1596.0
33856,2016,3,36081008300,1,0.0003181673560292714,3143.0
33857,2016,3,36081008500,1,0.0008857395925597874,1129.0
33858,2016,3,36081008700,2,0.00038491147036181676,5196.0
33859,2016,3,36081009500,1,0.0003968253968253968,2520.0
33860,2016,3,36081010100,1,0.00037105751391465676,2695.0
33861,2016,3,36081010800,1,0.00028538812785388126,3504.0
33862,2016,3,36081011300,2,0.00046565774155995343,4295.0
33863,2016,3,36081011500,1,0.00044464206313917296,2249.0
33864,2016,3,36081011700,1,0.0002603488674824265,3841.0
33865,2016,3,36081012100,4,0.001763668430335097,2268.0
33866,2016,3,36081013500,1,0.000691085003455425,1447.0
33867,2016,3,36081013800,1,0.0002770850651149903,3609.0
33868,2016,3,36081014202,1,0.0003650967506389193,2739.0
33869,2016,3,36081014700,2,0.0006197706848466068,3227.0
33870,2016,3,36081015300,2,0.0009857072449482504,2029.0
33871,2016,3,36081015500,1,0.00040016006402561027,2499.0
33872,2016,3,36081015900,1,0.000254323499491353,3932.0
33873,2016,3,36081016100,1,0.0003912363067292645,2556.0
33874,2016,3,36081016300,2,0.0005279831045406547,3788.0
33875,2016,3,36081016600,1,0.00027586206896551725,3625.0
33876,2016,3,36081016800,1,0.0003091190108191654,3235.0
33877,2016,3,36081016900,1,0.00017304031839418584,5779.0
33879,2016,3,36081017900,1,0.0010214504596527069,979.0
33880,2016,3,36081018101,2,0.0005366246310705661,3727.0
33881,2016,3,36081018102,1,0.00027151778441487917,3683.0
33882,2016,3,36081018200,1,0.0003843197540353574,2602.0
33883,2016,3,36081018300,2,0.0003088803088803089,6475.0
33884,2016,3,36081018401,1,0.0004657661853749418,2147.0
33885,2016,3,36081018402,2,0.000819672131147541,2440.0
33886,2016,3,36081018502,1,0.0002864508736751647,3491.0
33887,2016,3,36081018900,4,0.001129305477131564,3542.0
33888,2016,3,36081019900,2,0.0022522522522522522,888.0
33889,2016,3,36081021400,1,0.00014353380221042057,6967.0
33890,2016,3,36081021900,1,0.25,4.0
33892,2016,3,36081023200,1,0.00018971732119142478,5271.0
33893,2016,3,36081023600,1,0.0003419972640218878,2924.0
33894,2016,3,36081023800,1,0.00020197939810139365,4951.0
33896,2016,3,36081024900,1,0.000198294665873488,5043.0
33897,2016,3,36081025301,3,0.0007696254489481786,3898.0
33898,2016,3,36081025400,2,0.0002184598580010923,9155.0
33899,2016,3,36081026000,1,0.0004123711340206186,2425.0
33900,2016,3,36081026200,1,0.000856898029134533,1167.0
33901,2016,3,36081027000,1,0.0005002501250625312,1999.0
33902,2016,3,36081027100,1,0.00011963153487259242,8359.0
33903,2016,3,36081027300,1,0.00012514078338130396,7991.0
33904,2016,3,36081027700,1,0.0001285512276642242,7779.0
33905,2016,3,36081027900,2,0.00030576364470264486,6541.0
33906,2016,3,36081028100,1,0.00022411474675033618,4462.0
33907,2016,3,36081028300,2,0.00026860059092130003,7446.0
33908,2016,3,36081028700,3,0.00047460844803037496,6321.0
33909,2016,3,36081028800,1,0.00021263023601956197,4703.0
33910,2016,3,36081028900,1,0.000198294665873488,5043.0
33911,2016,3,36081029400,2,0.0002757859900717044,7252.0
33912,2016,3,36081030903,1,0.00015676438313215238,6379.0
33913,2016,3,36081030904,1,0.00027533039647577095,3632.0
33914,2016,3,36081031700,1,0.00016742005692281934,5973.0
33915,2016,3,36081032000,1,0.0002016942315449778,4958.0
33916,2016,3,36081032900,1,0.00025523226135783564,3918.0
33917,2016,3,36081033000,1,0.00013950892857142856,7168.0
33918,2016,3,36081033402,1,7.60051683514479e-05,13157.0
33919,2016,3,36081033900,2,0.0005957700327673518,3357.0
33920,2016,3,36081035200,2,0.0006879944960440316,2907.0
33921,2016,3,36081036300,1,0.0004965243296921549,2014.0
33922,2016,3,36081037700,2,0.0005274261603375527,3792.0
33923,2016,3,36081037900,1,0.00013827433628318584,7232.0
33924,2016,3,36081039800,2,0.0011350737797956867,1762.0
33925,2016,3,36081040000,1,0.0007698229407236335,1299.0
33926,2016,3,36081040400,2,0.0004347826086956522,4600.0
33927,2016,3,36081040500,2,0.0006077180188392585,3291.0
33928,2016,3,36081041300,3,0.0006376195536663124,4705.0
33929,2016,3,36081043701,2,0.0005839416058394161,3425.0
33930,2016,3,36081044000,1,0.0002655337227827934,3766.0
33931,2016,3,36081044301,1,0.0002905287623474724,3442.0
33932,2016,3,36081044400,2,0.0006285355122564425,3182.0
33933,2016,3,36081044602,1,0.00020648358455502787,4843.0
33934,2016,3,36081045900,1,0.000270929287455974,3691.0
33935,2016,3,36081046200,1,0.00011502185415228893,8694.0
33936,2016,3,36081046400,1,0.0005934718100890207,1685.0
33937,2016,3,36081046600,1,0.000273224043715847,3660.0
33938,2016,3,36081046700,2,0.00029563932002956393,6765.0
33939,2016,3,36081046800,1,0.0003243593902043464,3083.0
33940,2016,3,36081047200,1,0.0002378686964795433,4204.0
33941,2016,3,36081047300,1,0.0002495632642874969,4007.0
33942,2016,3,36081047500,1,0.00024142926122646064,4142.0
33943,2016,3,36081047900,1,0.00019342359767891682,5170.0
33944,2016,3,36081049200,1,0.00021753317380900588,4597.0
33945,2016,3,36081049301,1,0.0005224660397074191,1914.0
33946,2016,3,36081049600,1,0.00030731407498463427,3254.0
33947,2016,3,36081049900,1,0.00019519812609798947,5123.0
33948,2016,3,36081050500,1,0.0006816632583503749,1467.0
33949,2016,3,36081051700,3,0.0015313935681470138,1959.0
33950,2016,3,36081052200,1,0.0005627462014631402,1777.0
33951,2016,3,36081052800,1,0.0007117437722419929,1405.0
33952,2016,3,36081053000,1,0.0004185851820845542,2389.0
33953,2016,3,36081053100,1,0.0003397893306150187,2943.0
33954,2016,3,36081053200,2,0.0010030090270812437,1994.0
33955,2016,3,36081055800,1,0.0006153846153846154,1625.0
33956,2016,3,36081056700,2,0.0004393673110720562,4552.0
33957,2016,3,36081056800,3,0.0006796556411418215,4414.0
33958,2016,3,36081058300,1,0.0002799552071668533,3572.0
33959,2016,3,36081059900,1,0.0007942811755361397,1259.0
33960,2016,3,36081061301,2,0.0003355704697986577,5960.0
33961,2016,3,36081061400,2,0.0015105740181268882,1324.0
33962,2016,3,36081061601,1,0.0004389815627743635,2278.0
33963,2016,3,36081061800,1,0.0005330490405117271,1876.0
33964,2016,3,36081061900,1,0.0003861003861003861,2590.0
33965,2016,3,36081063700,1,0.00031318509238960227,3193.0
33966,2016,3,36081063900,1,0.0003700962250185048,2702.0
33967,2016,3,36081064101,1,0.0004716981132075472,2120.0
33968,2016,3,36081065000,1,0.00032948929159802305,3035.0
33969,2016,3,36081066000,1,0.00027344818156959256,3657.0
33970,2016,3,36081067100,1,0.00046061722708429296,2171.0
33971,2016,3,36081068000,1,0.00019138755980861245,5225.0
33972,2016,3,36081068700,2,0.00044672771945499217,4477.0
33973,2016,3,36081070900,1,0.0003872966692486445,2582.0
33974,2016,3,36081071100,3,0.0004606879606879607,6512.0
33975,2016,3,36081071306,1,0.00016652789342214822,6005.0
