,White,Black | Afr American,American Indian|Alaska Native,Asian,Native Hawaiian,Other race,Hispanic|Latino (any race),Asian:Asian Indian,Asian:Chinese,Asian:Filipino,Asian:Japanese,Asian:Korean,Asian:Vietnamese,Asian:Other Asian,Hispanic|Latino: Mexican,Hispanic|Latino: Puerto Rican,Hispanic|Latino: Cuban,total_population,geoid,incident_year,Two races,gas_leaks,gas_leaks_per_person
4189,2302.0,40.0,0.0,859.0,0.0,205.0,425.0,92.0,605.0,0.0,0.0,0.0,0.0,162.0,77.0,82.0,0.0,3432.0,36047042400,2015,26.0,3,0.0008741258741258741
4190,1209.0,356.0,1.0,56.0,0.0,1230.0,1953.0,16.0,31.0,0.0,0.0,9.0,0.0,0.0,318.0,526.0,0.0,2885.0,36047042500,2015,33.0,8,0.0027729636048526864
4191,2105.0,74.0,0.0,1840.0,0.0,293.0,611.0,100.0,1544.0,48.0,0.0,0.0,0.0,148.0,318.0,45.0,0.0,4408.0,36047042600,2015,96.0,6,0.0013611615245009074
4192,2843.0,637.0,9.0,248.0,0.0,1731.0,3915.0,9.0,187.0,0.0,0.0,19.0,0.0,33.0,1686.0,785.0,0.0,5540.0,36047042700,2015,72.0,7,0.001263537906137184
4193,2619.0,30.0,0.0,1011.0,0.0,76.0,231.0,7.0,948.0,6.0,0.0,0.0,31.0,19.0,0.0,106.0,0.0,3752.0,36047042800,2015,16.0,5,0.0013326226012793177
4194,3293.0,764.0,0.0,84.0,0.0,1146.0,4349.0,0.0,57.0,0.0,15.0,12.0,0.0,0.0,1078.0,1066.0,0.0,5498.0,36047042900,2015,211.0,4,0.0007275372862859222
4195,1871.0,0.0,0.0,1469.0,0.0,54.0,326.0,27.0,1056.0,8.0,21.0,9.0,0.0,348.0,52.0,41.0,0.0,3394.0,36047043000,2015,0.0,4,0.0011785503830288745
4196,2736.0,647.0,0.0,729.0,0.0,1492.0,3946.0,95.0,444.0,73.0,53.0,36.0,0.0,28.0,1060.0,924.0,20.0,5612.0,36047043100,2015,8.0,22,0.003920171062009979
4197,2807.0,24.0,22.0,1647.0,0.0,117.0,660.0,35.0,1508.0,31.0,0.0,66.0,0.0,7.0,93.0,76.0,8.0,4757.0,36047043200,2015,140.0,4,0.0008408660920748371
4240,2097.0,1190.0,25.0,515.0,0.0,662.0,3360.0,16.0,463.0,0.0,36.0,0.0,0.0,0.0,511.0,1079.0,63.0,4573.0,36047043300,2015,84.0,12,0.002624097966324076
4241,2355.0,79.0,0.0,815.0,0.0,0.0,182.0,18.0,653.0,0.0,0.0,0.0,0.0,144.0,7.0,32.0,0.0,3349.0,36047043400,2015,100.0,3,0.0008957897879964168
4242,2228.0,1776.0,0.0,120.0,0.0,841.0,3828.0,0.0,25.0,0.0,0.0,0.0,0.0,95.0,579.0,868.0,20.0,4986.0,36047043500,2015,21.0,17,0.00340954673084637
4243,3067.0,3.0,0.0,1475.0,0.0,227.0,292.0,12.0,1204.0,0.0,0.0,0.0,0.0,259.0,10.0,35.0,0.0,4797.0,36047043600,2015,25.0,5,0.0010423181154888472
4244,2772.0,2073.0,0.0,73.0,0.0,979.0,3933.0,18.0,23.0,0.0,0.0,16.0,16.0,0.0,900.0,962.0,0.0,5994.0,36047043700,2015,97.0,9,0.0015015015015015015
4245,1865.0,63.0,0.0,242.0,0.0,402.0,462.0,33.0,123.0,0.0,0.0,0.0,0.0,86.0,224.0,136.0,0.0,2632.0,36047043800,2015,60.0,3,0.0011398176291793312
4246,2222.0,998.0,0.0,331.0,0.0,596.0,3157.0,107.0,33.0,0.0,47.0,144.0,0.0,0.0,587.0,981.0,53.0,4147.0,36047043900,2015,0.0,5,0.0012056908608632747
4247,2601.0,54.0,29.0,56.0,0.0,141.0,257.0,0.0,51.0,0.0,0.0,5.0,0.0,0.0,118.0,5.0,12.0,2943.0,36047044000,2015,62.0,5,0.0016989466530750934
4248,2897.0,908.0,54.0,660.0,0.0,1421.0,4661.0,115.0,386.0,52.0,0.0,88.0,12.0,7.0,925.0,1185.0,17.0,6023.0,36047044100,2015,83.0,3,0.0004980906524987548
4249,2435.0,0.0,241.0,45.0,0.0,22.0,24.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2743.0,36047044200,2015,0.0,3,0.001093693036820999
4250,3063.0,425.0,0.0,724.0,0.0,945.0,3665.0,53.0,136.0,269.0,65.0,16.0,75.0,110.0,771.0,713.0,24.0,5220.0,36047044300,2015,63.0,14,0.0026819923371647508
4251,2961.0,45.0,40.0,148.0,0.0,207.0,246.0,10.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,3409.0,36047044400,2015,8.0,4,0.0011733646230566149
4252,2427.0,348.0,59.0,645.0,0.0,1230.0,3019.0,66.0,149.0,196.0,80.0,43.0,22.0,89.0,1647.0,505.0,0.0,4865.0,36047044500,2015,156.0,17,0.0034943473792394654
4253,1185.0,14.0,12.0,602.0,0.0,177.0,226.0,11.0,566.0,0.0,0.0,0.0,20.0,5.0,104.0,5.0,7.0,2021.0,36047044600,2015,31.0,1,0.0004948045522018803
4254,1232.0,600.0,0.0,94.0,0.0,434.0,1296.0,0.0,31.0,0.0,6.0,28.0,17.0,12.0,143.0,267.0,20.0,2394.0,36047044700,2015,34.0,3,0.0012531328320802004
4255,1440.0,14.0,0.0,217.0,0.0,220.0,239.0,0.0,68.0,0.0,0.0,0.0,0.0,149.0,122.0,38.0,0.0,1918.0,36047044800,2015,27.0,5,0.0026068821689259644
4256,1016.0,1609.0,0.0,118.0,0.0,678.0,1486.0,1.0,107.0,4.0,0.0,0.0,0.0,6.0,9.0,679.0,0.0,3446.0,36047044900,2015,25.0,21,0.006094022054556007
4257,494.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,498.0,36047045000,2015,0.0,1,0.002008032128514056
4258,2483.0,0.0,0.0,47.0,0.0,75.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,101.0,0.0,2638.0,36047045200,2015,33.0,7,0.00265352539802881
4259,1059.0,519.0,0.0,104.0,0.0,550.0,1155.0,0.0,0.0,13.0,6.0,15.0,17.0,53.0,350.0,320.0,0.0,2241.0,36047045300,2015,9.0,9,0.004016064257028112
4260,1446.0,17.0,5.0,168.0,0.0,162.0,167.0,18.0,0.0,0.0,0.0,14.0,0.0,136.0,63.0,28.0,0.0,1821.0,36047045400,2015,23.0,2,0.001098297638660077
4261,2018.0,27.0,0.0,386.0,0.0,52.0,66.0,62.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,57.0,5.0,2554.0,36047045600,2015,71.0,7,0.00274079874706343
4262,1606.0,14.0,0.0,14.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,17.0,1634.0,36047045800,2015,0.0,7,0.004283965728274173
4263,1973.0,143.0,16.0,1666.0,0.0,44.0,121.0,102.0,52.0,54.0,8.0,0.0,0.0,1450.0,37.0,34.0,0.0,3921.0,36047046000,2015,79.0,11,0.0028054067839836778
4264,1947.0,0.0,0.0,564.0,0.0,174.0,210.0,226.0,42.0,9.0,0.0,10.0,0.0,277.0,174.0,28.0,0.0,2685.0,36047046201,2015,0.0,1,0.00037243947858472997
4265,1868.0,5.0,0.0,14.0,0.0,304.0,341.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,236.0,15.0,27.0,2191.0,36047046202,2015,0.0,1,0.00045641259698767686
4266,2453.0,31.0,0.0,167.0,0.0,24.0,46.0,48.0,5.0,0.0,0.0,28.0,0.0,86.0,6.0,5.0,0.0,2705.0,36047046400,2015,30.0,2,0.0007393715341959334
4267,2262.0,13.0,0.0,49.0,0.0,2.0,12.0,0.0,32.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0,2326.0,36047046800,2015,0.0,1,0.0004299226139294927
4268,2658.0,24.0,0.0,86.0,0.0,38.0,81.0,13.0,26.0,0.0,0.0,0.0,0.0,47.0,0.0,7.0,0.0,2806.0,36047047000,2015,0.0,2,0.0007127583749109052
4269,2901.0,17.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,2923.0,36047047200,2015,5.0,1,0.00034211426616489907
4270,3571.0,80.0,22.0,18.0,0.0,267.0,306.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,271.0,33.0,0.0,3958.0,36047047600,2015,0.0,3,0.0007579585649317837
4271,3024.0,170.0,0.0,323.0,0.0,151.0,394.0,0.0,148.0,47.0,10.0,79.0,0.0,39.0,77.0,153.0,13.0,3751.0,36047047700,2015,83.0,8,0.0021327645961077045
4272,3228.0,11.0,22.0,293.0,0.0,745.0,785.0,158.0,113.0,0.0,6.0,0.0,0.0,16.0,355.0,58.0,39.0,4299.0,36047047800,2015,0.0,7,0.0016282856478250756
4273,2533.0,76.0,0.0,255.0,0.0,704.0,787.0,42.0,38.0,0.0,6.0,0.0,0.0,169.0,443.0,80.0,0.0,3603.0,36047048000,2015,35.0,5,0.0013877324451845685
4274,2360.0,140.0,0.0,284.0,0.0,215.0,1198.0,7.0,184.0,0.0,16.0,10.0,38.0,29.0,24.0,269.0,0.0,3072.0,36047048100,2015,73.0,3,0.0009765625
4275,3189.0,280.0,9.0,1843.0,0.0,299.0,384.0,250.0,170.0,0.0,8.0,0.0,0.0,1415.0,14.0,77.0,10.0,5679.0,36047048200,2015,59.0,7,0.0012326113752421201
4276,5134.0,269.0,0.0,317.0,0.0,275.0,478.0,53.0,8.0,0.0,0.0,0.0,0.0,256.0,144.0,89.0,0.0,6210.0,36047048400,2015,215.0,8,0.0012882447665056361
4277,1766.0,276.0,51.0,115.0,0.0,710.0,1338.0,7.0,45.0,28.0,15.0,20.0,0.0,0.0,330.0,494.0,12.0,2989.0,36047048500,2015,71.0,17,0.005687520910003346
4278,1205.0,56.0,19.0,1271.0,0.0,773.0,1195.0,414.0,302.0,0.0,0.0,0.0,0.0,555.0,761.0,136.0,24.0,3331.0,36047048600,2015,7.0,1,0.0003002101471029721
4279,2086.0,239.0,0.0,963.0,0.0,531.0,784.0,271.0,40.0,0.0,0.0,9.0,0.0,643.0,275.0,314.0,10.0,3866.0,36047048800,2015,47.0,5,0.0012933264355923435
4280,1114.0,1462.0,71.0,14.0,0.0,1019.0,2634.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.0,10.0,3725.0,36047048900,2015,45.0,32,0.008590604026845637
4281,3976.0,457.0,23.0,924.0,0.0,285.0,1039.0,194.0,144.0,0.0,0.0,30.0,0.0,556.0,37.0,402.0,280.0,6113.0,36047049000,2015,448.0,8,0.0013086864060199575
4282,1727.0,1174.0,156.0,2281.0,16.0,603.0,1963.0,0.0,2210.0,0.0,18.0,0.0,0.0,53.0,13.0,1195.0,0.0,5957.0,36047049100,2015,0.0,37,0.006211180124223602
4283,1740.0,538.0,15.0,898.0,0.0,421.0,563.0,112.0,0.0,0.0,21.0,0.0,8.0,757.0,403.0,79.0,0.0,3637.0,36047049200,2015,25.0,7,0.00192466318394281
4284,3595.0,1164.0,23.0,270.0,0.0,1740.0,4702.0,23.0,127.0,14.0,40.0,0.0,0.0,66.0,479.0,3038.0,17.0,7183.0,36047049300,2015,391.0,13,0.0018098287623555618
4285,3115.0,638.0,0.0,1160.0,0.0,428.0,745.0,494.0,121.0,0.0,0.0,10.0,0.0,535.0,286.0,298.0,0.0,5499.0,36047049400,2015,158.0,9,0.0016366612111292963
4286,2186.0,21.0,0.0,279.0,0.0,88.0,508.0,28.0,144.0,52.0,32.0,12.0,11.0,0.0,118.0,193.0,12.0,2640.0,36047049500,2015,66.0,2,0.0007575757575757576
4287,1598.0,102.0,0.0,1176.0,0.0,843.0,968.0,254.0,630.0,23.0,32.0,33.0,0.0,204.0,406.0,297.0,16.0,3881.0,36047049600,2015,162.0,9,0.0023189899510435456
4327,2168.0,30.0,12.0,372.0,0.0,71.0,272.0,25.0,105.0,18.0,67.0,47.0,110.0,0.0,100.0,22.0,0.0,2712.0,36047049700,2015,59.0,3,0.0011061946902654867
4328,2028.0,182.0,0.0,1688.0,0.0,359.0,452.0,610.0,576.0,0.0,6.0,45.0,0.0,451.0,257.0,69.0,18.0,4450.0,36047049800,2015,193.0,5,0.0011235955056179776
4329,1437.0,5.0,0.0,99.0,0.0,157.0,323.0,28.0,39.0,0.0,13.0,7.0,0.0,12.0,81.0,32.0,10.0,1723.0,36047049900,2015,25.0,7,0.004062681369704005
4330,2450.0,269.0,12.0,662.0,0.0,73.0,388.0,51.0,197.0,122.0,0.0,0.0,81.0,211.0,0.0,219.0,0.0,3683.0,36047050000,2015,217.0,9,0.0024436600597339125
4331,2222.0,162.0,96.0,149.0,0.0,315.0,493.0,0.0,25.0,8.0,39.0,65.0,12.0,0.0,67.0,139.0,9.0,2962.0,36047050100,2015,18.0,7,0.002363268062120189
4332,2170.0,20.0,9.0,81.0,0.0,52.0,221.0,0.0,52.0,11.0,18.0,0.0,0.0,0.0,19.0,21.0,65.0,2376.0,36047050202,2015,44.0,2,0.0008417508417508417
4333,2165.0,0.0,0.0,76.0,0.0,185.0,546.0,0.0,30.0,8.0,34.0,4.0,0.0,0.0,140.0,193.0,11.0,2430.0,36047050300,2015,4.0,16,0.006584362139917695
4334,2713.0,638.0,10.0,618.0,0.0,649.0,939.0,285.0,100.0,11.0,16.0,0.0,0.0,206.0,387.0,134.0,39.0,4710.0,36047050400,2015,82.0,10,0.0021231422505307855
4335,1965.0,916.0,77.0,407.0,0.0,749.0,2205.0,8.0,350.0,0.0,0.0,13.0,0.0,36.0,91.0,1265.0,0.0,4179.0,36047050500,2015,65.0,14,0.0033500837520938024
4336,1322.0,2797.0,0.0,350.0,0.0,1207.0,1991.0,92.0,26.0,24.0,0.0,0.0,0.0,208.0,397.0,354.0,19.0,5729.0,36047050600,2015,53.0,10,0.0017455053237912376
4337,1858.0,233.0,0.0,35.0,0.0,257.0,473.0,7.0,27.0,0.0,0.0,1.0,0.0,0.0,163.0,120.0,0.0,2400.0,36047050700,2015,17.0,7,0.002916666666666667
4338,467.0,2734.0,0.0,265.0,0.0,460.0,1015.0,0.0,0.0,0.0,0.0,221.0,0.0,44.0,193.0,98.0,11.0,3937.0,36047050801,2015,11.0,6,0.001524003048006096
4339,495.0,1234.0,0.0,67.0,7.0,282.0,384.0,0.0,10.0,0.0,57.0,0.0,0.0,0.0,145.0,96.0,10.0,2111.0,36047050803,2015,26.0,9,0.004263382283278067
4340,1105.0,3180.0,0.0,87.0,0.0,1228.0,1810.0,25.0,11.0,0.0,0.0,14.0,37.0,0.0,711.0,212.0,17.0,5613.0,36047050804,2015,13.0,3,0.0005344735435595938
4341,3799.0,99.0,5.0,0.0,5.0,165.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,26.0,0.0,4099.0,36047050900,2015,26.0,4,0.0009758477677482313
4342,772.0,3408.0,0.0,112.0,0.0,669.0,1160.0,0.0,54.0,10.0,10.0,9.0,0.0,29.0,434.0,189.0,0.0,5019.0,36047051002,2015,58.0,26,0.005180314803745766
4343,2063.0,370.0,20.0,605.0,0.0,674.0,1589.0,23.0,555.0,15.0,0.0,0.0,0.0,12.0,351.0,994.0,0.0,3758.0,36047051100,2015,26.0,13,0.003459286854709952
4344,636.0,3978.0,28.0,62.0,0.0,958.0,1301.0,28.0,20.0,0.0,0.0,0.0,0.0,14.0,532.0,402.0,14.0,6011.0,36047051200,2015,349.0,22,0.0036599567459657295
4345,3352.0,125.0,0.0,298.0,0.0,509.0,1649.0,17.0,74.0,32.0,17.0,149.0,0.0,9.0,32.0,493.0,0.0,4426.0,36047051300,2015,142.0,20,0.004518752824220515
4346,1454.0,3773.0,18.0,311.0,0.0,1428.0,2045.0,42.0,173.0,0.0,28.0,0.0,0.0,68.0,859.0,421.0,115.0,7112.0,36047051400,2015,128.0,18,0.002530933633295838
4347,988.0,75.0,0.0,115.0,0.0,157.0,232.0,10.0,46.0,7.0,17.0,23.0,0.0,12.0,64.0,76.0,6.0,1361.0,36047051500,2015,26.0,2,0.0014695077149155032
4348,445.0,3830.0,0.0,312.0,0.0,540.0,770.0,78.0,8.0,0.0,0.0,0.0,28.0,198.0,331.0,228.0,0.0,5186.0,36047051601,2015,59.0,20,0.0038565368299267257
4349,205.0,3175.0,0.0,16.0,0.0,278.0,490.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,21.0,146.0,0.0,3674.0,36047051602,2015,0.0,5,0.0013609145345672292
4350,1585.0,134.0,0.0,243.0,0.0,15.0,202.0,87.0,66.0,22.0,13.0,46.0,0.0,9.0,35.0,26.0,13.0,1986.0,36047051700,2015,9.0,3,0.0015105740181268882
4351,1213.0,1366.0,0.0,380.0,0.0,357.0,767.0,146.0,46.0,21.0,18.0,26.0,0.0,123.0,103.0,133.0,0.0,3448.0,36047051800,2015,132.0,11,0.0031902552204176333
4352,3461.0,138.0,0.0,356.0,0.0,213.0,501.0,43.0,95.0,157.0,0.0,33.0,28.0,0.0,163.0,64.0,64.0,4209.0,36047051900,2015,41.0,18,0.0042765502494654314
4353,1212.0,943.0,0.0,1556.0,0.0,604.0,605.0,293.0,200.0,8.0,0.0,0.0,0.0,1055.0,313.0,181.0,0.0,4540.0,36047052000,2015,225.0,6,0.0013215859030837004
4354,3953.0,125.0,136.0,363.0,0.0,975.0,3179.0,0.0,54.0,75.0,0.0,31.0,14.0,189.0,292.0,1797.0,107.0,5670.0,36047052300,2015,118.0,21,0.003703703703703704
4355,2752.0,175.0,0.0,119.0,0.0,257.0,851.0,0.0,100.0,19.0,0.0,0.0,0.0,0.0,9.0,537.0,0.0,3322.0,36047052500,2015,19.0,13,0.0039133052378085495
4356,2142.0,1131.0,133.0,650.0,0.0,493.0,898.0,206.0,148.0,0.0,7.0,0.0,0.0,289.0,539.0,241.0,22.0,4681.0,36047052600,2015,132.0,5,0.0010681478316599017
4357,3367.0,911.0,13.0,262.0,0.0,1748.0,4729.0,11.0,127.0,68.0,0.0,17.0,39.0,0.0,699.0,1217.0,9.0,6584.0,36047052700,2015,283.0,19,0.002885783718104496
4358,1134.0,113.0,0.0,516.0,0.0,80.0,145.0,21.0,38.0,6.0,0.0,71.0,0.0,380.0,73.0,11.0,0.0,1843.0,36047052800,2015,0.0,4,0.002170374389582203
4359,3621.0,69.0,0.0,0.0,0.0,304.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,135.0,0.0,3994.0,36047052900,2015,0.0,2,0.000500751126690035
4360,2382.0,140.0,0.0,997.0,0.0,79.0,210.0,156.0,426.0,2.0,0.0,0.0,0.0,413.0,75.0,65.0,11.0,3619.0,36047053000,2015,21.0,7,0.0019342359767891683
4361,8707.0,32.0,0.0,52.0,0.0,80.0,301.0,0.0,11.0,0.0,0.0,13.0,0.0,28.0,58.0,67.0,10.0,8918.0,36047053100,2015,47.0,7,0.0007849293563579278
4362,1567.0,177.0,0.0,712.0,0.0,55.0,82.0,108.0,433.0,5.0,0.0,0.0,0.0,166.0,60.0,10.0,0.0,2534.0,36047053200,2015,23.0,3,0.0011838989739542227
4363,6732.0,84.0,0.0,80.0,0.0,0.0,50.0,61.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,6896.0,36047053300,2015,0.0,10,0.0014501160092807424
4364,2781.0,241.0,45.0,948.0,0.0,111.0,218.0,133.0,6.0,0.0,0.0,0.0,0.0,809.0,0.0,108.0,0.0,4220.0,36047053400,2015,94.0,8,0.0018957345971563982
4365,3980.0,162.0,22.0,0.0,0.0,162.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,131.0,0.0,4326.0,36047053500,2015,0.0,27,0.0062413314840499305
4366,3208.0,52.0,0.0,32.0,0.0,10.0,31.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3387.0,36047053700,2015,85.0,1,0.0002952465308532625
4367,3585.0,91.0,0.0,162.0,0.0,378.0,755.0,62.0,26.0,0.0,0.0,0.0,0.0,74.0,179.0,19.0,46.0,4265.0,36047053800,2015,49.0,7,0.0016412661195779601
4368,2446.0,81.0,20.0,10.0,0.0,69.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,231.0,0.0,2629.0,36047053900,2015,3.0,7,0.0026626093571700264
4369,3660.0,180.0,0.0,288.0,0.0,529.0,712.0,0.0,205.0,0.0,1.0,0.0,0.0,82.0,539.0,105.0,20.0,4719.0,36047054200,2015,62.0,7,0.0014833651197287562
4370,212.0,79.0,0.0,10.0,0.0,60.0,90.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,18.0,0.0,0.0,370.0,36047054300,2015,9.0,5,0.013513513513513514
4371,2660.0,0.0,0.0,244.0,0.0,0.0,16.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2918.0,36047054400,2015,14.0,7,0.002398903358464702
4372,6025.0,725.0,0.0,0.0,0.0,404.0,1510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.0,15.0,7154.0,36047054500,2015,0.0,41,0.005731059547106514
4373,4071.0,81.0,0.0,237.0,0.0,25.0,369.0,0.0,61.0,25.0,0.0,10.0,0.0,141.0,97.0,67.0,0.0,4457.0,36047054600,2015,43.0,3,0.0006730984967466906
4374,4121.0,261.0,12.0,261.0,0.0,328.0,971.0,0.0,208.0,8.0,9.0,10.0,0.0,26.0,89.0,219.0,25.0,5053.0,36047054700,2015,70.0,21,0.004155946962200673
4420,2051.0,28.0,0.0,95.0,0.0,1.0,178.0,0.0,10.0,25.0,0.0,0.0,0.0,60.0,5.0,41.0,0.0,2193.0,36047054800,2015,18.0,3,0.0013679890560875513
4421,2666.0,77.0,0.0,188.0,0.0,223.0,510.0,54.0,19.0,10.0,16.0,66.0,15.0,8.0,29.0,226.0,0.0,3296.0,36047054900,2015,142.0,17,0.0051577669902912624
4422,3049.0,24.0,0.0,328.0,0.0,324.0,502.0,0.0,205.0,0.0,0.0,55.0,0.0,68.0,326.0,43.0,0.0,3735.0,36047055000,2015,10.0,4,0.00107095046854083
4423,4049.0,679.0,0.0,167.0,0.0,1100.0,3388.0,29.0,16.0,0.0,81.0,0.0,0.0,41.0,50.0,1890.0,51.0,6107.0,36047055100,2015,112.0,20,0.0032749304077288356
4424,2505.0,12.0,0.0,641.0,0.0,2.0,118.0,0.0,266.0,19.0,0.0,46.0,0.0,310.0,8.0,25.0,10.0,3179.0,36047055200,2015,19.0,5,0.0015728216420257944
4425,2221.0,3.0,26.0,353.0,0.0,208.0,578.0,30.0,224.0,0.0,31.0,54.0,0.0,14.0,0.0,411.0,23.0,2866.0,36047055300,2015,55.0,9,0.00314026517794836
4426,3032.0,31.0,0.0,484.0,0.0,356.0,530.0,86.0,240.0,0.0,0.0,0.0,0.0,158.0,143.0,158.0,0.0,4028.0,36047055400,2015,125.0,11,0.002730883813306852
4427,3716.0,297.0,0.0,648.0,0.0,333.0,952.0,163.0,143.0,9.0,72.0,103.0,16.0,142.0,41.0,375.0,11.0,5129.0,36047055500,2015,135.0,15,0.002924546695262234
4428,2942.0,22.0,0.0,618.0,0.0,9.0,71.0,129.0,470.0,0.0,0.0,0.0,0.0,19.0,46.0,9.0,0.0,3591.0,36047055600,2015,0.0,9,0.002506265664160401
4429,2007.0,57.0,0.0,210.0,0.0,70.0,514.0,33.0,75.0,19.0,11.0,48.0,0.0,24.0,100.0,82.0,39.0,2373.0,36047055700,2015,29.0,7,0.0029498525073746312
4430,1750.0,0.0,0.0,462.0,0.0,32.0,305.0,0.0,384.0,0.0,0.0,0.0,0.0,78.0,20.0,0.0,37.0,2244.0,36047055800,2015,0.0,4,0.0017825311942959
4431,3105.0,57.0,0.0,512.0,0.0,7.0,105.0,24.0,387.0,8.0,8.0,78.0,0.0,7.0,11.0,4.0,37.0,3681.0,36047056000,2015,0.0,8,0.0021733224667209996
4432,2529.0,135.0,14.0,192.0,0.0,46.0,233.0,21.0,121.0,31.0,0.0,9.0,0.0,10.0,53.0,103.0,24.0,2994.0,36047056100,2015,78.0,10,0.0033400133600534404
4433,1280.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519.0,36047056200,2015,0.0,4,0.0026333113890717576
4434,3349.0,75.0,93.0,478.0,0.0,295.0,684.0,19.0,177.0,41.0,13.0,52.0,0.0,176.0,249.0,215.0,11.0,4462.0,36047056300,2015,172.0,11,0.002465262214253698
4435,2172.0,39.0,0.0,227.0,0.0,31.0,204.0,33.0,161.0,0.0,14.0,0.0,0.0,19.0,73.0,43.0,7.0,2490.0,36047056400,2015,21.0,2,0.0008032128514056225
4436,2706.0,21.0,0.0,118.0,0.0,77.0,341.0,37.0,50.0,0.0,8.0,23.0,0.0,0.0,74.0,105.0,7.0,3095.0,36047056500,2015,173.0,5,0.0016155088852988692
4437,1650.0,177.0,28.0,783.0,0.0,67.0,248.0,77.0,462.0,2.0,0.0,0.0,92.0,150.0,0.0,125.0,22.0,2721.0,36047056600,2015,16.0,3,0.0011025358324145535
4438,944.0,0.0,19.0,325.0,0.0,94.0,137.0,26.0,266.0,0.0,0.0,0.0,24.0,9.0,73.0,13.0,0.0,1382.0,36047056800,2015,0.0,4,0.002894356005788712
4439,1305.0,11.0,0.0,75.0,5.0,10.0,171.0,0.0,14.0,5.0,17.0,33.0,0.0,6.0,74.0,57.0,0.0,1422.0,36047056900,2015,16.0,2,0.0014064697609001407
4440,2465.0,98.0,0.0,576.0,0.0,175.0,311.0,44.0,463.0,37.0,0.0,0.0,32.0,0.0,0.0,97.0,6.0,3321.0,36047057000,2015,7.0,20,0.006022282445046673
4441,3680.0,36.0,0.0,87.0,0.0,23.0,114.0,0.0,63.0,0.0,0.0,24.0,0.0,0.0,0.0,15.0,21.0,3886.0,36047057100,2015,60.0,6,0.001544004117344313
4442,1192.0,2921.0,12.0,225.0,0.0,569.0,1470.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,13.0,737.0,110.0,4941.0,36047057200,2015,22.0,26,0.005262092693786683
4443,1882.0,176.0,35.0,138.0,0.0,46.0,156.0,25.0,79.0,0.0,15.0,19.0,0.0,0.0,27.0,82.0,0.0,2288.0,36047057300,2015,11.0,2,0.0008741258741258741
4444,1458.0,45.0,0.0,1314.0,0.0,49.0,79.0,0.0,1239.0,0.0,0.0,0.0,69.0,6.0,0.0,30.0,0.0,2881.0,36047057400,2015,15.0,5,0.0017355085039916696
4445,3238.0,0.0,0.0,214.0,0.0,261.0,547.0,71.0,23.0,75.0,1.0,15.0,0.0,29.0,319.0,73.0,23.0,3772.0,36047057500,2015,59.0,2,0.0005302226935312832
4446,1925.0,15.0,0.0,1017.0,0.0,40.0,76.0,6.0,847.0,7.0,0.0,0.0,65.0,92.0,24.0,30.0,0.0,3049.0,36047057600,2015,52.0,4,0.0013119055428009183
4447,1816.0,20.0,0.0,1031.0,0.0,234.0,489.0,5.0,662.0,71.0,0.0,89.0,68.0,136.0,423.0,0.0,0.0,3239.0,36047057800,2015,138.0,4,0.001234949058351343
4448,664.0,11.0,0.0,7.0,0.0,314.0,441.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,261.0,117.0,0.0,1003.0,36047057900,2015,7.0,4,0.003988035892323031
4449,1639.0,52.0,0.0,2043.0,0.0,186.0,505.0,102.0,1231.0,98.0,0.0,0.0,35.0,577.0,271.0,11.0,0.0,3999.0,36047058000,2015,79.0,5,0.001250312578144536
4450,1962.0,0.0,0.0,831.0,0.0,240.0,262.0,0.0,692.0,0.0,0.0,0.0,111.0,28.0,232.0,0.0,0.0,3142.0,36047058200,2015,109.0,7,0.0022278803309993636
