,%housh_grandp_resp_for_grandch,avg_houshold_size,avg_bldg_age,gas_leaks,gas_leaks_per_person,geoid,lonely_housholder%,lonely_housholder_over65%,mean_houshold_income,median_age,nonfamily_housholds%,not_us_citizen%,total_housing_units,unemployed%,vacant_housing_units%
25,3.0616501209643783,2.8433333333333333,75.79172610556348,8,0.00023316817254444766,36005005100,24.217902727955284,9.827312922332528,28034.66666666667,28.8,25.969800617335448,12.870883124453512,12420,6.7210725735937045,3.486312399355877
26,2.0560747663551404,2.701666666666666,70.46330275229356,65,0.005,36005005200,30.92419522326065,10.758047767393565,42597.5,32.85,33.85254413291797,17.80769230769231,4995,4.369230769230769,3.603603603603603
27,1.5967109666316093,3.5700000000000003,88.50704225352112,104,0.002783502395417927,36005005400,22.459126111482934,8.260827995028205,46444.83333333334,32.81666666666666,29.36227172769863,32.81588737521077,11755,3.9102855766399913,11.025095703955765
28,2.749529190207156,2.793333333333333,90.23157894736843,60,0.004040948275862068,36005005600,37.00564971751413,25.894538606403014,36040.66666666666,38.65,41.77024482109229,21.767241379310345,6157,6.627155172413793,13.756699691408153
29,0.0,3.7366666666666655,93.88729016786571,79,0.010192233260224488,36005006000,19.421686746987948,6.7469879518072275,50607.33333333334,31.95000000000001,22.120481927710838,22.745452199716173,2384,4.7219713585343825,12.961409395973153
30,1.5835006951954271,1.7733333333333334,57.9375,168,0.007321537522879805,36005006100,58.18013285957052,33.299860960914565,51184.16666666666,50.66666666666668,60.34296307739842,2.161596792469276,14009,5.822365553909178,7.587979156256693
31,3.154376436181324,3.1183333333333336,79.25460122699387,204,0.004554079696394687,36005006200,22.21293781770072,12.345936912471275,34075.5,28.633333333333336,24.62920409442239,21.57383636566581,15141,5.2059381627413766,5.151575193184071
32,2.22975616116834,2.786666666666666,75.20348837209302,62,0.002902757619738752,36005006400,29.025948624331733,9.818750814969356,41824.833333333336,34.516666666666666,37.82761768157517,12.861089002294117,8579,5.042370897513928,10.607296887749156
33,3.613511390416339,2.873333333333333,83.41532258064517,92,0.0027495517035265988,36005006500,38.29972942306013,10.44776119402985,31291.5,29.716666666666665,41.3197172034564,22.51942618051405,11984,5.203227734608488,4.397530040053405
34,5.1085476821666544,3.23,65.83503534956796,144,0.0031871099110265147,36005006700,26.36669771440853,13.197678584222972,48151.83333333334,28.21666666666667,35.15082037687182,26.23611172590855,14544,5.966978000088531,4.036028602860286
35,4.632290786136942,3.27,71.91509433962264,62,0.0032066201189552626,36005006800,28.047337278106518,8.250211327134405,51909.0,31.91666666666667,34.48858833474218,23.35660718903543,6462,5.678820791311094,8.464871556793563
36,1.1544011544011543,3.015,43.748826291079816,97,0.0019877049180327872,36005006900,29.004329004329005,10.784867306606436,40057.0,27.716666666666665,31.63310119831859,14.178278688524587,16585,5.266393442622952,3.895085921012963
37,3.9302413749526095,3.5416666666666665,76.07552447552447,38,0.001338971106412967,36005007000,22.001769240490333,6.950587640591433,50373.5,32.46666666666667,25.312776443826607,23.040873854827343,8648,4.837914023960535,8.499074930619798
38,4.189085318985398,2.8800000000000003,64.11968085106382,54,0.0035552044242543952,36005007100,24.75019215987702,6.475787855495772,51217.83333333334,30.03333333333333,28.900845503458875,6.320363420896702,5537,7.182829679373231,6.014087050749503
39,4.58128078817734,3.4250000000000003,78.43770226537217,48,0.0013808181347448366,36005007200,26.364532019704434,11.832512315270936,51411.33333333334,31.68333333333333,29.940886699507388,28.418963235717165,10665,4.0072492952074095,4.828879512423816
40,1.699575106223444,2.91,51.84909090909091,51,0.00216184138018736,36005007300,31.979505123719072,10.959760059985003,28999.66666666667,29.266666666666666,34.07898025493626,23.860794370734602,8481,6.502479759230214,5.647918877490863
41,1.0353227771010962,2.6416666666666666,35.876996805111816,51,0.002349905543012487,36005007400,33.48355663824604,13.264311814859926,55112.66666666666,39.79999999999999,40.90133982947625,5.423213380638623,8580,3.3958438925494168,4.312354312354312
42,2.9886719691491925,2.651666666666667,44.60513896171998,254,0.007606840166511935,36005007500,31.33285128946734,11.3842693018398,35213.5,29.516666666666666,35.71141640555957,8.391482734868678,13311,3.596777574795604,6.490872210953348
43,1.6827672172016206,3.4000000000000004,77.70623263199683,57,0.001741255536887124,36005007600,22.623870364599558,8.902046328035732,47998.33333333334,31.649999999999995,28.222706969980262,25.642278906369327,10518,4.8235833206048575,8.471192241871076
44,1.6671221645258267,3.1533333333333338,43.75882352941176,87,0.0073405332433344565,36005007700,21.09866083629407,7.679693905438645,43523.833333333336,31.33333333333333,22.765783000819894,17.271346608167402,3808,4.885251434357071,3.91281512605042
45,1.4751426242868786,3.313333333333333,78.20076313472265,47,0.0011526953450728403,36005007800,22.37163814180929,5.6153219233903835,49390.5,30.51666666666667,26.60961695191524,21.256192671800648,13368,6.016088683965273,8.213644524236981
46,6.515457960127131,2.8000000000000003,78.25225225225225,108,0.0027379896057802004,36005007900,35.14157757873447,13.565443513435426,33203.0,28.3,36.68015024559376,19.472683483331217,14735,6.353149955634429,6.046827281981676
47,4.871794871794872,3.0883333333333334,60.52777777777778,133,0.0034465780403742,36005008300,24.67147435897436,7.780448717948718,36905.66666666666,30.18333333333333,29.22275641025641,21.68493612169271,13121,6.330819663634714,4.885298376648121
48,3.1641086186540734,3.611666666666667,46.63533834586466,32,0.0020923237871060545,36005008400,17.92207792207792,8.831168831168831,83072.0,32.45,18.890200708382526,7.878906760821238,4580,4.066954361187394,7.532751091703056
49,1.8898931799506984,2.998333333333333,90.45141700404858,123,0.003306984997580255,36005008500,31.25171185976445,10.198119236738792,40805.5,30.65,33.37898292705195,22.331558853578528,11809,6.347798031940634,7.2487086120755375
