,unemployed,unemployed%,mean_houshold_income,geoid
868,186,6.4,66631,36045060400
869,175,6.3,60562,36045060600
870,168,6.3,73676,36045061100
871,100,5.4,70360,36045061600
872,268,7.4,74574,36045061800
873,117,8.3,85364,36045062500
874,72,6.5,76610,36045061700
875,151,6.7,68795,36055015102
876,282,33.9,19940,36055000200
877,154,16.0,32514,36055000700
878,249,18.5,24118,36055002300
879,104,9.7,33854,36055003200
880,275,25.3,30193,36055004800
881,138,18.9,28970,36055005300
882,145,14.2,31019,36055005600
883,110,5.6,54980,36055006000
884,211,17.3,41568,36055006300
885,132,10.9,70184,36055006700
886,34,3.9,113460,36055007802
887,363,14.8,50880,36055008100
888,239,17.6,37553,36055008400
889,116,16.4,38572,36055008702
890,86,4.0,57936,36055010400
891,44,3.2,50714,36055010601
892,150,3.7,110767,36055011301
893,97,2.2,64862,36055011400
894,81,1.7,108761,36055011703
895,87,3.2,88211,36055012500
896,371,12.9,63726,36055013103
897,245,9.1,47526,36055013104
898,142,6.5,58400,36055013505
899,90,5.1,64645,36055013702
900,53,2.5,56572,36055013901
901,58,4.0,79202,36055014204
902,97,5.0,66822,36055014503
903,64,3.4,64916,36055010700
904,193,6.7,92368,36111950100
905,315,15.6,56167,36111950200
906,60,3.6,56704,36047011400
907,97,9.3,61420,36047011800
908,260,10.8,107749,36047012700
909,108,3.9,193913,36047013300
910,102,4.8,205027,36047015500
911,104,4.4,159132,36047017100
912,76,7.6,105793,36047017400
913,113,5.7,125600,36047018300
914,87,5.4,41996,36047022000
915,244,9.0,93310,36047022100
916,92,4.3,59724,36047022400
917,193,8.6,91425,36047023100
918,79,5.1,37370,36047023600
919,105,7.6,61394,36047024700
920,250,8.2,84754,36047024900
921,109,7.5,67131,36047025600
922,193,10.4,72124,36047027800
923,22,6.9,115569,36047028501
924,314,16.0,59033,36047028900
925,230,13.6,67192,36047029100
926,129,4.4,118053,36047016900
927,129,10.0,66112,36047036400
928,176,8.5,48209,36047037300
929,121,5.6,80737,36047008000
930,100,5.6,72779,36047008800
931,275,9.6,50677,36047009200
932,223,6.2,52663,36047009800
933,152,6.2,78069,36047010100
934,56,5.3,60809,36047012801
935,79,2.8,206353,36047013100
936,67,3.0,189021,36047013500
937,36,3.4,98589,36047014000
938,132,6.3,139021,36047014100
939,0,-666666666.0,-666666666,36047017700
940,128,5.2,115640,36047018100
941,67,6.3,90335,36047018600
942,268,11.5,68648,36047019300
943,175,6.5,75825,36047035400
944,166,11.0,51043,36047087401
945,295,11.7,56319,36047088400
946,287,17.2,38580,36047089600
947,658,27.0,23956,36047090800
948,103,7.6,67568,36047093400
949,124,5.2,81687,36047095400
950,49,7.6,93231,36047096800
951,115,7.7,104818,36047097000
952,37,3.4,85261,36047099400
953,57,4.0,78103,36047100400
954,0,-666666666.0,-666666666,36047118000
955,154,11.3,34651,36047121000
956,124,5.8,131829,36047019700
957,175,6.6,138441,36047020100
958,241,6.9,100198,36047021500
959,97,5.5,74028,36047027200
960,158,5.8,52059,36047035500
961,99,17.8,48481,36047036502
962,196,9.0,76319,36047039300
963,11,2.3,112302,36005030100
964,11,64.7,45110,36005027600
965,446,9.0,65709,36005030200
966,142,14.3,64673,36005034200
967,76,6.1,72872,36005037000
968,158,14.0,53999,36005037200
969,321,13.5,50673,36005039902
970,447,11.4,94108,36005042600
971,197,11.3,26567,36005045800
972,113,10.2,51925,36005046000
973,446,13.2,34021,36005023900
974,295,9.3,42268,36005024100
975,55,3.4,66475,36005026601
976,5,5.5,75885,36005028400
977,185,11.5,71035,36005028700
978,56,3.0,124964,36005028800
979,124,6.5,93756,36005035100
980,174,15.5,45059,36005036700
981,125,6.7,71176,36081010800
982,132,9.3,70553,36081011800
983,115,5.2,77006,36081001200
984,105,9.5,126020,36081002000
985,531,18.4,31403,36081002500
986,0,-666666666.0,-666666666,36081003700
987,4,0.6,116666,36081061602
988,0,-666666666.0,-666666666,36081062400
989,128,6.5,86954,36081000200
990,120,7.5,90888,36081001800
991,106,4.4,89291,36047029500
992,302,13.7,33654,36047030700
993,310,7.0,68724,36005038600
994,232,7.4,94280,36005000400
995,263,12.4,73687,36005000200
996,140,9.5,39015,36005003500
997,69,10.5,62508,36005004001
998,441,17.4,36540,36005004300
999,42,5.0,43385,36005005200
1000,134,10.5,36985,36005006400
1001,372,12.1,54950,36005007800
1002,430,15.4,48069,36005008500
1003,247,10.9,45272,36005013100
1004,29,6.2,99617,36005016400
1005,119,5.9,76820,36005018400
1006,407,18.4,33602,36005019300
1007,321,11.2,38714,36005021302
1008,342,11.1,54254,36005021602
1009,34,5.6,41339,36005021900
1010,226,11.5,31275,36005023301
1011,268,11.5,38936,36005023502
1012,210,6.9,43153,36005025100
1013,565,15.3,38831,36005025500
1014,202,7.0,86097,36005026400
1015,434,14.7,47646,36005033600
1016,48,6.0,86983,36005034300
1017,560,19.0,33418,36005002000
1018,13,10.4,30522,36005003700
1019,258,7.7,46891,36005006900
1020,96,4.8,86961,36005016000
1021,29,3.1,87970,36005016200
1022,48,11.3,36725,36005016500
1023,404,13.4,45147,36005017500
1024,268,13.9,41637,36005021501
1025,377,13.4,36668,36005021502
1026,218,13.8,53345,36005023000
1027,450,15.1,40051,36005025300
1028,61,5.2,53036,36067002700
1029,169,14.7,49491,36067003601
1030,95,5.9,92636,36067011021
1031,142,15.1,33661,36067005400
1032,263,12.3,60157,36067006000
1033,48,3.7,66731,36067010600
1034,153,5.0,97355,36067011101
1035,166,7.5,52224,36067011102
1036,83,3.8,92051,36067011232
1037,102,3.2,103909,36067011500
1038,129,9.2,46452,36067000200
1039,120,5.3,95611,36067004600
1040,30,2.9,80066,36005026100
1041,399,9.6,68146,36005027900
1042,115,3.8,65655,36005030000
1043,46,20.5,-666666666,36005031900
1044,324,12.2,49718,36005034000
1045,93,7.8,79230,36005034400
1046,51,4.4,75016,36005035000
1047,667,27.5,38710,36005036100
1048,373,22.7,36706,36005036501
1049,283,18.2,24577,36005002300
1050,272,8.6,47122,36005003900
1051,216,7.0,44979,36005005400
1052,371,13.0,31722,36005006200
1053,164,9.6,58980,36005006800
1054,185,13.0,53163,36005007100
1055,208,12.8,42759,36005008600
1056,200,8.4,35591,36005008700
1057,14,20.6,72152,36005011000
1058,183,13.3,33465,36005012901
1059,85,9.6,105829,36005013000
1060,126,15.4,30324,36005036901
1061,207,19.0,35436,36005005600
1062,188,11.4,27693,36005002702
1063,200,17.8,31382,36005003300
1064,273,10.4,50240,36005007200
1065,81,6.4,34924,36005012101
1066,102,17.6,25709,36005012102
1067,75,4.7,45412,36005012300
1068,211,9.6,42235,36005013300
1069,51,10.9,22587,36005014300
1070,479,21.5,39324,36005014400
1071,579,19.8,47991,36005014500
1072,120,9.8,87627,36005016600
1073,103,8.9,66162,36005019400
1074,45,8.7,41256,36005021301
1075,328,13.1,41391,36005022901
1076,156,4.1,121470,36005013200
1077,152,7.7,42926,36005020100
1078,337,22.7,49040,36005039000
1079,716,20.2,33936,36005039300
1080,279,12.7,38561,36005040302
1081,247,13.2,73441,36005040400
1082,112,6.4,49471,36005040701
1083,323,9.4,52702,36005041500
1084,112,9.2,96660,36005043600
1085,107,8.9,93730,36005044800
1086,190,8.2,98963,36005051600
1087,80,9.1,46764,36005039200
1088,362,13.3,38658,36005038900
1089,157,4.9,41921,36005039100
1090,361,15.3,46371,36005039400
1091,237,12.4,83090,36005039800
1092,237,9.6,66217,36005041400
1093,292,13.1,51534,36005041800
1094,202,12.2,65644,36005042200
1095,144,7.7,81542,36005043000
1096,518,11.1,44443,36005043100
1097,80,9.5,96696,36005044901
1098,1136,8.0,59442,36005046201
1099,665,17.6,57615,36005046202
1100,589,17.1,53289,36005022500
1101,468,14.0,59468,36005022800
1102,208,15.2,81998,36005023200
1103,96,11.6,50928,36005004600
1104,86,14.6,51138,36005006000
1105,197,9.1,56378,36005007000
1106,253,15.6,28503,36005007300
1107,107,6.6,53118,36005007400
1108,289,11.8,36556,36005007500
1109,81,10.0,45339,36005007700
1110,216,5.2,120218,36087011504
1111,147,6.2,89344,36087010703
1112,228,8.4,148802,36087010901
1113,120,6.7,101922,36087011700
1114,93,7.2,153737,36087010503
1115,244,7.0,73043,36087010602
1116,140,6.2,116258,36087010902
1117,216,6.8,145109,36087011501
1118,36,6.6,85541,36087011800
1119,152,6.2,46644,36087012102
1120,66,4.9,142287,36087013003
1121,216,8.2,98468,36087010200
1122,138,3.9,101912,36087011102
1123,89,2.5,168360,36087011200
1124,72,2.7,138918,36087011603
1125,155,7.5,140459,36087010804
1126,36,1.2,118587,36087011303
1127,85,3.7,146448,36087011401
1128,205,11.7,92827,36087012101
1129,166,7.3,109878,36087012501
1130,62,3.7,66371,36051030400
1131,38,1.8,71489,36051030600
1132,112,5.1,69660,36051031300
1133,123,12.8,50189,36075020301
1134,260,9.1,65412,36075020500
1135,341,12.4,71430,36075021000
1136,99,6.5,45480,36075021601
1137,200,11.0,54967,36075021604
1138,87,5.5,47531,36075021605
1139,202,7.8,71582,36075020600
1140,98,6.5,65010,36075020302
1141,210,6.8,73488,36075020902
1142,222,10.5,55061,36075021300
1143,174,5.1,75119,36075021502
1144,324,10.4,84117,36075021200
1145,96,5.2,87275,36071012100
1146,28,1.3,150526,36059408400
1147,164,6.5,114788,36059408600
1148,179,5.2,111694,36059408900
1149,138,4.9,135131,36059409600
1150,94,4.7,120627,36059410000
1151,155,3.8,110061,36059410300
1152,101,5.3,151202,36059411301
1153,44,3.5,307253,36059411500
1154,64,4.4,142613,36059415101
1155,101,4.2,157294,36059415402
1156,134,3.8,160932,36059415700
1157,306,8.1,135286,36059416100
1158,190,5.1,125995,36059416600
1159,152,6.6,150020,36059517500
1160,47,1.9,157901,36059517600
1161,50,3.0,152092,36059517802
1162,54,4.1,163824,36059517902
1163,70,3.8,140154,36059303201
1164,174,7.5,113480,36059304100
1165,55,3.1,153647,36059404300
1166,135,4.5,97599,36059405000
1167,315,15.7,119463,36059405301
1168,154,5.1,117306,36059405500
1169,139,4.0,236138,36059406501
1170,122,4.2,92852,36059407101
1171,198,6.3,117092,36059407801
1172,120,3.5,118046,36059408100
1173,229,6.0,121635,36059408300
1174,106,5.8,119471,36059300300
1175,82,2.9,137533,36059300400
1176,110,2.9,194828,36059300900
1177,142,5.9,138302,36059301300
1178,100,4.7,292151,36059301600
1179,79,5.0,127256,36059302600
1180,130,4.7,114528,36059303500
1181,114,4.3,99716,36059304002
1182,252,7.6,148430,36059404700
1183,41,2.4,75840,36055007801
1184,341,20.0,40869,36055008200
1185,153,8.1,40281,36055008301
1186,94,9.2,42768,36055008800
1187,109,5.0,85936,36055010300
1188,37,1.3,75288,36055011000
1189,107,3.0,102749,36055011501
1190,115,3.9,86763,36055011902
1191,45,1.7,140535,36055012600
1192,97,3.8,76273,36055012800
1193,196,5.4,89591,36055013101
1194,38,2.1,95316,36055013300
1195,121,3.8,55205,36055013800
1196,93,3.9,70559,36055014103
1197,167,5.5,80689,36055014802
1198,257,7.9,79537,36055014901
1199,86,4.8,90361,36055015400
1200,94,25.5,33026,36055001500
1201,178,6.9,46651,36055001800
1202,187,11.0,44106,36055002100
1203,172,9.8,66142,36055003600
1204,202,17.9,-666666666,36055003802
1205,102,12.4,30303,36055005000
1206,205,11.2,42869,36055005800
1207,235,23.8,34064,36055006400
1208,301,15.8,60068,36055007100
1209,139,23.5,30953,36055009601
1210,135,11.4,44003,36055002200
1211,150,12.5,55606,36055006200
1212,43,4.1,81477,36055011203
1213,64,4.0,64220,36001012700
1214,330,17.6,43018,36001012900
1215,86,5.6,86015,36001013505
1216,106,3.5,118195,36001013707
1217,35,0.8,119050,36001014302
1218,63,7.1,103702,36001014612
1219,83,5.2,95032,36001014700
1220,86,5.5,88553,36001014801
1221,21,2.6,76559,36001014802
1222,151,17.3,41301,36001000100
1223,292,19.7,-999999999,36001000404
1224,86,2.3,73882,36001013000
1225,57,1.5,78870,36001013506
1226,286,5.3,103243,36001013601
1227,230,5.7,83442,36001013801
1228,171,4.8,135065,36001014202
1229,51,2.9,62691,36001014402
1230,84,1.9,126516,36001014607
1231,131,5.1,118422,36001013802
1232,49,4.1,142988,36001014611
1233,29,0.9,58402,36001002000
1234,110,6.3,108808,36001014301
1235,159,5.1,116234,36001014201
1236,45,6.8,69648,36029017501
1237,127,5.9,65300,36029015504
1238,80,3.5,137572,36029014603
1239,51,1.3,139621,36029014604
1240,49,1.6,113735,36029014208
1241,124,2.9,120279,36029014206
1242,103,3.1,85760,36029014207
1243,144,6.6,57956,36029010808
1244,76,4.5,49104,36029010202
1245,102,5.3,41531,36029005802
1246,40,2.2,74735,36029010201
1247,145,9.0,39388,36029006902
1248,58,3.3,40799,36029009115
1249,112,3.8,124967,36029009010
1250,112,3.5,77616,36055011207
1251,46,2.7,85520,36055012401
1252,90,2.6,171953,36055012402
1253,110,4.4,67243,36055013205
1254,422,30.1,51170,36033940000
1255,63,7.6,71327,36033950502
1256,95,6.7,49867,36033950501
1257,0,-666666666.0,-666666666,36065980100
1258,182,3.1,134234,36069050102
1259,115,5.0,67690,36069050602
1260,120,6.4,70845,36023970100
1261,170,7.0,63573,36023971100
1262,47,2.4,68602,36023970500
1263,695,21.1,59311,36061017200
1264,144,7.0,52159,36061021500
1265,188,6.9,116786,36061025700
1266,60,3.4,262769,36061003700
1267,147,8.3,41430,36061024200
1268,213,9.3,82847,36061025900
1269,243,14.2,32549,36061029900
1270,36,1.7,199479,36061008601
1271,192,6.7,292449,36061008603
1272,222,6.2,72668,36061022700
1273,287,6.7,66502,36061023100
1274,292,5.7,125255,36061023801
1275,45,5.6,140833,36061023802
1276,103,4.5,68171,36059406802
1277,139,5.8,100442,36059414303
1278,111,6.9,60346,36059414304
1279,119,4.1,65065,36059406801
1280,166,10.5,79217,36029015503
1281,119,4.3,80542,36103169901
1282,81,6.8,89921,36103159512
1283,37,2.2,121838,36103190503
1284,63,7.1,160277,36103190504
1285,240,10.6,105752,36103169902
1286,74,3.7,94480,36103190604
1287,0,0.0,-666666666,36119983000
1288,4,3.0,63053,36119984000
1289,262,23.3,-666666666,36119985000
1290,294,8.0,148257,36119012802
1291,119,3.8,218859,36119014901
1292,114,6.1,134246,36119014903
1293,54,3.6,118276,36119014909
1294,53,2.0,96461,36103190603
1295,128,3.4,175560,36103200902
1296,25,6.7,-999999999,36065026500
1297,0,-666666666.0,-666666666,36065980002
1298,79,16.2,31564,36065020102
1299,0,0.0,-999999999,36065026600
1300,174,11.2,93058,36005015200
1301,547,20.8,27258,36005014701
1302,197,9.8,30227,36005014702
1303,150,6.9,55172,36005017701
1304,378,15.0,45400,36005017702
1305,191,8.6,39085,36005017901
1306,185,12.2,31700,36005017902
1307,100,7.3,38215,36005018101
1308,512,17.9,46091,36005018102
1309,167,8.7,46616,36005018301
1310,125,8.0,46978,36005018302
1311,416,12.8,37895,36005020501
1312,113,14.6,33863,36005020502
1313,602,10.6,63370,36005021001
1314,517,12.0,64890,36005021002
1315,124,7.8,38552,36005022101
1316,341,16.4,32959,36005022102
1317,300,13.6,28369,36005005100
1318,248,11.2,48002,36005006300
1319,268,11.2,43767,36005007600
1320,139,10.1,62150,36005009000
1321,134,6.2,38761,36005009300
1322,240,21.1,57184,36005009600
1323,118,16.7,35834,36005011700
1324,54,9.6,29199,36005015900
1325,600,15.5,45085,36005018500
1326,191,7.4,72560,36085012806
1327,90,4.4,86136,36085014607
1328,185,9.3,105370,36085014608
1329,154,6.6,103253,36085017011
1330,123,6.3,98445,36085017012
1331,0,-666666666.0,-666666666,36075990000
1332,133,5.1,164453,36027080103
1333,128,4.8,109709,36027180001
1334,77,3.2,107690,36027110003
1335,164,5.3,79231,36027130003
1336,381,16.4,46555,36027221100
1337,236,7.1,74059,36087012402
1338,115,4.6,122990,36087011405
1339,87,5.6,67728,36087012106
1340,61,5.3,42430,36087012105
1341,112,12.5,43513,36087011505
1342,102,8.3,49151,36087011506
1343,112,6.5,90942,36087011902
1344,53,4.7,67403,36087012204
1345,156,5.9,89230,36091060602
1346,122,7.8,106121,36091061404
1347,126,6.4,106622,36091062406
1348,63,2.6,110725,36091062507
1349,37,2.2,109382,36091062509
1350,99,7.9,88500,36091060601
1351,234,6.8,94348,36091061403
1352,184,4.2,77475,36091062405
1353,25,0.8,116135,36091062506
1354,55,2.3,103281,36091062508
1355,187,9.0,145628,36047152200
1356,59,7.2,104742,36119014810
1357,137,4.7,150053,36119014811
1358,70,21.0,48754,36119981000
1359,0,-666666666.0,-666666666,36119982000
1360,117,22.6,13589,36067004301
1361,148,13.7,40267,36067002101
1362,89,3.7,53941,36067013701
1363,139,15.7,29008,36067000501
1364,67,3.2,63418,36067002901
1365,99,5.9,94493,36067015601
1366,309,15.9,53146,36005022403
1367,474,16.9,46084,36005023703
1368,339,16.2,32186,36005024501
1369,132,8.1,36227,36005024502
1370,266,12.1,51046,36005026701
1371,421,11.9,48875,36005026702
1372,266,7.1,80342,36081029400
1373,317,9.0,79417,36081061301
1374,47,2.9,92535,36081065703
1375,63,5.9,190901,36081072300
1376,242,7.4,38140,36081084900
1377,37,4.0,50072,36081086900
1378,131,6.7,93234,36081003300
1379,55,10.1,59778,36081008500
1380,144,4.9,53415,36089490700
1381,72,20.4,-666666666,36089491900
1382,259,9.6,78035,36089492000
1383,190,10.1,55665,36089492100
1384,35,3.6,56409,36089492500
1385,228,7.6,65215,36089492300
1386,141,8.0,56863,36089491800
1387,311,11.4,62941,36089492600
1388,249,9.9,47676,36089492700
1389,102,8.8,75874,36089492800
1390,140,13.9,56146,36089492900
1391,93,8.2,56391,36089492400
1392,114,5.5,72164,36089491300
1393,148,11.5,33129,36011042100
1394,0,-666666666.0,-666666666,36011990200
1395,91,4.7,69084,36123150500
1396,299,9.5,69782,36123150100
1397,148,5.6,63603,36123150200
1398,132,5.1,70068,36123150300
1399,55,3.2,82260,36123150400
1400,17,3.1,228114,36103200901
1401,37,4.3,144684,36103158322
1402,161,10.5,62941,36103159509
1403,100,5.7,106329,36103159411
1404,42,8.5,78031,36115082002
1405,147,6.4,55679,36115082001
1406,22,2.3,64036,36025971300
1407,66,4.8,55733,36025971400
1408,16,5.4,-999999999,36025970900
1409,171,7.2,60954,36025970100
1410,236,9.7,50081,36025970400
1411,30,1.0,127028,36029009009
1412,235,8.6,68651,36029009116
1413,55,2.9,89555,36029010809
1414,157,11.9,36703,36029006901
1415,123,5.6,91255,36029014209
1416,140,10.3,41244,36029005801
1417,54,4.6,70601,36029017502
1418,289,7.5,80335,36103159511
1419,0,-666666666.0,-666666666,36065980003
1420,75,6.8,92053,36065020705
1421,69,4.7,66566,36065024102
1422,68,9.4,61832,36065024101
1423,350,15.1,32234,36065026400
1424,160,10.3,38430,36065026300
1425,36,3.5,63956,36065026100
1426,86,3.5,57794,36065026700
1427,169,4.9,98172,36065026200
1428,75,6.2,69962,36025970300
1429,136,9.1,64608,36025971000
1430,109,6.7,74021,36025970200
1431,137,7.4,58926,36025970500
1432,175,7.7,51092,36025970600
1433,103,5.8,74688,36025970800
1434,53,5.3,61396,36025970700
1435,115,9.9,55430,36025971100
1436,104,9.4,93767,36081053401
1437,230,19.7,79638,36081053601
1438,161,7.8,58954,36089490600
1439,111,6.8,73107,36089491400
1440,175,10.2,56672,36089491500
1441,47,4.9,45802,36089491600
1442,127,6.9,63578,36089491700
1443,123,5.2,118640,36087011404
1444,129,5.9,107437,36087011901
1445,193,6.6,105119,36071013201
1446,174,10.7,47412,36071000501
1447,86,5.7,98948,36071011101
1448,198,3.8,117251,36071015200
1449,110,3.7,57016,36071015100
1450,231,8.1,126209,36059416401
1451,0,0.0,-999999999,36061021703
1452,83,3.4,97914,36117020202
1453,52,1.9,83399,36117020302
1454,62,3.2,65234,36117020301
1455,184,7.3,84352,36117020201
1456,0,-666666666.0,-666666666,36073990000
1457,145,5.4,58820,36073040801
1458,151,8.3,69220,36073040802
1459,185,7.7,66700,36073401300
1460,78,4.5,68706,36073401200
1461,0,-666666666.0,-666666666,36061008602
1462,92,2.6,57936,36061021303
1463,175,13.1,59009,36043010701
1464,99,6.8,67760,36043011501
1465,75,8.8,64888,36043011502
1466,41,4.2,53699,36043010702
1467,409,20.1,25453,36067004302
1468,189,6.2,82542,36063023404
1469,131,8.2,49628,36063023405
1470,70,4.0,66222,36063022902
1471,40,3.5,49348,36063022901
1472,41,4.1,61618,36029010803
1473,95,7.2,45787,36029001100
1474,133,3.6,61050,36029004900
1475,75,3.1,66776,36029009702
1476,257,6.2,63037,36029012901
1477,12,1.0,64205,36029014801
1478,126,6.3,39506,36029000200
1479,48,8.9,75438,36111950900
1480,26,2.6,56282,36111952300
1481,302,14.0,66910,36111953500
1482,193,7.1,95162,36111953700
1483,135,5.0,98034,36111953900
1484,158,5.7,82744,36111954100
1485,428,13.2,89640,36111955000
1486,41,2.2,88840,36111951500
1487,19,1.0,83381,36111952500
1488,135,7.1,82188,36111952800
1489,97,3.9,123031,36111953300
1490,304,11.7,52484,36111954800
1491,75,1.8,108000,36111954400
1492,56,1.8,84720,36111952600
1493,64,3.9,91597,36111950500
1494,87,4.8,84091,36111952200
1495,96,10.8,68317,36111954600
1496,223,11.7,68533,36111951300
1497,80,7.1,104772,36111951600
1498,46,3.0,69149,36111951900
1499,161,10.4,52107,36111952400
1500,269,8.9,86471,36111952900
1501,136,5.2,75314,36111953600
1502,89,4.2,80803,36111953800
1503,203,8.8,77907,36111950400
1504,147,7.0,106424,36111951200
1505,191,14.6,48065,36111952000
1506,80,3.0,84263,36111954000
1507,501,12.8,48876,36005038100
1508,192,14.1,68530,36005038800
1509,140,9.9,36190,36005039700
1510,408,16.7,36221,36005039901
1511,303,16.9,74540,36005040900
1512,251,14.8,43118,36005042000
1513,107,8.4,78745,36005042400
1514,0,0.0,41266,36005043500
1515,87,7.5,83560,36005042800
1516,205,12.2,45446,36005041100
1517,341,8.1,59813,36005041300
1518,546,14.6,48461,36005041900
1519,62,4.1,87086,36081051500
1520,321,25.8,73621,36081051600
1521,112,10.8,81426,36081052600
1522,71,5.7,76820,36081055400
1523,97,9.5,101019,36081053200
1524,88,8.9,96021,36081053800
1525,136,4.5,79153,36081054700
1526,147,7.3,62994,36081055700
1527,18,1.7,97173,36081055800
1528,63,9.0,64885,36081055900
1529,0,0.0,139004,36081056100
1530,51,5.4,68656,36081057900
1531,151,6.3,60705,36081058900
1532,60,7.7,100476,36081059600
1533,57,4.6,124676,36081060300
1534,45,4.7,107318,36081065900
1535,120,6.0,64602,36081067900
1536,173,8.0,75634,36081069701
1537,156,11.6,66457,36081009800
1538,251,8.6,60580,36081104700
1539,61,3.3,120332,36081105900
1540,49,2.7,95868,36081109900
1541,227,10.1,92556,36081010400
1542,120,12.1,49929,36047030900
1543,176,7.6,79920,36047031702
1544,178,10.9,73781,36047032700
1545,120,5.2,96706,36047033600
1546,65,12.4,30486,36047034000
1547,235,10.6,50136,36047034300
1548,83,4.5,80281,36047038800
1549,408,15.9,61955,36047039500
1550,266,12.9,52453,36047039900
1551,90,5.9,71074,36047040200
1552,201,9.9,57721,36047040900
1553,87,9.8,68939,36047041600
1554,169,10.2,64109,36047040000
1555,330,12.3,70410,36047042300
1556,188,8.9,72016,36047042400
1557,48,3.8,129191,36047044200
1558,27,2.4,100708,36047045200
1559,39,4.4,103942,36047046202
1560,149,9.2,75751,36047047800
1561,134,8.4,54882,36047048000
1562,142,7.0,93623,36047048100
1563,172,5.7,62720,36047050600
1564,23,1.3,138279,36047051700
1565,102,5.3,101102,36047051800
1566,148,6.4,90157,36047052000
1567,199,15.3,93964,36047053200
1568,154,7.5,69578,36047054600
1569,169,9.7,75843,36047014200
1570,122,3.5,176961,36047015900
1571,73,2.1,198989,36047016700
1572,127,9.1,107252,36047003100
1573,124,5.2,175712,36047004300
1574,47,2.9,128312,36047005100
1575,98,3.9,180593,36047006900
1576,45,5.8,45645,36047117000
1577,100,9.0,63798,36047117201
1578,110,5.7,64073,36047117400
1579,113,9.0,50845,36047117602
1580,351,10.7,73759,36047122000
1581,87,3.6,59086,36047031300
1582,62,5.3,75779,36047101400
1583,138,12.0,46234,36047111800
1584,163,12.1,72616,36047115800
1585,166,8.5,59834,36047040300
1586,161,8.9,72818,36047042800
1587,31,3.6,84359,36047047000
1588,21,2.7,80667,36047019800
1589,120,5.3,91629,36047029700
1590,138,12.5,73936,36047033500
1591,278,14.9,56818,36047039100
1592,103,5.7,56723,36047086800
1593,241,13.9,38007,36047091600
1594,62,5.6,72172,36047101200
1595,54,5.8,43820,36047007200
1596,234,7.3,56815,36047010000
1597,63,3.8,74565,36047013800
1598,297,16.7,45146,36047028300
1599,163,6.7,44720,36047036900
1600,143,9.6,80965,36047100600
1601,50,5.1,43336,36047116000
1602,76,5.8,50478,36047119200
1603,275,13.4,51667,36047019600
1604,32,2.4,48400,36047023400
1605,230,10.0,100715,36047026500
1606,136,7.8,64059,36047040600
1607,169,12.5,60397,36047047600
1608,141,6.6,66140,36047054200
1609,90,4.0,90206,36047021900
1610,214,12.1,73741,36047025300
1611,407,20.3,42244,36005042902
1612,462,15.1,43878,36005033000
1613,658,14.8,82865,36005035800
1614,155,8.7,42542,36005037100
1615,239,13.6,30776,36005038500
1616,429,14.4,43842,36005042100
1617,28,3.3,77781,36005045101
1618,170,7.4,92683,36005011800
1619,250,13.2,57931,36005020400
1620,176,11.6,74164,36005024800
1621,458,19.5,45299,36005040800
1622,235,9.5,92817,36005048400
1623,48,5.2,47475,36005024700
1624,214,8.0,59192,36005026602
1625,85,6.5,80247,36005036400
1626,30,2.9,79200,36005044902
1627,290,11.7,32319,36005022300
1628,67,6.1,72089,36005025400
1629,88,9.3,80688,36005029600
1630,246,19.4,73427,36005037600
1631,116,10.5,24324,36005002701
1632,340,13.3,34283,36005006500
1633,0,-666666666.0,-666666666,36005000100
1634,370,14.1,59790,36005006700
1635,517,15.5,41481,36005040702
1636,378,15.0,56162,36005015700
1637,337,14.1,46917,36005038000
1638,155,6.5,35380,36005002500
1639,214,12.4,48242,36005006100
1640,341,11.6,46460,36005022701
1641,238,11.0,67626,36081004200
1642,168,8.3,95686,36081004500
1643,202,10.1,51661,36081004700
1644,247,6.0,85374,36081006100
1645,163,20.5,43669,36067005200
1646,106,7.1,77326,36067006103
1647,124,4.2,89253,36067010200
1648,114,4.8,86990,36067011402
1649,224,6.3,61209,36067011800
1650,119,4.3,103259,36067011202
1651,87,3.2,79177,36067011231
1652,65,3.5,78316,36067011300
1653,0,0.0,-999999999,36081005000
1654,193,8.4,100120,36081009600
1655,101,5.1,94076,36081011100
1656,71,5.2,86146,36081011600
1657,81,5.4,91548,36081012100
1658,42,4.1,93058,36081013700
1659,97,6.9,80546,36081014900
1660,174,11.6,79716,36081015400
1661,181,14.4,62605,36081021200
1662,461,11.2,78615,36081022002
1663,32,1.1,72026,36081024500
1664,39,3.3,78695,36081118900
1665,97,4.5,66103,36081115900
1666,47,5.1,49176,36081116700
1667,34,2.7,70522,36081117100
1668,61,7.4,82356,36081119900
1669,46,3.5,87683,36081120700
1670,127,6.1,93037,36081122300
1671,119,5.9,95166,36081130100
1672,180,5.3,173239,36087012800
1673,17,1.2,169325,36087013300
1674,354,8.6,89114,36087010502
1675,100,4.5,103242,36087010601
1676,191,9.1,76682,36087010701
1677,111,4.2,110593,36087010102
1678,376,31.3,22505,36047025902
1679,67,5.2,75146,36047027000
1680,99,7.0,64314,36047027300
1681,86,6.0,83049,36047027400
1682,253,9.7,101699,36047027500
1683,102,8.2,70854,36047028700
1684,100,8.3,97040,36047102400
1685,129,8.0,74378,36047098800
1686,112,8.8,87979,36047099200
1687,89,7.3,91170,36047101000
1688,148,8.9,64169,36047112400
1689,250,13.0,48267,36047112800
1690,108,5.6,84764,36047023500
1691,72,5.2,49008,36047024000
