,unemployed,unemployed%,mean_houshold_income,geoid
862,72,3.7,69933,36085031902
863,35,4.8,112638,36085013201
864,63,5.5,89870,36085014100
865,102,8.8,79728,36085000600
866,0,0.0,79172,36085001800
867,128,4.4,91148,36085011201
868,138,6.6,107158,36085003300
869,63,1.7,91525,36085007000
870,157,7.7,89037,36085010500
871,61,3.8,112036,36085015602
872,102,4.0,166728,36085017700
873,79,4.4,97079,36085027301
874,153,6.6,115660,36085027704
875,10,1.9,86995,36085032300
876,514,9.5,57187,36085004000
877,68,3.5,90724,36085012804
878,63,5.0,66340,36085013302
879,0,-666666666.0,-666666666,36085015400
880,104,6.5,96778,36085016901
881,129,4.7,94816,36085017007
882,43,2.6,89895,36085027302
883,133,3.9,83725,36085027702
884,41,4.7,136587,36085027900
885,123,4.2,88807,36085030302
886,49,2.5,117487,36085014605
887,205,5.5,112189,36085017008
888,41,2.6,251470,36059518203
889,58,3.7,157812,36059519704
890,40,1.3,169978,36059520100
891,61,3.5,139002,36059521602
892,113,5.6,274134,36059300100
893,116,5.2,162739,36059300800
894,104,4.9,158927,36059301102
895,26,1.3,238903,36059302101
896,92,4.2,197103,36059302300
897,25,1.9,151414,36059304001
898,80,3.0,143928,36059404400
899,112,3.9,108620,36059404902
900,69,2.1,255265,36059406400
901,112,4.3,120765,36059409300
902,264,7.4,133215,36059411800
903,69,3.2,136357,36059413002
904,212,5.8,90108,36059413900
905,262,11.4,107894,36059414001
906,133,6.1,83367,36059414202
907,86,3.5,148645,36059414700
908,48,2.7,184480,36059415201
909,185,5.4,176059,36059415802
910,77,2.7,166358,36059517400
911,36,2.5,397216,36059517705
912,123,4.6,142714,36059520900
913,37,2.2,211178,36059518800
914,165,4.4,124283,36059518900
915,88,2.7,142496,36059519500
916,67,2.7,212655,36059300500
917,15,1.5,198881,36059301400
918,160,6.6,156715,36059301800
919,52,4.1,256771,36059302501
920,70,2.9,129203,36059302700
921,115,3.5,151827,36059302800
922,73,3.0,203617,36059302900
923,178,5.5,127865,36059301101
924,167,6.1,94566,36111950100
925,246,12.3,64546,36111950200
926,55,10.5,83048,36111950900
927,143,4.2,186885,36047015900
928,78,2.3,201565,36047016700
929,64,4.2,126081,36047003100
930,68,2.7,194014,36047004300
931,54,3.2,160435,36047005100
932,98,3.9,190746,36047006900
933,66,7.3,100008,36047044800
934,0,0.0,132298,36047045000
935,50,8.4,136843,36047045800
936,116,10.3,85644,36047044000
937,199,8.4,60963,36047042100
938,36,1.8,93368,36047042500
939,186,8.4,69151,36047043200
940,83,6.5,70360,36047044700
941,102,10.8,66946,36047045600
942,191,16.0,41758,36047092200
943,197,16.0,30003,36047094402
944,32,3.2,82949,36047096400
945,72,7.7,99374,36047101600
946,114,8.7,112566,36047101800
947,106,9.2,116893,36047102000
948,83,3.6,64531,36047107800
949,164,11.6,30578,36047110600
950,474,19.0,37707,36047038200
951,122,6.4,80333,36047038900
952,72,4.3,74491,36047043400
953,161,5.9,75895,36047043500
954,177,10.5,67822,36047031100
955,171,7.2,87240,36047031400
956,70,4.7,82575,36047034100
957,41,3.0,69760,36047118201
958,195,6.7,62055,36047035300
959,44,4.8,119217,36047064600
960,71,9.6,136811,36047065400
961,94,3.9,80442,36047095600
962,0,-666666666.0,-666666666,36047096000
963,122,7.5,79158,36047098600
964,36,2.2,92696,36047102600
965,145,9.6,32093,36047103400
966,119,10.5,70002,36047107000
967,19,3.0,61599,36047114201
968,92,4.2,208806,36047004100
969,35,4.6,84456,36047005201
970,104,7.2,85849,36047005601
971,36,3.8,87860,36047005602
972,179,10.6,80075,36047005800
973,10,1.2,88638,36047005900
974,89,5.5,101059,36047006400
975,106,4.1,65126,36047009400
976,153,5.3,62240,36047010400
977,180,7.6,89759,36047013000
978,47,4.8,73662,36047013200
979,60,4.6,133875,36047020600
980,93,5.0,64247,36047021000
981,59,4.6,64015,36047022200
982,124,5.1,115680,36047022700
983,65,4.6,65682,36047023000
984,52,3.9,76135,36047024800
985,268,10.5,63942,36047025200
986,101,8.3,84008,36047025700
987,147,11.7,80402,36047026200
988,280,12.3,85988,36047026700
989,233,9.4,78662,36047051100
990,24,1.4,167413,36047051500
991,377,10.6,72478,36047052700
992,29,2.4,56849,36047052900
993,87,4.0,77917,36047054700
994,38,2.4,83817,36047055600
995,82,6.5,108845,36047056400
996,86,5.0,80423,36047057000
997,11,1.5,89718,36047057900
998,106,5.9,74192,36047058400
999,52,3.7,90560,36047058600
1000,46,7.9,54844,36047000200
1001,92,3.8,252942,36047000700
1002,239,9.4,55785,36081023800
1003,216,13.7,78959,36081019800
1004,112,5.0,82778,36081021600
1005,0,-666666666.0,-666666666,36081021900
1006,408,12.9,57825,36081024000
1007,0,-666666666.0,-666666666,36081024600
1008,17,2.2,70878,36081024700
1009,28,2.9,98010,36081025700
1010,222,18.4,58625,36081026000
1011,208,5.6,54835,36081026100
1012,87,2.7,75140,36081027900
1013,75,7.1,88721,36081028000
1014,37,1.0,80076,36081028700
1015,82,4.6,82814,36081032900
1016,66,5.3,69790,36081035300
1017,64,2.9,73635,36081037500
1018,119,9.1,75336,36081044800
1019,276,3.6,61738,36081045500
1020,172,6.8,78078,36081047500
1021,24,3.5,81497,36081048900
1022,168,7.0,83244,36081050700
1023,55,8.6,82047,36081052800
1024,53,7.7,68153,36081053500
1025,19,3.1,75319,36081090700
1026,0,-666666666.0,-666666666,36081091602
1027,130,4.8,71078,36081091900
1028,30,3.1,71436,36081094700
1029,277,16.3,55741,36081099200
1030,295,6.8,56721,36081101001
1031,36,2.8,184615,36061009200
1032,29,4.6,218038,36061010400
1033,39,9.9,29975,36061011900
1034,0,0.0,144170,36061013200
1035,59,0.8,198060,36061013400
1036,197,1.9,185038,36061013600
1037,169,3.9,205804,36061014402
1038,69,3.8,270605,36061014801
1039,404,6.2,200229,36061015700
1040,124,3.9,248917,36061015801
1041,253,6.0,239728,36061016100
1042,506,15.8,48204,36061016400
1043,112,7.9,42685,36061019600
1044,431,10.8,61710,36061018000
1045,82,2.8,149523,36061018500
1046,88,4.6,110223,36061019000
1047,233,7.3,57447,36061022400
1048,311,6.4,83179,36061019300
1049,97,4.2,36285,36061019400
1050,355,16.0,74798,36061021200
1051,558,12.1,49107,36061023200
1052,314,17.1,56027,36061023900
1053,281,5.7,73151,36061024100
1054,349,7.6,49663,36061029300
1055,0,-666666666.0,-666666666,36061029700
1056,82,5.0,102952,36061019702
1057,228,5.8,125108,36087011504
1058,148,7.2,90402,36087010703
1059,101,3.8,152163,36087010901
1060,146,8.2,108521,36087011700
1061,58,4.8,148006,36087010503
1062,325,10.2,70208,36087010602
1063,158,6.3,127184,36087010902
1064,199,6.3,142697,36087011501
1065,23,4.5,84507,36087011800
1066,147,6.2,44071,36087012102
1067,60,4.1,155461,36087013003
1068,232,8.8,104448,36087010200
1069,57,1.7,104522,36087011102
1070,81,2.3,173493,36087011200
1071,81,2.9,140408,36087011603
1072,169,8.7,142562,36087010804
1073,44,1.6,120580,36087011303
1074,66,2.9,162524,36087011401
1075,166,9.3,94135,36087012101
1076,149,7.1,120343,36087012501
1077,135,3.9,176005,36087012800
1078,45,2.9,156568,36087013300
1079,366,9.5,92065,36087010502
1080,130,5.6,102725,36087010601
1081,140,6.7,89470,36087010701
1082,54,2.2,109728,36087010102
1083,183,6.9,163119,36087010803
1084,293,7.4,91822,36087011301
1085,213,5.8,132258,36087011502
1086,73,3.4,96330,36087012000
1087,320,9.5,59444,36087012202
1088,40,1.1,100269,36087013100
1089,65,3.3,137897,36087013200
1090,262,7.6,146702,36087010101
1091,127,4.3,136588,36087010501
1092,38,5.1,116896,36081072900
1093,31,2.8,195157,36087011000
1094,40,3.5,127890,36081070700
1095,79,5.2,115720,36081070900
1096,39,3.1,112514,36081077500
1097,113,8.8,103497,36081079200
1098,0,-666666666.0,-666666666,36081079300
1099,70,3.9,71960,36081080301
1100,17,1.7,62546,36081086100
1101,71,4.9,80419,36081086400
1102,43,2.5,171034,36081092800
1103,66,2.6,96202,36081093900
1104,66,3.9,104153,36081094500
1105,51,4.3,117818,36081098700
1106,0,-666666666.0,-666666666,36081099900
1107,75,6.2,129302,36081111300
1108,65,5.2,134768,36081114100
1109,46,4.4,78364,36081115500
1110,48,3.3,61588,36081115700
1111,59,5.4,65373,36081118500
1112,48,3.9,72500,36081118700
1113,53,8.5,97142,36081119500
1114,989,14.8,85674,36081122701
1115,0,-666666666.0,-666666666,36081128300
1116,69,2.9,100411,36081138501
1117,76,4.2,93393,36081142900
1118,21,1.8,115201,36081143500
1119,16,2.7,95764,36081145101
1120,29,1.7,87664,36081146700
1121,38,4.8,83030,36081027600
1122,35,3.4,98155,36081028200
1123,175,4.1,74336,36081028300
1124,327,13.0,96349,36081028500
1125,103,3.6,78960,36081028900
1126,27,3.1,111922,36081113300
1127,40,3.6,106181,36081107201
1128,84,6.9,62026,36101962200
1129,148,7.9,54797,36101961100
1130,265,6.3,108003,36101962300
1131,49,3.1,61943,36101962400
1132,126,6.2,58529,36101960400
1133,88,6.9,50839,36101961200
1134,149,5.8,89673,36081010300
1135,43,4.4,77948,36081011900
1136,47,6.2,89198,36081013500
1137,150,10.8,79632,36081016100
1138,33,3.1,102898,36081013600
1139,78,6.2,76695,36081014100
1140,123,9.9,75388,36081014500
1141,115,9.5,39426,36081016300
1142,133,22.7,80329,36081018000
1143,94,9.1,84304,36081020600
1144,135,4.7,84847,36081023200
1145,105,6.8,87971,36081012601
1146,71,6.4,85366,36081013200
1147,56,5.8,93979,36047064200
1148,71,5.6,105552,36047068000
1149,70,7.4,84786,36047072400
1150,236,13.2,75055,36047072800
1151,76,6.3,97099,36047075000
1152,50,4.3,99537,36047076000
1153,63,4.8,60815,36047081600
1154,170,8.1,69838,36047082800
1155,63,6.2,68637,36047083200
1156,74,9.5,81794,36047085000
1157,95,4.6,70444,36047037100
1158,56,2.8,66438,36047037900
1159,75,4.3,116878,36047041200
1160,101,5.3,69022,36047041300
1161,59,7.3,100908,36047041402
1162,89,6.2,38412,36047041700
1163,162,9.4,95923,36047042200
1164,181,6.1,74385,36047042700
1165,125,5.1,66414,36047043600
1166,169,5.8,73303,36047044300
1167,53,5.1,89919,36047044600
1168,104,9.3,67255,36049950500
1169,182,7.2,63934,36049950700
1170,140,3.8,69204,36049950300
1171,86,6.8,74447,36049950400
1172,99,7.6,61950,36049950100
1173,206,11.0,62484,36049950200
1174,55,6.6,61416,36049950600
1175,50,11.0,33573,36063020600
1176,54,4.1,64494,36063024401
1177,88,6.6,88533,36063024501
1178,210,5.5,106429,36063022702
1179,39,2.1,90967,36063022803
1180,218,6.6,69545,36063024201
1181,34,6.2,74217,36063024301
1182,46,2.4,86062,36063024502
1183,135,11.7,51877,36063023100
1184,100,8.9,48039,36063020700
1185,53,3.0,69738,36063022200
1186,88,7.7,75701,36063022401
1187,116,9.1,43608,36063023500
1188,92,13.8,23648,36063020200
1189,48,10.3,51450,36063021100
1190,96,9.1,49495,36063021400
1191,26,2.1,60766,36063022300
1192,29,2.6,87590,36055011203
1193,45,2.2,78853,36055013402
1194,141,6.4,64400,36055014004
1195,131,4.3,152492,36055012201
1196,93,5.2,74290,36055014102
1197,24,1.2,65180,36055014001
1198,291,7.7,74676,36055014804
1199,212,13.2,40891,36055007000
1200,37,2.3,67665,36029007904
1201,87,4.4,50445,36029008202
1202,214,14.3,33773,36029003700
1203,144,5.8,94543,36029004800
1204,74,8.8,30534,36029008300
1205,57,4.8,62309,36029008400
1206,26,3.1,53565,36029009112
1207,84,2.6,91637,36029009600
1208,25,2.8,62717,36029009800
1209,138,9.3,61788,36029010600
1210,80,6.6,69479,36029010700
1211,57,4.8,65315,36029011600
1212,12,1.4,61051,36029012502
1213,82,4.8,81984,36029006501
1214,73,6.8,43489,36029007102
1215,52,3.1,63103,36029007600
1216,110,4.1,65527,36029007800
1217,51,1.9,82676,36029007905
1218,114,4.1,74724,36029008001
1219,26,2.1,61161,36029008201
1220,26,1.9,79928,36029008500
1221,58,3.7,84816,36029009106
1222,109,6.4,-999999999,36029009110
1223,60,4.0,76990,36029009302
1224,65,2.2,124235,36029009501
1225,89,5.0,79758,36029010001
1226,20,3.1,55653,36029010300
1227,106,3.8,77753,36029010805
1228,211,18.1,39661,36029001402
1229,143,13.6,30971,36029003500
1230,50,6.6,47004,36029002502
1231,85,13.4,25312,36029002800
1232,93,8.7,34159,36029003302
1233,70,3.1,61844,36029011700
1234,77,8.0,37644,36029012400
1235,187,7.1,87998,36111952900
1236,163,6.0,76699,36111953600
1237,84,3.9,82706,36111953800
1238,67,2.2,58276,36063022602
1239,158,8.1,49619,36063023600
1240,40,1.6,99186,36063024404
1241,12,0.8,75617,36063024406
1242,0,-666666666.0,-666666666,36063940100
1243,43,5.9,53757,36063020400
1244,81,10.7,24178,36063020900
1245,126,6.7,73341,36063022804
1246,0,-666666666.0,-666666666,36081107202
1247,0,0.0,102525,36081115100
1248,9,1.2,69130,36081120100
1249,50,7.3,77909,36081120300
1250,0,-666666666.0,-666666666,36081121100
1251,98,4.5,87080,36081121500
1252,143,8.8,97321,36081124700
1253,204,6.2,86575,36081136700
1254,0,0.0,-666666666,36081138502
1255,62,3.8,92970,36081147100
1256,110,4.3,86689,36081152902
1257,79,3.0,121410,36081161700
1258,70,3.0,70368,36081026500
1259,145,4.3,73298,36081027500
1260,4,0.3,74117,36027100000
1261,179,7.5,47741,36027220300
1262,220,6.9,77331,36027300000
1263,110,5.1,69399,36027040001
1264,102,4.1,102774,36027060100
1265,214,6.7,67638,36027140300
1266,102,4.5,128631,36027170000
1267,398,16.8,50195,36027220100
1268,172,12.1,57569,36027220700
1269,214,9.7,115935,36027030000
1270,229,10.7,122606,36027050102
1271,190,10.1,95550,36027070102
1272,171,6.1,154209,36027140400
1273,151,6.8,96261,36027070101
1274,33,2.1,77236,36065025001
1275,109,9.1,111124,36027090000
1276,65,19.3,33072,36055009604
1277,81,2.9,59792,36055014003
1278,52,2.7,86595,36065025002
1279,72,20.5,18098,36065020300
1280,122,15.0,35570,36065020900
1281,22,1.8,99263,36065022200
1282,8,0.4,83687,36065023702
1283,155,6.5,89756,36111950400
1284,73,3.5,117658,36111951200
1285,218,16.2,52528,36111952000
1286,120,4.7,78268,36111954000
1287,129,7.6,64200,36009961200
1288,198,8.9,69270,36009961000
1289,113,10.1,61571,36009961500
1290,137,6.8,60072,36009961600
1291,0,-666666666.0,-666666666,36009940200
1292,49,3.0,60017,36009960100
1293,173,9.5,55447,36009960200
1294,111,4.5,70447,36009960300
1295,70,3.3,72616,36009961100
1296,143,6.4,54629,36009961300
1297,109,5.1,57662,36009961400
1298,142,6.9,57623,36009960500
1299,100,5.8,57784,36009960600
1300,96,4.4,64407,36009961800
1301,83,5.3,41762,36009961700
1302,199,21.9,33884,36055008000
1303,186,9.9,40892,36055008701
1304,117,5.8,60257,36055009400
1305,144,20.6,30466,36055009602
1306,52,2.7,116459,36055010200
1307,45,2.7,50561,36055010902
1308,113,5.8,72065,36055010100
1309,113,5.3,73251,36055010602
1310,54,3.0,78025,36055010800
1311,75,2.5,73645,36055011100
1312,84,4.0,107844,36055011201
1313,81,2.5,107839,36055011302
1314,44,7.9,40852,36029001500
1315,49,3.2,59099,36029001900
1316,176,10.4,35545,36029004001
1317,200,6.7,87717,36029004500
1318,29,1.6,63754,36029004601
1319,82,3.4,62590,36029006800
1320,101,11.2,68014,36029005300
1321,11,1.1,32101,36029005700
1322,22,1.6,67176,36029006601
1323,69,6.0,37017,36029007000
1324,97,6.6,33615,36029007101
1325,161,5.2,117047,36029007304
1326,106,4.3,98775,36029008102
1327,164,4.0,85019,36029013101
1328,48,2.9,40960,36085002900
1329,33,2.1,103560,36085005900
1330,54,3.8,81164,36085007500
1331,37,1.9,93172,36085009700
1332,100,5.5,102128,36085011402
1333,57,3.5,119320,36085012100
1334,46,3.1,106776,36085002002
1335,93,6.7,100081,36085003600
1336,95,3.7,90363,36085011202
1337,248,5.5,114523,36085029103
1338,55,3.2,67334,36085001100
1339,101,5.8,47801,36055010901
1340,166,5.8,78256,36055011601
1341,63,6.2,87262,36055011605
1342,50,1.9,108320,36055012900
1343,103,3.3,87411,36055013603
1344,64,5.5,56729,36055013701
1345,128,4.6,72189,36055014400
1346,107,2.7,83038,36055015200
1347,114,4.5,51532,36055001000
1348,100,10.9,29142,36055007500
1349,70,19.2,20084,36055009200
1350,152,5.4,62396,36055013601
1351,90,4.9,77591,36055014104
1352,59,1.6,69681,36055014202
1353,114,4.2,70978,36055014700
1354,42,2.1,86893,36055014803
1355,130,4.4,77575,36055015000
1356,116,9.6,74668,36055015301
1357,181,18.0,25940,36055009301
1358,124,17.4,25774,36055009603
1359,24,4.1,39008,36055005200
1360,160,25.1,35075,36055005700
1361,297,36.3,35119,36055006900
1362,148,21.2,30637,36055007900
1363,261,7.5,86020,36081103202
1364,119,4.8,81625,36081117500
1365,86,5.9,72433,36081015200
1366,195,9.9,92376,36081016400
1367,25,1.5,98914,36081011500
1368,105,6.4,89751,36081015100
1369,56,4.9,107789,36081017800
1370,227,24.3,86083,36081020200
1371,84,6.2,69293,36081020400
1372,114,3.3,104011,36067011401
1373,54,2.0,100598,36029012001
1374,100,4.4,50896,36029012501
1375,15,0.8,95363,36029013300
1376,31,1.9,108288,36029013600
1377,116,3.0,81605,36029013701
1378,58,2.0,95110,36029015001
1379,143,5.8,78292,36029015202
1380,33,1.3,80999,36029015402
1381,75,4.0,88226,36029014000
1382,54,1.9,106994,36029013202
1383,39,3.3,91815,36029013900
1384,121,6.4,80870,36029015101
1385,37,2.8,76979,36029015102
1386,75,3.7,68427,36029015900
1387,252,8.1,58916,36029001000
1388,255,22.0,24768,36029001600
1389,112,7.0,39784,36029002300
1390,144,11.4,40789,36029004200
1391,148,8.2,44899,36029005600
1392,221,22.5,-666666666,36029006201
1393,86,3.8,55666,36029007700
1394,55,2.8,109885,36029009008
1395,75,2.1,126503,36029009113
1396,179,6.7,56496,36029009301
1397,86,5.6,69094,36029009701
1398,66,3.5,91216,36029012002
1399,153,10.4,46042,36029012300
1400,96,3.8,66231,36029000600
1401,112,7.8,57306,36029000900
1402,97,9.6,40280,36029003400
1403,192,13.9,38507,36029003800
1404,444,15.6,47882,36029004700
1405,34,2.2,69025,36029005000
1406,43,1.9,106564,36029005400
1407,110,5.1,42254,36029006100
1408,71,4.9,80906,36029006602
1409,77,3.3,129073,36029009104
1410,86,3.9,51602,36029010002
1411,56,1.9,64784,36029008101
1412,58,3.2,86831,36029005201
1413,94,9.4,96603,36029007202
1414,314,7.0,88778,36029007302
1415,43,1.9,93002,36029008900
1416,119,3.2,81944,36029009502
1417,158,7.8,61040,36029009900
1418,118,6.3,77482,36047060800
1419,69,4.5,59471,36067011700
1420,137,5.7,117804,36067012100
1421,103,5.8,97099,36067012300
1422,128,9.6,48988,36067012900
1423,107,5.5,53573,36067014000
1424,87,7.2,37975,36067001600
1425,140,12.7,35171,36067003500
1426,113,22.7,38396,36067005900
1427,57,3.8,99826,36067010100
1428,78,3.8,107491,36067010400
1429,85,4.9,84356,36067011011
1430,240,7.9,71824,36067012000
1431,86,7.2,80493,36067013200
1432,118,4.1,102465,36067015100
1433,48,3.5,94671,36067016902
1434,34,2.5,113175,36067015203
1435,87,4.6,54451,36067014200
1436,136,11.7,56809,36067014400
1437,156,7.8,69724,36067014500
1438,79,4.7,110767,36067016002
1439,67,3.3,62184,36067013000
1440,27,0.7,165635,36067015700
1441,139,8.7,69361,36067012800
1442,178,4.5,110320,36067016300
1443,0,0.0,91134,36067000100
1444,64,7.7,38275,36067005100
1445,74,9.3,35546,36067002400
1446,115,12.4,58198,36067010700
1447,117,9.6,71410,36067016200
1448,150,5.8,77798,36067004500
1449,80,4.5,82122,36067011022
1450,149,13.4,35022,36067003900
1451,92,4.0,106601,36067010322
1452,21,1.7,68479,36067010900
1453,12,0.8,157157,36067014800
1454,80,5.6,84886,36067016802
1455,72,3.9,119667,36047005400
1456,56,4.1,106704,36047006200
1457,215,9.0,100224,36047024300
1458,143,3.7,199571,36047006500
1459,66,5.6,163655,36047001100
1460,68,5.9,140208,36047003500
1461,202,18.5,22138,36047025902
1462,32,2.9,66805,36047027000
1463,102,6.7,65317,36047027300
1464,89,11.7,81700,36047063200
1465,19,1.4,112504,36047064400
1466,57,6.2,112656,36047065800
1467,68,6.3,132314,36047066000
1468,131,8.1,94672,36047067000
1469,88,7.7,118282,36047069000
1470,119,7.3,121964,36047069200
1471,0,0.0,98194,36069050900
1472,315,23.5,36532,36069051800
1473,160,4.1,71188,36069050201
1474,131,4.9,62785,36069050302
1475,176,5.6,76482,36069050500
1476,48,3.4,85309,36069051000
1477,79,4.5,60966,36069051600
1478,44,4.8,45201,36069051700
1479,64,2.6,63456,36069051900
1480,82,3.8,105144,36069052100
1481,17,1.1,83687,36069051400
1482,238,8.1,75198,36081049900
1483,196,6.5,54147,36081046000
1484,109,4.2,69510,36081047900
1485,41,5.1,97220,36081050600
1486,62,5.5,119922,36081051100
1487,36,3.5,91153,36081051700
1488,15,1.8,98714,36081052200
1489,68,5.3,87676,36081053000
1490,166,6.6,94142,36081053900
1491,123,5.3,72349,36081054500
1492,27,2.9,84470,36081060100
1493,65,5.4,133965,36081061200
1494,12,1.4,124574,36081063000
1495,49,2.7,105170,36081063700
1496,170,9.9,96085,36081064600
1497,121,7.5,115185,36081065000
1498,71,2.1,118280,36081071100
1499,70,2.9,119485,36081076901
1500,125,8.6,95441,36081077905
1501,106,6.3,79864,36081080302
1502,26,1.0,47616,36081084500
1503,342,12.8,34545,36005007900
1504,189,14.0,41753,36005016700
1505,236,16.0,69663,36005022401
1506,100,4.1,60109,36005002800
1507,31,6.3,59384,36005015800
1508,136,9.9,49210,36047112000
1509,65,4.1,88993,36047027400
1510,161,6.4,101105,36047027500
1511,79,5.7,81971,36047028700
1512,88,7.3,102423,36047102400
1513,113,7.2,76853,36047098800
1514,96,7.7,92599,36047099200
1515,15,1.3,102540,36047101000
1516,114,6.4,69329,36047112400
1517,209,11.0,55664,36047112800
1518,67,3.3,93535,36047023500
1519,70,4.8,52205,36047024000
1520,111,6.6,86177,36047024100
1521,67,6.5,72429,36047025000
1522,217,11.5,78629,36047025400
1523,108,5.0,61461,36047025800
1524,126,10.1,94239,36047025901
1525,154,9.8,78242,36047026000
1526,72,3.3,59890,36047053800
1527,68,5.0,62508,36047052500
1528,241,8.8,89658,36047052600
1529,51,4.4,35637,36047053500
1530,158,6.1,166744,36047054900
1531,76,4.5,73537,36047055200
1532,128,4.3,107806,36047059100
1533,0,-666666666.0,-666666666,36047001800
1534,523,31.5,28722,36047002300
1535,278,14.3,38982,36047002901
1536,42,2.5,96593,36047003400
1537,47,7.7,102524,36047003800
1538,85,4.0,180057,36047004500
1539,38,2.9,90052,36047005202
1540,53,4.4,157513,36047006300
1541,232,9.1,65321,36047006800
1542,343,15.4,75172,36047007100
1543,216,6.7,194262,36047007700
1544,65,4.8,80521,36047049200
1545,24,1.9,141873,36047050202
1546,120,6.3,99907,36047050300
1547,169,4.2,153873,36047051900
1548,135,7.8,68809,36047053000
1549,339,15.4,30236,36047057200
1550,193,3.7,198378,36047055500
1551,68,5.0,144846,36047055700
1552,32,2.9,122646,36047056900
1553,95,5.4,115568,36047057300
1554,116,4.5,92005,36047057500
1555,180,9.6,51619,36047113000
1556,45,4.5,70777,36047113200
1557,9,0.6,61719,36047117202
1558,199,8.4,62701,36047118400
1559,78,6.1,66024,36047118600
1560,109,5.5,60723,36047118800
1561,214,11.6,57853,36047119400
1562,269,6.7,52907,36047120800
1563,175,12.5,29684,36047121400
1564,112,6.8,107358,36047017200
1565,0,-666666666.0,-666666666,36047017500
1566,143,7.6,73048,36047018200
1567,73,5.1,92763,36047018800
1568,104,6.9,82807,36047021600
1569,53,5.1,57089,36047022600
1570,47,2.5,51713,36047023200
1571,86,5.9,62102,36047023800
1572,34,4.4,107801,36047054800
1573,150,8.1,59912,36047037500
1574,33,3.8,78157,36047084600
1575,139,9.9,62934,36047090200
1576,310,25.6,27436,36047090600
1577,55,2.5,80612,36047016000
1578,131,7.5,105507,36047018000
1579,100,8.5,140062,36047020300
1580,79,3.8,123322,36047020500
1581,34,3.4,84257,36047021400
1582,160,6.9,79078,36047021700
1583,69,6.2,85077,36047024200
1584,57,4.3,73693,36047024400
1585,96,3.5,70669,36047026100
1586,361,15.7,63694,36047027700
1587,98,5.6,87226,36047028200
1588,70,3.9,72969,36047028800
1589,54,2.6,67566,36047029000
1590,120,5.6,74731,36047030200
1591,72,8.3,66231,36047030800
1592,83,7.2,76730,36047020000
1593,112,8.5,71143,36047017600
1594,20,2.0,66670,36047021800
1595,435,21.0,35601,36047018501
1596,57,6.1,97998,36047020200
1597,153,9.7,73483,36047020800
1598,93,3.7,97772,36047022900
1599,282,9.1,98956,36047023300
1600,197,7.3,95643,36047024500
1601,40,3.0,65845,36047058200
1602,169,8.8,94199,36047059800
1603,95,5.3,60891,36101962000
1604,115,7.2,81315,36101962700
1605,50,3.5,100977,36101962900
1606,123,7.5,82134,36101962800
1607,41,6.7,70051,36101960100
1608,108,7.7,62170,36101960200
1609,115,9.8,49262,36101960900
1610,42,4.5,72931,36101961600
1611,78,6.6,46730,36101962500
1612,97,5.4,66358,36101961300
1613,20,5.1,76572,36041950500
1614,4,1.0,56656,36041950300
1615,105,10.8,64424,36041950400
1616,41,11.1,75851,36041950100
1617,116,5.7,67922,36115087000
1618,221,6.8,73460,36115080300
1619,64,7.8,61501,36115086000
1620,248,8.5,63506,36115088000
1621,58,3.7,60496,36115092000
1622,74,2.7,82926,36115089000
1623,33,3.7,69303,36115091000
1624,30,3.0,89369,36115093000
1625,31,2.4,102626,36115094000
1626,140,6.2,48929,36115080100
1627,78,6.9,74573,36115085000
1628,92,4.6,77609,36115081000
1629,146,4.8,57935,36115084000
1630,38,2.8,62883,36115090000
1631,155,11.6,60510,36115080200
1632,129,8.8,95475,36061019800
1633,3,2.1,189578,36061010900
1634,176,6.6,213855,36061007500
1635,308,12.2,111169,36061008300
1636,160,5.9,95268,36061009700
1637,94,2.4,311402,36061010601
1638,149,1.9,188636,36061012600
1639,6,7.3,104730,36061011300
1640,477,8.4,87951,36061012100
1641,25,2.2,365331,36061012200
1642,180,3.3,150796,36061012900
1643,171,4.2,249219,36061013700
1644,283,3.2,170334,36061013800
1645,201,4.9,145557,36061015200
1646,208,12.2,71873,36047025100
1647,354,15.8,29414,36047025500
1648,127,4.9,73674,36047026400
1649,156,8.5,97085,36047026900
1650,239,11.3,50854,36047028100
1651,100,5.8,65418,36047028400
1652,276,15.4,69447,36047029300
1653,194,9.4,52486,36047030300
1654,188,5.9,93199,36047031500
1655,95,6.0,98173,36081084601
1656,105,3.2,72065,36081092900
1657,80,4.6,61990,36081093800
1658,130,3.8,53875,36081085500
1659,100,7.8,88062,36081017400
1660,98,3.5,79163,36081083700
1661,88,3.3,68587,36081085700
1662,48,1.5,55460,36081086300
1663,33,2.8,61963,36081087100
1664,76,4.8,131013,36081091601
1665,154,8.8,74291,36081094201
1666,91,4.1,120608,36081103300
1667,200,13.0,82375,36081010200
1668,152,5.2,96885,36081011300
1669,83,13.1,60456,36081011400
1670,78,5.5,80365,36081012602
1671,61,5.2,86939,36081012800
1672,42,5.6,74930,36081013000
1673,26,2.9,76102,36081014400
1674,127,11.9,76860,36081014800
1675,139,11.3,74258,36081017600
1676,67,9.9,61934,36081017900
1677,93,8.0,80550,36081018402
1678,244,14.9,85515,36081019600
1679,0,0.0,-999999999,36081022900
1680,86,7.5,107269,36081023000
1681,45,2.8,89749,36081102900
1682,121,7.4,104977,36081099701
1683,82,6.2,103821,36081140300
1684,35,2.4,54903,36081119100
1685,54,5.1,71478,36081119300
1686,86,4.5,172412,36081129102
