,total_housing_units,avg_year_built,vacant_housing_units,vacant_housing_units%,geoid
1095,1076,1945.1691449814127,87,8.1,36005043000
1096,3637,1944.4098157822382,111,3.1,36005043100
1097,832,1944.8305288461538,72,8.7,36005044901
1098,13033,1968.000575462288,265,2.0,36005046201
1099,2671,1965.1843878697118,47,1.8,36005046202
1100,2415,1934.8225672877848,64,2.7,36005022500
1101,2518,1938.9440031771246,131,5.2,36005022800
1102,889,1935.9229471316085,63,7.1,36005023200
1103,722,1962.5027700831024,4,0.6,36005004600
1104,406,1940.9088669950738,45,11.1,36005006000
1105,1446,1954.6970954356846,112,7.7,36005007000
1106,1413,1950.8128096249116,54,3.8,36005007300
1107,1430,1969.5804195804196,91,6.4,36005007400
1108,2421,1967.19434118133,145,6.0,36005007500
1109,636,1961.3867924528302,10,1.6,36005007700
1110,1931,1961.9495080269292,115,6.0,36087011504
1111,1310,1959.5145038167939,55,4.2,36087010703
1112,1649,1963.6673741661614,59,3.6,36087010901
1113,1172,1952.9172354948805,56,4.8,36087011700
1114,843,1976.1014234875445,57,6.8,36087010503
1115,2075,1961.8614457831325,0,0.0,36087010602
1116,1545,1970.2378640776699,126,8.2,36087010902
1117,2132,1966.7040337711069,154,7.2,36087011501
1118,350,1943.7857142857142,43,12.3,36087011800
1119,1762,1989.7309875141884,91,5.2,36087012102
1120,1131,1962.1392572944296,82,7.3,36087013003
1121,1777,1956.8916713562182,248,14.0,36087010200
1122,2627,1965.7409592691283,141,5.4,36087011102
1123,2266,1969.7343336275376,0,0.0,36087011200
1124,1801,1969.747084952804,76,4.2,36087011603
1125,1363,1962.2439471753485,0,0.0,36087010804
1126,2321,1968.5650581645843,94,4.0,36087011303
1127,1406,1966.1358463726885,27,1.9,36087011401
1128,1309,1985.144766997708,114,8.7,36087012101
1129,1346,1966.2161961367012,20,1.5,36087012501
1130,1463,1960.4275461380726,137,9.4,36051030400
1131,1756,1964.2164009111618,150,8.5,36051030600
1132,2207,1964.479157227005,314,14.2,36051031300
1133,1068,1949.373595505618,142,13.3,36075020301
1134,2683,1968.6770406261649,491,18.3,36075020500
1135,2400,1972.5316666666668,420,17.5,36075021000
1136,1572,1936.5489821882952,195,12.4,36075021601
1137,2070,1946.8154589371982,331,16.0,36075021604
1138,1770,1933.1920903954801,263,14.9,36075021605
1139,2484,1965.0603864734298,472,19.0,36075020600
1140,1583,1962.8063802905874,357,22.6,36075020302
1141,2594,1969.7582883577486,336,13.0,36075020902
1142,1880,1967.931914893617,197,10.5,36075021300
1143,3262,1974.574800735745,389,11.9,36075021502
1144,2692,1963.7919762258543,232,8.6,36075021200
1145,1722,1964.9099883855981,250,14.5,36071012100
1146,1294,1956.402627511592,0,0.0,36059408400
1147,1459,1952.9379712131597,16,1.1,36059408600
1148,1869,1950.7279293739969,58,3.1,36059408900
1149,1680,1954.3154761904761,38,2.3,36059409600
1150,1383,1967.2208966015908,70,5.1,36059410000
1151,2007,1947.6340308918784,29,1.4,36059410300
1152,1331,1961.7952667167542,58,4.4,36059411301
1153,988,1951.6082995951417,82,8.3,36059411500
1154,945,1943.7582010582012,50,5.3,36059415101
1155,1638,1960.971916971917,120,7.3,36059415402
1156,1967,1956.5716827656329,88,4.5,36059415700
1157,2310,1964.8679653679653,94,4.1,36059416100
1158,2916,1956.6450617283951,283,9.7,36059416600
1159,1450,1953.6655172413793,0,0.0,36059517500
1160,1823,1952.8132199670872,107,5.9,36059517600
1161,1321,1940.1056018168053,119,9.0,36059517802
1162,1339,1957.8577296489918,260,19.4,36059517902
1163,1195,1950.694979079498,0,0.0,36059303201
1164,1316,1950.9171732522796,139,10.6,36059304100
1165,1017,1927.499016715831,42,4.1,36059404300
1166,1645,1951.2720364741642,125,7.6,36059405000
1167,1163,1951.2884780739466,29,2.5,36059405301
1168,1747,1946.2830566685748,162,9.3,36059405500
1169,2190,1937.8598173515982,31,1.4,36059406501
1170,1472,1951.7384510869565,118,8.0,36059407101
1171,1814,1956.2171995589856,36,2.0,36059407801
1172,2187,1956.155235482396,86,3.9,36059408100
1173,2405,1955.3024948024947,110,4.6,36059408300
1174,1509,1951.6722995361167,199,13.2,36059300300
1175,1986,1950.3872104733132,110,5.5,36059300400
1176,3651,1980.152150095864,245,6.7,36059300900
1177,1732,1943.1027713625865,214,12.4,36059301300
1178,1609,1954.77781230578,59,3.7,36059301600
1179,882,1937.860544217687,29,3.3,36059302600
1180,1747,1942.1702919290212,49,2.8,36059303500
1181,1822,1959.8358946212952,141,7.7,36059304002
1182,1938,1944.4458204334364,86,4.4,36059404700
1183,1579,1944.0345155161494,98,6.2,36055007801
1184,1249,1942.966773418735,113,9.0,36055008200
1185,1874,1943.7502668089649,140,7.5,36055008301
1186,1103,1950.8689936536719,159,14.4,36055008800
1187,1601,1935.970955652717,57,3.6,36055010300
1188,2407,1958.2017033651848,223,9.3,36055011000
1189,3092,1982.0921733505822,135,4.4,36055011501
1190,2666,1969.2764441110278,102,3.8,36055011902
1191,2422,1953.921965317919,241,10.0,36055012600
1192,2314,1955.6322385479689,154,6.7,36055012800
1193,2978,1969.9382135661517,330,11.1,36055013101
1194,1353,1962.950110864745,27,2.0,36055013300
1195,2549,1943.956649666536,133,5.2,36055013800
1196,1909,1967.3292299633315,109,5.7,36055014103
1197,2274,1957.1539138082674,189,8.3,36055014802
1198,2201,1965.4691049522944,45,2.0,36055014901
1199,1475,1974.9786440677967,77,5.2,36055015400
1200,454,1952.7819383259912,145,31.9,36055001500
1201,2599,1946.5103886110041,212,8.2,36055001800
1202,1520,1930.6763157894736,221,14.5,36055002100
1203,1392,1928.4813218390805,135,9.7,36055003600
1205,785,1954.415923566879,110,14.0,36055005000
1206,1687,1933.369590989923,242,14.3,36055005800
1207,1180,1933.5042372881355,251,21.3,36055006400
1208,1323,1933.2218442932729,166,12.5,36055007100
1209,929,1964.462325080732,229,24.7,36055009601
1210,1280,1933.55078125,315,24.6,36055002200
1211,1356,1938.3237463126843,321,23.7,36055006200
1212,908,1957.8799559471365,46,5.1,36055011203
1213,1517,1958.5052735662491,203,13.4,36001012700
1214,1996,1936.3386773547095,276,13.8,36001012900
1215,1048,1954.5381679389313,120,11.5,36001013505
1216,2527,1967.5787495053423,122,4.8,36001013707
1217,3207,1982.8005924540068,154,4.8,36001014302
1218,730,1955.0835616438355,37,5.1,36001014612
1219,1167,1963.8256212510712,186,15.9,36001014700
1220,1613,1965.0610663360198,504,31.2,36001014801
1221,1301,1959.793620292083,574,44.1,36001014802
1222,977,1951.5419651995905,119,12.2,36001000100
1223,15,1962.5,12,80.0,36001000404
1224,2961,1953.161938534279,140,4.7,36001013000
1225,2801,1966.024098536237,44,1.6,36001013506
1226,3610,1973.7404432132964,246,6.8,36001013601
1227,3177,1965.6454202077432,248,7.8,36001013801
1228,2706,1964.9733924611974,135,5.0,36001014202
1229,1509,1955.5139165009941,151,10.0,36001014402
1230,3238,1976.9243360098826,164,5.1,36001014607
1231,1560,1974.2275641025642,92,5.9,36001013802
1232,908,1981.3348017621145,33,3.6,36001014611
1233,2663,1940.4838527975967,246,9.2,36001002000
1234,1202,1963.3311148086523,65,5.4,36001014301
1235,2294,1969.1028770706191,157,6.8,36001014201
1236,718,1947.724233983287,41,5.7,36029017501
1237,2203,1950.5903313663187,512,23.2,36029015504
1238,1720,1979.9261627906976,108,6.3,36029014603
1239,3047,1990.215786019035,106,3.5,36029014604
1240,2262,1986.158267020336,63,2.8,36029014208
1241,2574,1989.5198135198136,53,2.1,36029014206
1242,2446,1987.750204415372,12,0.5,36029014207
1243,1913,1973.9124411918453,103,5.4,36029010808
1244,1526,1938.9331585845348,242,15.9,36029010202
1245,1947,1933.9345146379044,278,14.3,36029005802
1246,1307,1946.9904361132365,25,1.9,36029010201
1247,2178,1933.9113865932047,227,10.4,36029006902
1248,1930,1982.6507772020725,75,3.9,36029009115
1249,2190,1985.5287671232877,105,4.8,36029009010
1250,2214,1976.4223125564588,179,8.1,36055011207
1251,1398,1956.3884120171674,91,6.5,36055012401
1252,2310,1967.7627705627706,130,5.6,36055012402
1253,1800,1978.5383333333334,108,6.0,36055013205
1254,1208,1984.737582781457,28,2.3,36033940000
1255,799,1968.4236545682102,113,14.1,36033950502
1256,1654,1944.3004836759371,185,11.2,36033950501
1258,4516,1984.4481842338353,216,4.8,36069050102
1259,1961,1983.2042325344212,128,6.5,36069050602
1260,1575,1964.7939682539682,249,15.8,36023970100
1261,2251,1954.9198134162593,483,21.5,36023971100
1262,1826,1943.8346111719607,261,14.3,36023970500
1263,2490,1964.8871485943775,246,9.9,36061017200
1264,1655,1967.389425981873,29,1.8,36061021500
1265,2029,1969.821340561853,170,8.4,36061025700
1266,1601,1946.4862585883823,189,11.8,36061003700
1267,1812,1976.2201986754967,76,4.2,36061024200
1268,1833,1985.5780141843973,135,7.4,36061025900
1269,1618,1946.8238566131026,68,4.2,36061029900
1270,1525,1982.7577049180327,216,14.2,36061008601
1271,3561,1951.2944397641113,847,23.8,36061008603
1272,2492,1936.4803370786517,271,10.9,36061022700
1273,3072,1927.8603515625,408,13.3,36061023100
1274,4713,1983.214619138553,488,10.4,36061023801
1275,716,1990.9930167597765,121,16.9,36061023802
1276,1555,1961.58038585209,119,7.7,36059406802
1277,1461,1939.6676933607118,82,5.6,36059414303
1278,1284,1943.25,110,8.6,36059414304
1279,1611,1960.1977032898822,134,8.3,36059406801
1280,1391,1957.9270309130122,207,14.9,36029015503
1281,2798,1986.7147962830593,202,7.2,36103169901
1282,797,1972.3544542032623,107,13.4,36103159512
1283,2026,1973.8514313919052,915,45.2,36103190503
1284,1787,1974.3399552322328,1135,63.5,36103190504
1285,3250,1974.1523076923077,1396,43.0,36103169902
1286,2675,1968.0177570093458,1070,40.0,36103190604
1288,133,1981.0563909774437,21,15.8,36119984000
1290,3009,1963.9027916251246,326,10.8,36119012802
1291,2096,1968.2643129770993,123,5.9,36119014901
1292,2334,1984.9134532990574,132,5.7,36119014903
1293,1377,1975.4840232389251,163,11.8,36119014909
1294,2766,1967.081344902386,932,33.7,36103190603
1295,6606,1973.1310929458068,3719,56.3,36103200902
1296,24,1937.2083333333333,13,54.2,36065026500
1298,704,1928.0227272727273,171,24.3,36065020102
1299,18,1934.7777777777778,13,72.2,36065026600
1300,986,1948.4655172413793,86,8.7,36005015200
1301,2051,1952.9446611409069,61,3.0,36005014701
1302,1672,1946.41985645933,0,0.0,36005014702
1303,1426,1949.319775596073,285,20.0,36005017701
1304,1871,1948.388295029396,173,9.2,36005017702
1305,1759,1942.8700966458214,60,3.4,36005017901
1306,1171,1947.9842015371478,20,1.7,36005017902
1307,1084,1935.8560885608856,55,5.1,36005018101
1308,1707,1931.9868189806677,69,4.0,36005018102
1309,2045,1936.695599022005,72,3.5,36005018301
1310,1320,1935.5757575757575,52,3.9,36005018302
1311,2882,1956.4344205412908,61,2.1,36005020501
1312,967,1947.563081695967,84,8.7,36005020502
1313,4203,1938.7993100166548,258,6.1,36005021001
1314,3131,1939.24449057809,0,0.0,36005021002
1315,1269,1947.6788810086682,58,4.6,36005022101
1316,1748,1937.629290617849,70,4.0,36005022102
1317,2116,1956.5968809073725,70,3.3,36005005100
1318,1982,1931.0968718466195,139,7.0,36005006300
1319,1704,1944.7494131455398,142,8.3,36005007600
1320,1215,1954.1748971193415,41,3.4,36005009000
1321,1938,1934.6625386996905,305,15.7,36005009300
1322,827,1955.1686819830713,61,7.4,36005009600
1323,624,1935.1891025641025,53,8.5,36005011700
1324,708,1960.792372881356,59,8.3,36005015900
1325,2853,1959.1221521205748,175,6.1,36005018500
1326,2430,1968.3024691358025,181,7.4,36085012806
1327,1709,1974.1752486834407,9,0.5,36085014607
1328,1286,1975.7091757387248,149,11.6,36085014608
1329,1828,1974.7762582056894,97,5.3,36085017011
1330,1797,1976.4120756816917,122,6.8,36085017012
1332,1674,1973.4952210274791,90,5.4,36027080103
1333,2089,1973.0782671134514,271,13.0,36027180001
1334,1711,1971.137638807715,199,11.6,36027110003
1335,2494,1969.5934242181236,147,5.9,36027130003
1336,1755,1947.1153846153845,247,14.1,36027221100
1337,1420,1954.0225352112675,138,9.7,36087012402
1338,1307,1964.0371078806427,60,4.6,36087011405
1339,882,1982.1768707482993,42,4.8,36087012106
1340,1116,1991.2956989247311,45,4.0,36087012105
1341,635,1984.507874015748,17,2.7,36087011505
1342,866,1992.943418013857,30,3.5,36087011506
1343,1437,1968.4533750869869,116,8.1,36087011902
1344,748,1975.3890374331552,66,8.8,36087012204
1345,2174,1974.8081876724932,203,9.3,36091060602
1346,1120,1985.9928571428572,39,3.5,36091061404
1347,1593,1987.110797237916,114,7.2,36091062406
1348,1748,1986.2654462242563,171,9.8,36091062507
1349,1513,1981.1397884996695,97,6.4,36091062509
1350,1483,1979.5155091031693,237,16.0,36091060601
1351,2654,1980.1533534287867,42,1.6,36091061403
1352,3453,1987.302200984651,145,4.2,36091062405
1353,2217,1982.0881822282363,21,0.9,36091062506
1354,1848,1979.698593073593,93,5.0,36091062508
1355,1120,1932.8633928571428,30,2.7,36047152200
1356,1329,1971.9416854778028,184,13.8,36119014810
1357,1892,1967.527484143763,74,3.9,36119014811
1358,296,1959.0945945945946,28,9.5,36119981000
1360,649,1970.9144838212635,71,10.9,36067004301
1361,1441,1936.349410131853,470,32.6,36067002101
1362,2266,1958.9858781994703,147,6.5,36067013701
1363,1204,1941.06146179402,272,22.6,36067000501
1364,1488,1932.9139784946237,94,6.3,36067002901
1365,1404,1962.6894586894587,151,10.8,36067015601
1366,1380,1936.7442028985506,21,1.5,36005022403
1367,1612,1930.2723325062034,103,6.4,36005023703
1368,1597,1933.6077019411396,73,4.6,36005024501
1369,1255,1932.910358565737,35,2.8,36005024502
1370,1383,1932.977946493131,100,7.2,36005026701
1371,2575,1939.985436893204,35,1.4,36005026702
1372,2522,1961.3279143536874,149,5.9,36081029400
1373,2101,1936.5461684911947,115,5.5,36081061301
1374,1160,1939.9956896551723,99,8.5,36081065703
1375,906,1928.341059602649,138,15.2,36081072300
1376,2665,1958.4437148217637,405,15.2,36081084900
1377,814,1982.8022113022114,107,13.1,36081086900
1378,1580,1970.4126582278482,333,21.1,36081003300
1379,558,1957.4032258064517,202,36.2,36081008500
1380,2865,1964.2214659685865,353,12.3,36089490700
1382,2265,1945.5856512141281,267,11.8,36089492000
1383,1606,1961.0,122,7.6,36089492100
1384,2816,1956.6321022727273,1743,61.9,36089492500
1385,3978,1965.1827551533434,1331,33.5,36089492300
1386,1958,1955.7303370786517,454,23.2,36089491800
1387,3148,1967.6588310038119,835,26.5,36089492600
1388,2838,1951.1370683579985,360,12.7,36089492700
1389,2677,1958.7939858050056,1555,58.1,36089492800
1390,1977,1961.0629742033384,1142,57.8,36089492900
1391,1522,1961.975032851511,477,31.3,36089492400
1392,1933,1962.8729953440247,259,13.4,36089491300
1393,1498,1941.1535380507344,140,9.3,36011042100
1395,2642,1962.9220287660862,842,31.9,36123150500
1396,3396,1955.906065959953,1003,29.5,36123150100
1397,2326,1946.2398968185726,366,15.7,36123150200
1398,3189,1965.0199121981811,1170,36.7,36123150300
1399,2218,1956.985572587917,1052,47.4,36123150400
1400,1903,1952.4269574356279,1351,71.0,36103200901
1401,834,1999.1223021582734,39,4.7,36103158322
1402,1468,1954.0470027247957,310,21.1,36103159509
1403,998,1978.3026052104208,23,2.3,36103159411
1404,1358,1958.6111929307806,806,59.4,36115082002
1405,2343,1952.7317541613315,390,16.6,36115082001
1406,1849,1965.906165494862,998,54.0,36025971300
1407,2797,1959.7617089739006,1514,54.1,36025971400
1408,6,1974.5,0,0.0,36025970900
1409,2564,1969.083073322933,732,28.5,36025970100
1410,2956,1956.1058863328822,560,18.9,36025970400
1411,2235,1979.3881431767338,0,0.0,36029009009
1412,2437,1976.6231021748051,245,10.1,36029009116
1413,1358,1973.357142857143,58,4.3,36029010809
1414,1687,1930.8212803793717,375,22.2,36029006901
1415,1597,1971.3240450845335,63,3.9,36029014209
1416,1512,1935.369708994709,116,7.7,36029005801
1417,1088,1949.7123161764705,132,12.1,36029017502
1418,2316,1974.6113989637306,204,8.8,36103159511
1420,908,1930.0506607929515,124,13.7,36065020705
1421,1630,1964.1447852760737,429,26.3,36065024102
1422,2126,1960.8452492944496,1405,66.1,36065024101
1423,2455,1936.6731160896131,554,22.6,36065026400
1424,2038,1933.0819430814524,375,18.4,36065026300
1425,1061,1950.1625824693685,109,10.3,36065026100
1426,3082,1961.708306294614,946,30.7,36065026700
1427,2450,1969.3522448979593,140,5.7,36065026200
1428,1490,1952.9503355704699,522,35.0,36025970300
1429,1994,1960.1073219658977,722,36.2,36025971000
1430,2040,1967.3460784313725,737,36.1,36025970200
1431,2840,1966.3475352112675,1199,42.2,36025970500
1432,3013,1957.748257550614,752,25.0,36025970600
1433,1907,1955.9950183534347,433,22.7,36025970800
1434,2389,1964.5075345332775,1355,56.7,36025970700
1435,2193,1963.672366621067,1188,54.2,36025971100
1436,651,1942.994623655914,23,3.5,36081053401
1437,517,1935.8249516441006,0,0.0,36081053601
1438,1941,1961.0012879958783,138,7.1,36089490600
1439,1608,1945.1374378109454,99,6.2,36089491400
1440,1849,1940.1273661438615,142,7.7,36089491500
1441,1055,1936.5663507109005,162,15.4,36089491600
1442,2023,1966.5489372219477,427,21.1,36089491700
1443,1826,1983.7305585980284,111,6.1,36087011404
1444,1298,1942.231124807396,91,7.0,36087011901
1445,1874,1975.876734258271,87,4.6,36071013201
1446,1313,1931.1519421172886,175,13.3,36071000501
1447,1003,1971.598703888335,129,12.9,36071011101
1448,3567,1981.2025511634426,402,11.3,36071015200
1449,2564,1938.735569422777,310,12.1,36071015100
1450,2097,1941.2982832618027,250,11.9,36059416401
1451,4,1919.5,0,0.0,36061021703
1452,1711,1978.113676212741,75,4.4,36117020202
1453,2262,1973.4942528735633,186,8.2,36117020302
1454,1684,1969.5540380047505,130,7.7,36117020301
1455,1812,1970.7097130242826,47,2.6,36117020201
1457,2001,1959.812343828086,117,5.8,36073040801
1458,1722,1952.0029036004646,176,10.2,36073040802
1459,2392,1954.3235785953177,467,19.5,36073401300
1460,2100,1950.0861904761905,756,36.0,36073401200
1462,2492,1938.771669341894,313,12.6,36061021303
1463,1251,1935.3593125499601,204,16.3,36043010701
1464,1829,1962.2862219792237,549,30.0,36043011501
1465,4806,1961.718684977112,3973,82.7,36043011502
1466,1248,1931.383012820513,411,32.9,36043010702
1467,853,1971.8259085580305,235,27.5,36067004302
1468,2219,1980.060162235241,257,11.6,36063023404
1469,1933,1985.8021210553543,345,17.8,36063023405
1470,1408,1954.6136363636363,95,6.7,36063022902
1471,1199,1948.148874061718,96,8.0,36063022901
1472,904,1962.79092920354,27,3.0,36029010803
1473,1509,1936.7498343273692,248,16.4,36029001100
1474,3054,1930.6542239685657,332,10.9,36029004900
1475,1992,1958.67921686747,43,2.2,36029009702
1476,3277,1969.4636862984437,147,4.5,36029012901
1477,1130,1945.749557522124,28,2.5,36029014801
1478,1924,1932.420997920998,237,12.3,36029000200
1479,1536,1963.5592447916667,1010,65.8,36111950900
1480,865,1953.829479768786,77,8.9,36111952300
1481,1068,1962.9129213483145,156,14.6,36111953500
1482,2029,1967.7607195662888,183,9.0,36111953700
1483,2066,1969.4777347531463,241,11.7,36111953900
1484,2063,1976.0603490063015,221,10.7,36111954100
1485,3253,1970.1194282201045,984,30.2,36111955000
1486,1596,1968.5695488721803,194,12.2,36111951500
1487,1533,1961.336268754077,178,11.6,36111952500
1488,1514,1959.6763540290622,181,12.0,36111952800
1489,1873,1968.7765616657769,274,14.6,36111953300
1490,2310,1957.0229437229436,374,16.2,36111954800
1491,2975,1972.4932773109244,271,9.1,36111954400
1492,2212,1958.372061482821,178,8.0,36111952600
1493,1997,1953.534051076615,534,26.7,36111950500
1494,1516,1945.0118733509235,128,8.4,36111952200
1495,1100,1967.9118181818183,399,36.3,36111954600
1496,1810,1966.6160220994475,268,14.8,36111951300
1497,926,1967.8369330453563,92,9.9,36111951600
1498,1236,1930.7621359223301,254,20.6,36111951900
1499,1426,1939.772791023843,163,11.4,36111952400
1500,3279,1960.9989326014029,822,25.1,36111952900
1501,2441,1966.161614092585,356,14.6,36111953600
1502,1817,1960.9683544303798,204,11.2,36111953800
1503,1969,1962.429405789741,295,15.0,36111950400
1504,1935,1959.400258397933,287,14.8,36111951200
1505,1080,1931.3814814814814,113,10.5,36111952000
1506,2201,1974.9307133121308,49,2.2,36111954000
1507,2317,1946.8297367285284,80,3.5,36005038100
1508,936,1948.212606837607,102,10.9,36005038800
1509,590,1942.7627118644068,33,5.6,36005039700
1510,1771,1934.5564652738565,77,4.3,36005039901
1511,1468,1964.6702997275204,60,4.1,36005040900
1512,1520,1954.4953947368422,44,2.9,36005042000
1513,867,1946.1147635524799,63,7.3,36005042400
1514,63,1981.357142857143,4,6.3,36005043500
1515,741,1950.0128205128206,33,4.5,36005042800
1516,1296,1948.5123456790122,110,8.5,36005041100
1517,3080,1940.188961038961,162,5.3,36005041300
1518,2604,1937.7012288786482,127,4.9,36005041900
1519,1250,1946.292,87,7.0,36081051500
1520,634,1944.326498422713,53,8.4,36081051600
1521,565,1936.570796460177,31,5.5,36081052600
1522,777,1938.9401544401544,24,3.1,36081055400
1523,633,1943.5284360189573,79,12.5,36081053200
1524,447,1945.0704697986578,37,8.3,36081053800
1525,1556,1940.5469151670952,99,6.4,36081054700
1526,1424,1939.756320224719,150,10.5,36081055700
1527,521,1932.5998080614204,19,3.6,36081055800
1528,447,1963.8400447427293,52,11.6,36081055900
1529,27,1985.9814814814815,0,0.0,36081056100
1530,697,1928.6965566714491,67,9.6,36081057900
1531,1710,1943.4561403508771,153,8.9,36081058900
1532,477,1937.2358490566037,38,8.0,36081059600
1533,748,1947.6617647058824,63,8.4,36081060300
1534,748,1947.735294117647,74,9.9,36081065900
1535,1719,1950.5558464223386,58,3.4,36081067900
1536,1898,1958.6522655426766,117,6.2,36081069701
1537,756,1931.126984126984,70,9.3,36081009800
1538,2888,1951.3736149584488,269,9.3,36081104700
1539,1379,1951.510152284264,20,1.5,36081105900
1540,1166,1938.277873070326,50,4.3,36081109900
1541,1050,1932.6571428571428,87,8.3,36081010400
1542,782,1954.7787723785166,30,3.8,36047030900
1543,1662,1932.2864019253911,232,14.0,36047031702
1544,1382,1928.2373371924746,106,7.7,36047032700
1545,1912,1940.75,460,24.1,36047033600
1546,687,1962.2147016011645,35,5.1,36047034000
1547,2225,1942.4123595505619,202,9.1,36047034300
1548,1527,1948.240013097577,85,5.6,36047038800
1549,1440,1934.8743055555556,178,12.4,36047039500
1550,1517,1928.9957152274226,100,6.6,36047039900
1551,1001,1934.566933066933,53,5.3,36047040200
1552,1432,1932.6655027932961,141,9.8,36047040900
1553,781,1938.1939820742637,88,11.3,36047041600
1554,1158,1931.4905008635578,73,6.3,36047040000
1555,1433,1953.3813677599442,83,5.8,36047042300
1556,1478,1935.8294993234101,181,12.2,36047042400
1557,934,1947.8115631691649,36,3.9,36047044200
1558,922,1946.2830802603037,57,6.2,36047045200
1559,627,1933.8221690590112,43,6.9,36047046202
1560,1204,1942.5523255813953,99,8.2,36047047800
1561,1127,1952.99157054126,42,3.7,36047048000
1562,1401,1954.2808708065668,93,6.6,36047048100
1563,2065,1933.415254237288,91,4.4,36047050600
1564,1348,1963.2818991097922,0,0.0,36047051700
1565,1513,1935.0254461335096,86,5.7,36047051800
1566,1546,1932.9670116429495,39,2.5,36047052000
1567,1058,1941.905482041588,62,5.9,36047053200
1568,1971,1941.5426179604262,125,6.3,36047054600
1569,1440,1936.357638888889,139,9.7,36047014200
1570,2815,1933.2090586145648,315,11.2,36047015900
1571,2291,1921.2590571802707,159,6.9,36047016700
1572,1108,1965.8249097472924,96,8.7,36047003100
1573,1731,1959.1048526863085,156,9.0,36047004300
1574,1122,1949.1960784313726,21,1.9,36047005100
1575,1753,1938.6859669138619,67,3.8,36047006900
1576,622,1935.5369774919614,123,19.8,36047117000
1577,834,1931.568345323741,88,10.6,36047117201
1578,1434,1930.1834030683403,295,20.6,36047117400
1579,1124,1933.6770462633451,171,15.2,36047117602
1580,2346,1989.035379369139,183,7.8,36047122000
1581,2498,1927.0400320256206,218,8.7,36047031300
1582,853,1952.0322391559203,65,7.6,36047101400
1583,1286,1960.1531881804044,210,16.3,36047111800
1584,1162,1947.39586919105,214,18.4,36047115800
1585,1525,1947.819344262295,210,13.8,36047040300
1586,1576,1935.3032994923858,92,5.8,36047042800
1587,755,1952.705298013245,74,9.8,36047047000
1588,689,1937.511611030479,61,8.9,36047019800
1589,1803,1926.1195230171936,171,9.5,36047029700
1590,899,1923.877085650723,86,9.6,36047033500
1591,1169,1970.2245508982037,32,2.7,36047039100
1592,1371,1934.0951859956235,118,8.6,36047086800
1593,1900,1968.183157894737,263,13.8,36047091600
1594,839,1950.8551847437425,26,3.1,36047101200
1595,619,1935.2108239095314,23,3.7,36047007200
1596,1878,1934.7422790202343,170,9.1,36047010000
1597,1494,1933.2717536813923,234,15.7,36047013800
1598,1558,1952.7894736842106,178,11.4,36047028300
1599,2235,1948.1246085011185,244,10.9,36047036900
1600,926,1950.0939524838013,59,6.4,36047100600
1601,991,1964.20736629667,69,7.0,36047116000
1602,1362,1956.590308370044,289,21.2,36047119200
1603,1607,1937.9785314250155,145,9.0,36047019600
1604,1466,1950.0798090040928,235,16.0,36047023400
1605,1711,1938.2825832846288,250,14.6,36047026500
1606,1242,1932.5152979066022,85,6.8,36047040600
1607,1079,1947.1506024096386,140,13.0,36047047600
1608,1652,1947.1150121065375,53,3.2,36047054200
1609,1745,1936.5767908309456,219,12.6,36047021900
1610,1440,1949.8145833333333,231,16.0,36047025300
1611,1659,1949.7290536467751,12,0.7,36005042902
1612,2252,1950.1825044404973,105,4.7,36005033000
1613,2546,1956.5856245090338,114,4.5,36005035800
1614,1822,1958.569703622393,122,6.7,36005037100
1615,1814,1957.858875413451,141,7.8,36005038500
1616,2389,1949.8139388865634,150,6.3,36005042100
1617,825,1939.3424242424242,70,8.5,36005045101
1618,1630,1948.2674846625766,122,7.5,36005011800
1619,1106,1939.3327305605787,33,3.0,36005020400
1620,1214,1954.7990115321252,69,5.7,36005024800
1621,1665,1947.2171171171171,73,4.4,36005040800
1622,1330,1959.9218045112782,96,7.2,36005048400
1623,770,1958.2753246753248,15,1.9,36005024700
1624,2662,1951.3332081141998,92,3.5,36005026602
1625,932,1943.8347639484978,144,15.5,36005036400
1626,896,1944.544642857143,52,5.8,36005044902
1627,1864,1944.8862660944205,38,2.0,36005022300
1628,845,1940.1568047337278,54,6.4,36005025400
1629,742,1956.1455525606468,60,8.1,36005029600
1630,805,1954.539751552795,64,8.0,36005037600
1631,1090,1948.069724770642,31,2.8,36005002701
1632,1976,1962.511133603239,76,3.8,36005006500
1634,2409,1945.8491075134912,92,3.8,36005006700
1635,2758,1947.5975344452502,157,5.7,36005040702
1636,1478,1978.3322056833558,64,4.3,36005015700
1637,1979,1954.8148054573016,94,4.7,36005038000
1638,2065,1942.7179176755449,175,8.5,36005002500
1639,2353,1960.4881002974926,150,6.4,36005006100
1640,1874,1945.054962646745,28,1.5,36005022701
1641,1259,1935.4094519459888,40,3.2,36081004200
1642,1632,1960.9969362745098,109,6.7,36081004500
1643,1862,1952.2223415682063,152,8.2,36081004700
1644,3017,1946.3478621146835,221,7.3,36081006100
1645,922,1939.6952277657267,233,25.3,36067005200
1646,1194,1945.2244556113903,147,12.3,36067006103
1647,2512,1977.5991242038217,268,10.7,36067010200
1648,1769,1960.532221594121,90,5.1,36067011402
1649,3198,1969.1125703564728,204,6.4,36067011800
1650,1847,1985.2801840822956,27,1.5,36067011202
1651,1933,1973.9749094671495,29,1.5,36067011231
1652,1538,1968.5481144343303,92,6.0,36067011300
1653,28,1957.0,0,0.0,36081005000
