,total_housing_units,avg_year_built,vacant_housing_units,vacant_housing_units%,geoid
1103,1820,1961.8005494505494,198,10.9,36081093900
1104,1419,1958.0412262156449,256,18.0,36081094500
1105,990,1949.9343434343434,156,15.8,36081098700
1107,872,1953.1198394495414,88,10.1,36081111300
1108,875,1933.94,50,5.7,36081114100
1109,717,1941.0453277545328,44,6.1,36081115500
1110,1320,1950.637878787879,88,6.7,36081115700
1111,731,1948.2708618331053,56,7.7,36081118500
1112,797,1950.7735257214554,53,6.6,36081118700
1113,456,1934.5548245614036,46,10.1,36081119500
1114,4554,1961.5094422485727,111,2.4,36081122701
1116,1543,1964.0110174983797,64,4.1,36081138501
1117,1292,1950.9636222910217,123,9.5,36081142900
1118,769,1937.5169050715215,35,4.6,36081143500
1119,442,1950.7839366515836,36,8.1,36081145101
1120,1355,1962.249815498155,84,6.2,36081146700
1121,433,1952.8949191685913,17,3.9,36081027600
1122,550,1942.6709090909092,20,3.6,36081028200
1123,3331,1939.3393875713,159,4.8,36081028300
1124,2239,1929.037740062528,150,6.7,36081028500
1125,2212,1946.5795660036167,140,6.3,36081028900
1126,673,1946.9219910846955,45,6.7,36081113300
1127,996,1938.7690763052208,224,22.5,36081107201
1128,1151,1947.6668114682884,180,15.6,36101962200
1129,2216,1954.2041967509026,427,19.3,36101961100
1130,3628,1968.7304299889747,179,4.9,36101962300
1131,1496,1944.052139037433,174,11.6,36101962400
1132,2101,1955.0973346025703,346,16.5,36101960400
1133,1891,1963.4709148598624,142,7.5,36101961200
1134,2003,1941.4425861208188,183,9.1,36081010300
1135,846,1941.3321513002363,168,19.9,36081011900
1136,692,1950.5476878612717,105,15.2,36081013500
1137,896,1940.5111607142858,123,13.7,36081016100
1138,952,1942.8981092436975,109,11.4,36081013600
1139,766,1941.7323759791122,101,13.2,36081014100
1140,1069,1940.6178671655753,188,17.6,36081014500
1141,1781,1944.7582818641213,50,2.8,36081016300
1142,345,1934.2536231884058,23,6.7,36081018000
1143,525,1953.3095238095239,33,6.3,36081020600
1144,1889,1961.1336686077289,100,5.3,36081023200
1145,779,1938.4987163029525,27,3.5,36081012601
1146,658,1947.459726443769,24,3.6,36081013200
1147,942,1935.5212314225053,80,8.5,36047064200
1148,640,1941.0390625,0,0.0,36047068000
1149,717,1949.2768479776848,66,9.2,36047072400
1150,1577,1956.1328471781865,56,3.6,36047072800
1151,959,1931.9087591240875,106,11.1,36047075000
1152,1109,1935.6677186654645,47,4.2,36047076000
1153,1075,1936.0488372093023,142,13.2,36047081600
1154,1583,1936.0161086544535,218,13.8,36047082800
1155,778,1930.9074550128535,73,9.4,36047083200
1156,512,1937.6640625,60,11.7,36047085000
1157,1818,1948.9664466446645,178,9.8,36047037100
1158,1653,1949.6802782819116,107,6.5,36047037900
1159,1117,1932.0201432408237,92,8.2,36047041200
1160,1410,1951.9872340425532,51,3.6,36047041300
1161,728,1940.4478021978023,49,6.7,36047041402
1162,1502,1953.2982689747005,133,8.9,36047041700
1163,1206,1934.6119402985075,145,12.0,36047042200
1164,1919,1945.509640437728,135,7.0,36047042700
1165,1704,1937.8039906103286,147,8.6,36047043600
1166,2015,1939.1138957816377,62,3.1,36047044300
1167,699,1942.5185979971388,65,9.3,36047044600
1168,1374,1956.9894468704513,467,34.0,36049950500
1169,3149,1962.0254048904415,1189,37.8,36049950700
1170,3551,1954.0342157138834,639,18.0,36049950300
1171,1864,1971.9010193133047,815,43.7,36049950400
1172,1803,1970.7318358291736,782,43.4,36049950100
1173,2346,1958.6317135549873,696,29.7,36049950200
1174,1518,1962.4262187088275,775,51.1,36049950600
1175,769,1925.9954486345903,237,30.8,36063020600
1176,1501,1955.3357761492339,123,8.2,36063024401
1177,1205,1956.0103734439833,91,7.6,36063024501
1178,2526,1972.0720506730008,170,6.7,36063022702
1179,1518,1967.9206192358367,45,3.0,36063022803
1180,2837,1955.6979203383855,156,5.5,36063024201
1181,621,1948.7487922705313,115,18.5,36063024301
1182,1883,1958.2488050982474,328,17.4,36063024502
1183,1162,1926.6514629948365,214,18.4,36063023100
1184,1213,1928.7868920032977,261,21.5,36063020700
1185,1907,1947.1717357105401,270,14.2,36063022200
1186,884,1954.2115384615386,20,2.3,36063022401
1187,1321,1930.5105980317942,210,15.9,36063023500
1188,1348,1964.0233679525222,247,18.3,36063020200
1189,1273,1930.7450903377849,576,45.2,36063021100
1190,1068,1935.0346441947565,158,14.8,36063021400
1191,1144,1944.0673076923076,88,7.7,36063022300
1192,929,1957.4321851453176,19,2.0,36055011203
1193,1835,1960.3310626702996,224,12.2,36055013402
1194,1819,1971.6011544804837,84,4.6,36055014004
1195,1539,1960.8333333333333,92,6.0,36055012201
1196,1613,1963.7870427774333,131,8.1,36055014102
1197,2146,1974.1971109040076,71,3.3,36055014001
1198,2793,1969.8786251342642,171,6.1,36055014804
1199,1351,1933.658031088083,142,10.5,36055007000
1200,1499,1963.8135423615745,103,6.9,36029007904
1201,2067,1947.61175616836,242,11.7,36029008202
1202,1943,1931.7336592897582,307,15.8,36029003700
1203,1917,1930.8049034950443,207,10.8,36029004800
1204,1212,1953.6443894389438,148,12.2,36029008300
1205,1153,1944.2224631396357,145,12.6,36029008400
1206,1762,1988.6654370034053,178,10.1,36029009112
1207,3475,1970.3138129496404,240,6.9,36029009600
1208,793,1951.5958385876418,21,2.6,36029009800
1209,1205,1950.948132780083,67,5.6,36029010600
1210,1269,1956.1548463356974,216,17.0,36029010700
1211,1166,1972.7397084048027,131,11.2,36029011600
1212,820,1961.871951219512,18,2.2,36029012502
1213,1513,1930.9124256444152,172,11.4,36029006501
1214,1413,1942.1556970983722,133,9.4,36029007102
1215,1372,1947.9548104956268,82,6.0,36029007600
1216,2535,1949.9023668639054,206,8.1,36029007800
1217,2181,1962.88010087116,61,2.8,36029007905
1218,2408,1954.0847176079735,62,2.6,36029008001
1219,1169,1953.4478186484175,40,3.4,36029008201
1220,1264,1941.0901898734178,74,5.9,36029008500
1221,1257,1968.2048528241846,92,7.3,36029009106
1222,6,1977.8333333333333,0,0.0,36029009110
1223,1201,1949.883014154871,78,6.5,36029009302
1224,2242,1939.6561106155218,49,2.2,36029009501
1225,1291,1957.4047250193648,22,1.7,36029010001
1226,608,1944.8552631578948,110,18.1,36029010300
1227,2120,1970.3254716981132,0,0.0,36029010805
1228,1990,1972.6266331658292,442,22.2,36029001402
1229,1967,1937.389933909507,571,29.0,36029003500
1230,1122,1961.2121212121212,112,10.0,36029002502
1231,1270,1934.2503937007873,450,35.4,36029002800
1232,1783,1934.6676948962422,405,22.7,36029003302
1233,2014,1948.6082423038729,132,6.6,36029011700
1234,1192,1946.3267617449665,261,21.9,36029012400
1235,3055,1958.3019639934535,786,25.7,36111952900
1236,2408,1966.9071843853822,307,12.7,36111953600
1237,1852,1963.7945464362851,176,9.5,36111953800
1238,2598,1968.7163202463432,121,4.7,36063022602
1239,1862,1935.6737379162191,268,14.4,36063023600
1240,2084,1967.6278790786948,109,5.2,36063024404
1241,855,1951.729239766082,60,7.0,36063024406
1243,802,1933.1845386533666,117,14.6,36063020400
1244,1377,1938.4448075526507,204,14.8,36063020900
1245,1425,1953.4087719298245,85,6.0,36063022804
1247,397,1928.2027707808563,43,10.8,36081115100
1248,452,1939.654867256637,27,6.0,36081120100
1249,497,1945.1237424547285,62,12.5,36081120300
1251,1353,1949.2531411677753,75,5.5,36081121500
1252,1208,1949.7069536423842,91,7.5,36081124700
1253,2480,1954.6532258064517,174,7.0,36081136700
1255,1400,1960.5107142857144,178,12.7,36081147100
1256,2277,1960.9650856389987,100,4.4,36081152902
1257,1550,1936.3677419354838,32,2.1,36081161700
1258,1504,1962.3617021276596,115,7.6,36081026500
1259,2179,1946.26227627352,194,8.9,36081027500
1260,1639,1956.8886516168395,432,26.4,36027100000
1261,2038,1951.080471050049,221,10.8,36027220300
1262,2433,1958.3586107685985,335,13.8,36027300000
1263,2044,1967.5357142857142,236,11.5,36027040001
1264,2045,1988.2305623471882,223,10.9,36027060100
1265,2864,1960.3344972067039,404,14.1,36027140300
1266,1843,1966.0078676071623,330,17.9,36027170000
1267,2362,1953.4077053344622,85,3.6,36027220100
1268,1155,1962.0670995670996,87,7.5,36027220700
1269,1918,1966.9640250260688,423,22.1,36027030000
1270,1307,1969.583779648049,78,6.0,36027050102
1271,1349,1972.3391401037807,143,10.6,36027070102
1272,1912,1965.88859832636,56,2.9,36027140400
1273,1797,1964.2860322760155,108,6.0,36027070101
1274,1492,1953.5,100,6.7,36065025001
1275,1301,1962.664488854727,343,26.4,36027090000
1276,405,1943.90987654321,121,29.9,36055009604
1277,2216,1958.951714801444,106,4.8,36055014003
1278,1894,1951.8136219640971,213,11.2,36065025002
1279,866,1951.1166281755197,247,28.5,36065020300
1280,1185,1926.8839662447258,388,32.7,36065020900
1281,1101,1941.6980018165305,58,5.3,36065022200
1282,1587,1971.290170132325,104,6.6,36065023702
1283,2091,1963.0007173601148,265,12.7,36111950400
1284,1922,1959.0811654526535,290,15.1,36111951200
1285,1075,1931.973488372093,111,10.3,36111952000
1286,2277,1973.9264382960034,144,6.3,36111954000
1287,1726,1956.2908458864426,185,10.7,36009961200
1288,2384,1966.1755453020135,526,22.1,36009961000
1289,1099,1937.9440400363967,170,15.5,36009961500
1290,1824,1937.0548245614036,236,12.9,36009961600
1291,1,1919.5,1,100.0,36009940200
1292,1738,1973.853567318757,381,21.9,36009960100
1293,2187,1962.6335162322816,543,24.8,36009960200
1294,2485,1965.3088531187122,586,23.6,36009960300
1295,2019,1966.89995047053,220,10.9,36009961100
1296,1933,1960.871443352302,196,10.1,36009961300
1297,2573,1957.885153517295,640,24.9,36009961400
1298,2240,1951.75625,392,17.5,36009960500
1299,1915,1955.7279373368146,552,28.8,36009960600
1300,2197,1947.8477469276286,286,13.0,36009961800
1301,2022,1932.8105835806132,292,14.4,36009961700
1302,943,1937.5805938494168,180,19.1,36055008000
1303,1674,1942.28972520908,183,10.9,36055008701
1304,2862,1954.9585953878407,486,17.0,36055009400
1305,770,1943.4571428571428,122,15.8,36055009602
1306,1580,1950.0835443037975,69,4.4,36055010200
1307,1718,1964.9598370197905,49,2.9,36055010902
1308,1894,1950.621964097149,168,8.9,36055010100
1309,1796,1964.413697104677,110,6.1,36055010602
1310,1437,1940.5681976339597,80,5.6,36055010800
1311,1988,1941.8993963782696,84,4.2,36055011100
1312,1644,1967.4750608272507,110,6.7,36055011201
1313,2295,1973.9089324618737,50,2.2,36055011302
1314,849,1946.0017667844522,198,23.3,36029001500
1315,1627,1942.3635525507068,271,16.7,36029001900
1316,2148,1932.7309124767226,235,10.9,36029004001
1317,2729,1937.8836570172225,155,5.7,36029004500
1318,1385,1932.9512635379062,134,9.7,36029004601
1319,2572,1929.8757776049767,594,23.1,36029006800
1320,548,1935.978102189781,71,13.0,36029005300
1321,1341,1941.7878448918718,192,14.3,36029005700
1322,1356,1925.5825958702064,366,27.0,36029006601
1323,1476,1930.9735772357724,229,15.5,36029007000
1324,1884,1952.632696390658,237,12.6,36029007101
1325,2281,1984.3546690048224,201,8.8,36029007304
1326,2044,1946.6712328767123,30,1.5,36029008102
1327,2946,1971.520706042091,44,1.5,36029013101
1328,2053,1958.0455431076473,277,13.5,36085002900
1329,1223,1947.8278822567456,42,3.4,36085005900
1330,1184,1937.2702702702702,195,16.5,36085007500
1331,1648,1953.4186893203882,93,5.6,36085009700
1332,1428,1958.6001400560224,119,8.3,36085011402
1333,1190,1942.6596638655462,0,0.0,36085012100
1334,1303,1968.7133537989255,37,2.8,36085002002
1335,909,1966.5440044004401,104,11.4,36085003600
1336,2174,1965.449402023919,231,10.6,36085011202
1337,2748,1972.5245633187774,69,2.5,36085029103
1338,1504,1937.6715425531916,337,22.4,36085001100
1339,2305,1957.9316702819956,380,16.5,36055010901
1340,2740,1968.8262773722627,148,5.4,36055011601
1341,946,1962.063424947146,85,9.0,36055011605
1342,2367,1961.94972539079,28,1.2,36055012900
1343,2254,1976.6901064773735,42,1.9,36055013603
1344,1041,1954.8309317963497,33,3.2,36055013701
1345,2018,1955.4638255698712,84,4.2,36055014400
1346,2649,1974.012268780672,50,1.9,36055015200
1347,2290,1938.3799126637555,60,2.6,36055001000
1348,1304,1939.2814417177915,312,23.9,36055007500
1349,589,1962.386247877759,124,21.1,36055009200
1350,2111,1957.2569872098532,92,4.4,36055013601
1351,1671,1976.833931777379,160,9.6,36055014104
1352,3123,1977.7358309317963,332,10.6,36055014202
1353,2154,1965.688486536676,279,13.0,36055014700
1354,1408,1971.03515625,77,5.5,36055014803
1355,2336,1965.4678938356165,85,3.6,36055015000
1356,141,1965.6347517730496,27,19.1,36055015301
1357,1130,1950.1606194690266,175,15.5,36055009301
1358,979,1931.4713993871296,141,14.4,36055009603
1359,622,1951.6012861736335,157,25.2,36055005200
1360,770,1942.1103896103896,245,31.8,36055005700
1361,941,1941.722104144527,138,14.7,36055006900
1362,784,1933.970663265306,132,16.8,36055007900
1363,1981,1957.8447753659768,61,3.1,36081103202
1364,2023,1944.3517053880375,134,6.6,36081117500
1365,770,1947.6155844155844,44,5.7,36081015200
1366,998,1934.4048096192384,89,8.9,36081016400
1367,1248,1943.4182692307693,153,12.3,36081011500
1368,1290,1942.8372093023256,148,11.5,36081015100
1369,674,1945.0341246290802,40,5.9,36081017800
1370,413,1945.354721549637,0,0.0,36081020200
1371,673,1945.9561664190194,21,3.1,36081020400
1372,3241,1984.9342795433508,169,5.2,36067011401
1373,2012,1961.987574552684,83,4.1,36029012001
1374,2264,1953.8900176678446,239,10.6,36029012501
1375,1534,1951.449152542373,108,7.0,36029013300
1376,1353,1955.5421286031042,100,7.4,36029013600
1377,3017,1966.5782234007293,118,3.9,36029013701
1378,2272,1966.8831426056338,128,5.6,36029015001
1379,2312,1968.558607266436,185,8.0,36029015202
1380,2335,1960.0918629550322,292,12.5,36029015402
1381,1639,1944.905125076266,146,8.9,36029014000
1382,2075,1968.0069879518073,103,5.0,36029013202
1383,1003,1936.130109670987,78,7.8,36029013900
1384,1449,1961.635955831608,96,6.6,36029015101
1385,1175,1963.5493617021277,112,9.5,36029015102
1386,2028,1950.1545857988165,178,8.8,36029015900
1387,2699,1933.4883290107448,296,11.0,36029001000
1388,1656,1932.2971014492753,543,32.8,36029001600
1389,1689,1931.0186500888099,247,14.6,36029002300
1390,1715,1926.8586005830905,219,12.8,36029004200
1391,2033,1945.009099852435,300,14.8,36029005600
1393,2386,1934.4119865884325,146,6.1,36029007700
1394,2758,1982.0935460478609,79,2.9,36029009008
1395,2699,1977.9240459429418,53,2.0,36029009113
1396,2428,1948.5733113673805,187,7.7,36029009301
1397,1450,1964.703448275862,166,11.4,36029009701
1398,1542,1972.4854085603113,125,8.1,36029012002
1399,1648,1937.8313106796118,290,17.6,36029012300
1400,2182,1938.6842346471128,114,5.2,36029000600
1401,1148,1934.7700348432056,65,5.7,36029000900
1402,1592,1936.864635678392,331,20.8,36029003400
1403,1343,1933.7174236783321,210,15.6,36029003800
1404,2981,1930.231298222073,502,16.8,36029004700
1405,1263,1942.0451306413302,143,11.3,36029005000
1406,2048,1936.85693359375,240,11.7,36029005400
1407,2219,1926.072780531771,424,19.1,36029006100
1408,1494,1937.9270414993307,101,6.8,36029006602
1409,1749,1965.5783304745569,15,0.9,36029009104
1410,2285,1970.6400437636762,100,4.4,36029010002
1411,3010,1959.8883720930232,34,1.1,36029008101
1412,1498,1924.791054739653,198,13.2,36029005201
1413,1059,1970.6076487252124,86,8.1,36029007202
1414,3374,1964.7302904564315,159,4.7,36029007302
1415,1984,1946.7535282258063,120,6.0,36029008900
1416,3094,1953.3897866839043,223,7.2,36029009502
1417,1640,1940.5884146341464,0,0.0,36029009900
1418,1654,1969.218561064087,130,7.9,36047060800
1419,1678,1967.8286650774733,110,6.6,36067011700
1420,1754,1979.757126567845,120,6.8,36067012100
1421,1459,1972.6960246744345,32,2.2,36067012300
1422,1215,1939.1074074074074,174,14.3,36067012900
1423,1580,1951.246835443038,211,13.4,36067014000
1424,2156,1954.2258812615955,330,15.3,36067001600
1425,1322,1944.0389561270802,227,17.2,36067003500
1426,751,1939.0685752330226,197,26.2,36067005900
1427,1288,1971.6999223602484,201,15.6,36067010100
1428,1612,1975.9063275434244,85,5.3,36067010400
1429,1532,1978.3237597911227,57,3.7,36067011011
1430,2584,1958.9601393188855,310,12.0,36067012000
1431,1169,1948.6043627031652,132,11.3,36067013200
1432,2747,1959.8694939934473,240,8.7,36067015100
1433,907,1956.7844542447629,87,9.6,36067016902
1434,1135,1975.6453744493392,47,4.1,36067015203
1435,1739,1949.91690626797,101,5.8,36067014200
1436,1132,1951.1952296819788,191,16.9,36067014400
1437,1926,1963.6043613707166,149,7.7,36067014500
1438,1120,1970.1205357142858,77,6.9,36067016002
1439,1967,1949.2915607524149,206,10.5,36067013000
1440,2741,1966.6061656329807,215,7.8,36067015700
1441,1297,1967.7848882035466,36,2.8,36067012800
1442,2798,1977.109363831308,290,10.4,36067016300
1443,627,1963.6762360446571,107,17.1,36067000100
1444,1141,1935.7169149868537,294,25.8,36067005100
1445,1018,1939.3398821218075,204,20.0,36067002400
1446,965,1963.139378238342,61,6.3,36067010700
1447,996,1949.6004016064257,44,4.4,36067016200
1448,1835,1933.658038147139,251,13.7,36067004500
1449,1341,1963.7319164802386,0,0.0,36067011022
1450,1635,1939.6559633027523,578,35.4,36067003900
1451,1421,1983.5865587614355,92,6.5,36067010322
1452,1012,1954.2213438735178,26,2.6,36067010900
1453,1234,1963.5072933549434,60,4.9,36067014800
1454,1285,1967.2338521400777,275,21.4,36067016802
1455,1812,1939.8440949227372,209,11.5,36047005400
1456,1244,1938.807073954984,142,11.4,36047006200
1457,1982,1939.9298688193744,291,14.7,36047024300
1458,2680,1930.990671641791,244,9.1,36047006500
1459,836,2008.0047846889952,79,9.4,36047001100
1460,1073,1947.2138863000932,105,9.8,36047003500
1461,1173,1950.5997442455243,0,0.0,36047025902
1462,892,1939.9316143497758,40,4.5,36047027000
1463,1448,1932.2244475138123,158,10.9,36047027300
1464,741,1956.4095816464237,84,11.3,36047063200
1465,912,1929.2313596491229,57,6.3,36047064400
1466,778,1933.6259640102828,77,9.9,36047065800
1467,738,1933.158536585366,20,2.7,36047066000
1468,1081,1954.6433857539316,92,8.5,36047067000
1469,665,1942.642857142857,35,5.3,36047069000
1470,860,1952.7093023255813,40,4.7,36047069200
1471,1101,1948.6180744777475,50,4.5,36069050900
1472,1257,1933.7903739061258,174,13.8,36069051800
1473,3016,1983.1656167108754,19,0.6,36069050201
1474,2080,1962.600721153846,92,4.4,36069050302
1475,2761,1963.1954002173127,299,10.8,36069050500
1476,1596,1956.6638471177944,201,12.6,36069051000
1477,1696,1934.6621462264152,159,9.4,36069051600
1478,753,1939.007304116866,56,7.4,36069051700
1479,1360,1937.7683823529412,128,9.4,36069051900
1480,2497,1971.5094112935524,756,30.3,36069052100
1481,1196,1951.909280936455,127,10.6,36069051400
1482,1778,1954.5815523059618,141,7.9,36081049900
1483,2091,1951.334050693448,180,8.6,36081046000
1484,1877,1957.3529568460308,202,10.8,36081047900
1485,439,1943.0193621867882,6,1.4,36081050600
1486,804,1938.8283582089553,60,7.5,36081051100
1487,805,1942.0403726708075,102,12.7,36081051700
1488,529,1947.1465028355387,37,7.0,36081052200
1489,690,1947.072463768116,42,6.1,36081053000
1490,1536,1942.5533854166667,119,7.7,36081053900
1491,1386,1934.0349927849927,97,7.0,36081054500
1492,833,1940.922569027611,77,9.2,36081060100
1493,528,1947.1609848484848,12,2.3,36081061200
1494,559,1932.1118067978532,68,12.2,36081063000
1495,1272,1935.388364779874,136,10.7,36081063700
1496,1026,1942.3947368421052,47,4.6,36081064600
1497,926,1938.657667386609,72,7.8,36081065000
1498,2996,1951.4477636849133,262,8.7,36081071100
1499,2290,1934.7117903930132,263,11.5,36081076901
1500,1222,1956.1775777414075,144,11.8,36081077905
1501,1071,1959.0046685340803,24,2.2,36081080302
1502,2265,1967.0518763796908,189,8.3,36081084500
1503,2484,1951.975845410628,107,4.3,36005007900
1504,1066,1981.108348968105,33,3.1,36005016700
1505,1185,1940.2637130801688,51,4.3,36005022401
1506,2443,1961.1782644289808,134,5.5,36005002800
1507,561,1962.5213903743315,92,16.4,36005015800
1508,1362,1945.1571218795889,253,18.6,36047112000
1509,1042,1940.3368522072938,26,2.5,36047027400
1510,1958,1929.0020429009194,287,14.7,36047027500
1511,1274,1945.5996860282576,34,2.7,36047028700
1512,741,1941.15991902834,18,2.4,36047102400
1513,1106,1946.742314647378,0,0.0,36047098800
1514,676,1950.3136094674555,30,4.4,36047099200
1515,819,1941.630647130647,51,6.2,36047101000
1516,1405,1950.2701067615658,176,12.5,36047112400
1517,1711,1940.9231443600233,223,13.0,36047112800
1518,1550,1958.147741935484,131,8.5,36047023500
1519,1442,1954.0305131761443,106,7.4,36047024000
1520,1137,1955.018469656992,101,8.9,36047024100
1521,565,1938.4380530973451,33,5.8,36047025000
1522,1210,1933.702479338843,37,3.1,36047025400
1523,1562,1932.7522407170295,54,3.5,36047025800
1524,772,1950.5686528497408,77,10.0,36047025901
1525,1220,1930.077868852459,125,10.2,36047026000
1526,2115,1941.0437352245863,61,2.9,36047053800
1527,1308,1951.743883792049,82,6.3,36047052500
1528,1857,1938.9803446418955,28,1.5,36047052600
1529,1056,1933.09375,70,6.6,36047053500
1530,1773,1973.1170332769318,154,8.7,36047054900
1531,1528,1942.196335078534,80,5.2,36047055200
1532,2007,1935.149725959143,141,7.0,36047059100
1534,1652,1951.385593220339,40,2.4,36047002300
1535,1349,1947.4785025945146,0,0.0,36047002901
1536,1490,1939.393288590604,253,17.0,36047003400
1537,736,1936.891304347826,112,15.2,36047003800
1538,1805,1929.837950138504,134,7.4,36047004500
1539,1506,1944.7788844621514,155,10.3,36047005202
1540,1002,1937.3942115768464,85,8.5,36047006300
1541,1996,1931.2264529058116,173,8.7,36047006800
1542,1885,1944.6671087533157,123,6.5,36047007100
1543,2340,1947.8732905982906,201,8.6,36047007700
1544,1152,1944.521701388889,65,5.6,36047049200
1545,1122,1943.9563279857398,39,3.5,36047050202
1546,1328,1936.7217620481927,65,4.9,36047050300
1547,2959,1968.7145995268672,303,10.2,36047051900
1548,1186,1936.7259696458684,61,5.1,36047053000
1549,2357,1947.4274501484938,53,2.2,36047057200
1550,3708,1983.687971952535,435,11.7,36047055500
1551,1050,1956.8019047619048,74,7.0,36047055700
1552,821,1935.355663824604,52,6.3,36047056900
1553,1205,1935.9315352697095,141,11.7,36047057300
1554,2115,1946.934988179669,0,0.0,36047057500
1555,1650,1963.8442424242423,105,6.4,36047113000
1556,729,1972.6358024691358,107,14.7,36047113200
1557,1396,1930.4563037249284,165,11.8,36047117202
1558,1833,1933.3172394980907,325,17.7,36047118400
1559,1011,1948.0014836795253,224,22.2,36047118600
1560,1500,1932.6033333333332,108,7.2,36047118800
1561,1527,1947.820235756385,229,15.0,36047119400
1562,3892,1960.7384378211716,465,11.9,36047120800
1563,1674,1953.884707287933,0,0.0,36047121400
1564,1144,1941.7115384615386,77,6.7,36047017200
1566,1243,1937.2715205148834,37,3.0,36047018200
1567,1037,1936.4189971070396,105,10.1,36047018800
1568,897,1941.5797101449275,38,4.2,36047021600
1569,600,1934.1083333333333,57,9.5,36047022600
1570,1368,1944.4751461988303,167,12.2,36047023200
1571,1316,1942.5281155015198,119,9.0,36047023800
1572,807,1934.420693928129,42,5.2,36047054800
1573,1438,1948.5465924895689,125,8.7,36047037500
1574,760,1950.092105263158,48,6.3,36047084600
1575,960,1963.09375,106,11.0,36047090200
1576,1762,1958.316685584563,175,9.9,36047090600
1577,1826,1938.4274370208104,253,13.9,36047016000
1578,1199,1934.1622185154295,152,12.7,36047018000
1579,791,1957.5284450063211,112,14.2,36047020300
1580,1528,1942.160667539267,132,8.6,36047020500
1581,576,1948.5972222222222,56,9.7,36047021400
1582,1791,1936.9508654383026,99,5.5,36047021700
1583,826,1942.7384987893463,75,9.1,36047024200
1584,1024,1936.9306640625,96,9.4,36047024400
1585,2420,1961.3995867768595,250,10.3,36047026100
1586,1929,1940.9847071021254,164,8.5,36047027700
1587,1269,1951.8806146572103,57,4.5,36047028200
1588,1163,1935.6306964746345,70,6.0,36047028800
1589,1580,1939.4050632911392,7,0.4,36047029000
1590,1539,1944.3538011695907,49,3.2,36047030200
1591,873,1962.3785796105383,106,12.1,36047030800
1592,853,1929.5586166471278,77,9.0,36047020000
1593,954,1945.204926624738,59,6.2,36047017600
1594,977,1934.9042988741044,125,12.8,36047021800
1595,1858,1943.3635629709365,78,4.2,36047018501
1596,723,1932.0172890733056,91,12.6,36047020200
1597,1047,1936.3691499522445,30,2.9,36047020800
1598,1944,1945.900462962963,174,9.0,36047022900
1599,2247,1957.1145972407655,141,6.3,36047023300
1600,1984,1939.1449092741937,245,12.3,36047024500
1601,1090,1935.133027522936,113,10.4,36047058200
1602,1400,1953.425,101,7.2,36047059800
1603,2409,1961.6801577418016,875,36.3,36101962000
1604,1708,1936.7423887587822,191,11.2,36101962700
1605,1228,1959.8127035830619,110,9.0,36101962900
1606,1582,1957.4772439949431,108,6.8,36101962800
1607,1229,1963.3791700569568,631,51.3,36101960100
1608,2162,1965.959296947271,900,41.6,36101960200
1609,1141,1932.935582822086,159,13.9,36101960900
1610,756,1964.6521164021165,52,6.9,36101961600
1611,1219,1944.494257588187,66,5.4,36101962500
1612,1875,1969.6461333333334,230,12.3,36101961300
1613,2618,1967.2513368983957,2400,91.7,36041950500
1614,2023,1958.543005437469,1695,83.8,36041950300
1615,1288,1963.7569875776398,910,70.7,36041950400
1616,2985,1960.5690117252932,2785,93.3,36041950100
1617,1994,1964.2412236710131,538,27.0,36115087000
1618,2533,1976.984998026056,279,11.0,36115080300
1619,1047,1959.8629417383,263,25.1,36115086000
1620,2712,1948.2127581120944,275,10.1,36115088000
1621,1636,1955.171760391198,133,8.1,36115092000
1622,2138,1953.8166510757717,290,13.6,36115089000
1623,1192,1959.6459731543623,392,32.9,36115091000
1624,911,1953.427552140505,130,14.3,36115093000
1625,1064,1956.2288533834587,142,13.3,36115094000
1626,2209,1941.997962879131,339,15.3,36115080100
1627,973,1969.955806783145,153,15.7,36115085000
1628,1842,1966.8507057546146,432,23.5,36115081000
1629,3200,1959.3496875,504,15.8,36115084000
1630,1407,1953.856787491116,304,21.6,36115090000
1631,1115,1953.9645739910313,84,7.5,36115080200
1632,1327,1967.1224566691785,45,3.4,36061019800
1633,110,1930.409090909091,17,15.5,36061010900
1634,2763,1946.055374592834,532,19.3,36061007500
1635,2325,1953.3692473118278,260,11.2,36061008300
1636,2965,1954.279089376054,106,3.6,36061009700
1637,5411,1950.8370911107004,1012,18.7,36061010601
1638,8377,1953.6154351199714,1020,12.2,36061012600
1639,69,1988.9202898550725,12,17.4,36061011300
1640,5625,1949.8955555555556,835,14.8,36061012100
1641,2880,1934.5815972222222,1435,49.8,36061012200
1642,5270,1984.4598671726756,1145,21.7,36061012900
1643,5679,1954.94303574573,2195,38.7,36061013700
1644,7668,1948.1769692227438,828,10.8,36061013800
1645,4078,1965.6831780284454,278,6.8,36061015200
1646,1617,1951.0899814471243,140,8.7,36047025100
1647,1921,1948.2090057261844,17,0.9,36047025500
1648,1717,1931.7341292952824,176,10.3,36047026400
1649,1437,1926.4707724425887,183,12.7,36047026900
1650,1962,1964.454128440367,136,6.9,36047028100
1651,1409,1939.0493257629525,140,9.9,36047028400
1652,1544,1940.4695595854923,170,11.0,36047029300
1653,1967,1964.4669547534315,115,5.8,36047030300
1654,2687,1928.4039821362114,309,11.5,36047031500
1655,968,1956.8811983471073,75,7.7,36081084601
1656,2397,1953.311639549437,149,6.2,36081092900
1657,2586,1956.5901005413766,352,13.6,36081093800
1658,2721,1951.683020948181,115,4.2,36081085500
